UserId	Movies
72998	171011,170705,159817,318,171495,858,7502,142115,50,172591,159819,66616,162376,1203,77658,7153,527,174053,100553,3226
73672	7153,4993,5952,88125,81834,142115,69844,163134,54001,154941,77177,173345,176601,8368,93006,3226,120807,105943,40815,143309
74440	105250,160289,26082,134849,750,86237,3435,2019,82143,2066,913,912,6650,908,1260,172591,1178,1201,922,1284
74514	173345,3226,171495,95517,104119,88570,8111,102323,142871,183437,159817,147300,171011,159467,173535,179135,158611,146028,86055,106115
74627	173345,3226,171495,95517,171011,104119,8111,66616,88570,183437,86055,142871,159817,102323,170705,158611,179135,95837,77366,318
74754	7153,4993,5952,171011,170705,86237,527,159819,2920,171495,77177,116136,142115,670,86504,159817,114635,163809,26453,93040
75465	7153,4993,93040,5952,86504,142115,7669,7502,527,173345,5224,170705,100553,318,3226,163134,159817,82143,5995,159819
82118	6985,6783,6643,8684,8785,105250,3415,26082,5177,5121,3435,670,8195,1212,27366,25805,7013,4432,6611,6669
82254	93040,527,1198,1247,953,2028,858,912,7502,170705,1207,1204,1225,608,5060,260,318,1250,3471,1272
82270	5417,720,162414,171011,3092,2920,148881,456,1188,3819,745,32853,1264,6783,103984,4312,159817,3996,48744,1223
82393	173345,176601,3226,86504,92259,95517,170705,4095,142115,171011,171495,165551,173673,171749,91007,104944,104119,84273,116797,8111
82708	86345,86347,97648,92535,86377,156369,104069,48385,127098,26578,105250,165549,8656,120807,26587,105355,159195,78160,121372,27376
83092	3226,171495,159467,173345,159129,142608,88570,104119,95517,102323,172591,174053,183437,8111,77366,142871,1211,26587,159141,668
83446	171011,3226,173345,318,171495,159817,95517,88570,170705,104119,183437,8111,77366,86504,136086,102323,86055,66616,158611,106115
83812	147376,260,173345,89745,122912,1198,95517,3226,88125,48708,1196,8961,8368,104119,66616,110102,4993,81834,59315,7153
83837	88125,81834,69844,54001,40815,8368,4896,5816,7153,5952,4993,122912,6539,73513,173345,48708,95517,106489,3226,89745
83868	171011,173345,171495,3226,159817,142115,95517,104119,159819,183437,100044,170705,173535,106115,66616,318,8111,174053,88570,77366
84251	86237,82143,77177,109889,170705,93988,86504,26587,77366,3226,142608,104069,105250,173345,104944,104119,120815,87960,159819,93040
84322	858,93040,170705,77366,2019,86377,86345,3226,86347,6981,92535,105250,26587,173345,7502,171495,4993,1201,104069,7153
84698	3226,50,173345,170705,7502,318,66616,162376,171495,95517,58559,126086,140737,171011,174053,183437,136892,90945,102323,172591
85868	86237,82143,93040,7767,142608,77177,5224,92498,105250,100553,3226,112290,116136,111130,7669,26453,912,39183,142871,50740
86555	171011,159817,170705,159819,171495,176601,318,100044,142115,77177,86504,2324,173535,174053,92259,7153,82143,7767,26453,527
86672	173345,3226,527,318,170705,95517,7153,86504,104119,102323,106115,171749,5952,66616,8111,4993,183437,260,88570,158611
87745	720,527,260,93040,86237,66616,92535,137904,1196,77177,1223,92500,7153,77366,86504,134849,4993,173345,3226,170705
87796	8622,150856,111921,53894,5669,45950,69849,39183,3226,56367,105250,173345,93040,104119,953,88570,95517,142871,8111,65188
88157	3226,173345,171495,174053,318,66616,104119,296,102323,95517,7153,2959,88570,4993,183437,171011,527,170705,172591,5952
88378	1230,923,105250,26587,1252,858,6896,750,922,1244,111,1251,6643,6985,1221,1208,926,7396,912,1212
88433	86504,527,142115,173345,159817,318,3226,2324,171011,95517,159819,93040,2739,171495,88570,104119,100553,26453,92259,8111
88504	173345,170705,3226,95517,172591,104119,77366,171495,102323,8111,183437,88570,122886,158611,136892,86055,117192,106115,95837,66616
88589	93040,953,2762,86504,69849,1097,527,919,173345,3226,1207,1721,102323,170705,159817,100553,318,8111,4993,7153
88596	720,745,1148,163809,93988,5618,2905,6669,5224,134849,3022,5971,117444,1223,159817,66934,26082,32657,2019,3030
90270	166643,147376,1035,74282,7669,160718,7075,147384,92259,77177,173345,73881,26184,113275,130628,27857,93988,108983,953,27815
90504	26082,670,105250,3226,159467,2920,26003,142608,26587,86237,173345,77366,6818,88570,6669,2351,104119,171011,8684,142871
90514	173345,160718,166643,3226,95517,180095,91007,102323,104119,171749,8111,110108,106115,3404,138962,82121,43341,168366,176601,94407
92393	159817,171011,3226,170705,173345,171495,93040,142115,100553,95517,159819,88570,142871,104119,66616,1207,1203,77366,82143,527
92716	86237,260,1196,2019,26073,26082,2571,750,4993,137904,6669,163809,296,134849,720,3030,7153,171011,8620,5952
93117	171495,173345,3226,174053,318,94466,2959,66616,171011,162376,176601,95517,296,159817,593,170705,4226,77366,50,172591
93210	50,171011,171495,858,318,3226,172591,170705,174053,7502,296,66616,173345,7153,4993,5952,159817,77366,95517,162376
93404	2959,8957,296,3226,173345,47,159467,136892,148671,183437,171495,95517,8111,158611,6874,126086,61481,104119,94466,88570
94421	171011,171495,318,50,170705,260,2858,66616,1196,3226,163809,1198,4226,174053,162376,159817,2571,172591,7361,77366
94711	318,7502,173345,170705,3226,171495,121372,174053,172591,2959,95517,66616,858,176601,2324,126086,171749,4011,136445,92259
94822	4973,171495,171011,26587,163809,176601,159817,7669,142871,162376,104944,173535,94466,5618,77366,3226,170705,7153,5971,7361
94901	58559,296,2571,126086,3226,2959,136445,66616,130506,1136,173345,50,70286,158270,174053,4226,136892,103849,91529,171495
95185	260,1196,122882,86237,1198,4993,5952,170705,7153,26073,172591,102217,66616,858,77366,79006,120813,142608,137904,92475
95471	296,1136,1080,6104,608,1079,109374,172591,6874,6711,4027,1000,2788,61323,7438,130506,4973,55820,1243,86237
95527	3226,159467,173345,142608,77366,171495,296,104119,159129,86237,102323,183437,95517,147124,8111,106115,136086,88570,136892,159141
95806	77658,668,1232,3224,7566,26712,670,6918,787,1041,50658,105250,2973,6509,3077,2330,8684,50742,2731,8785
95909	745,1148,720,26082,134849,923,8620,750,922,1223,137904,26003,108583,6669,160289,1178,5291,858,1212,32853
96207	172591,86237,170705,3226,7502,77366,173345,171495,104119,93040,102323,1213,2028,88570,86504,95517,142608,147124,171011,183437
96295	147376,73881,170705,173345,136892,2791,3226,95517,142871,77366,26007,718,104119,139096,167746,6776,103659,136086,165069,26340
96452	2571,7502,170705,172591,137904,72714,2028,1704,78160,171495,26007,108709,140737,177593,3996,159849,130347,95115,121372,92500
97151	131724,94466,86377,1361,2318,160289,104069,2160,1258,159817,6896,101850,171011,127098,86347,171495,150856,77366,27423,86345
97237	163809,4312,2920,2609,541,5224,142115,3158,3092,3338,668,48394,2972,1236,1214,214,171011,326,3091,3226
97404	86377,86347,86345,170705,104069,127098,92535,26587,86237,94466,105250,171011,6016,6818,120807,160289,670,171495,26082,26003
97809	93040,82143,86237,7767,100553,26587,7153,77177,159819,912,1207,92498,7502,77658,4993,1172,5952,170705,326,142115
98426	260,1196,1198,58559,1210,170705,4993,7153,5952,86237,112852,89745,7502,2571,50,66616,137904,40697,122904,103210
98635	73881,77177,55098,100044,163134,159819,171495,140359,173345,3226,173535,142115,160718,82143,147382,167392,150548,130628,27523,95517
98663	173345,86955,3226,95517,126086,91007,122912,110108,182657,182793,182781,182527,72641,48708,8111,82121,106115,173673,135180,104119
99373	86377,86345,86347,104069,92535,170705,105250,160289,1517,173345,3226,127098,66616,77366,318,95517,2791,3421,88570,136892
100121	7153,5952,4993,88125,260,81834,1210,1196,69844,106489,54001,98809,173345,40815,8368,3226,122912,4896,118696,95517
100489	858,171011,1221,172591,170705,296,171495,50,159817,318,1136,7502,44555,3226,608,66616,750,142115,527,1193
100901	670,2920,668,3134,6918,26587,6985,2351,7767,26150,4422,86237,77854,6669,26082,4806,26453,7926,4405,8620
101059	7153,5952,4993,173345,3226,88125,95517,170705,318,81834,102323,104119,171495,162376,173673,171011,176601,8111,66616,69844
101241	296,593,1214,171011,3226,1200,173345,2959,77366,139096,171495,104119,47,608,127879,95517,183437,101271,136892,27033
101389	3226,173345,86237,171495,171011,142608,104119,159817,95517,159819,102323,88570,183437,137904,5618,8111,116136,106115,7767,142871
102595	159817,170705,171011,171495,318,4973,142871,904,899,66616,100044,5618,173345,134853,1203,5971,27423,93040,100553,3226
102850	318,173345,3226,7153,174053,2571,66616,4993,142115,159817,5952,176601,95517,2762,91007,140737,138962,106334,173673,171011
102899	171495,159817,171011,174053,100044,163809,162376,5618,170705,3226,159819,176601,173345,94466,142871,66616,95517,163134,142115,77366
103041	173345,3226,66616,95517,170705,104119,77366,50,126086,171495,136892,183437,88570,7153,8111,171011,106115,102323,4993,48708
103481	318,174053,3226,173345,2959,66616,171495,171011,183437,95517,88570,47,176601,4226,50,2329,8111,86055,104119,139096
103537	173345,3226,48708,6539,95517,136892,126086,1198,66616,106115,183437,104119,151441,88125,102323,175455,173673,8368,1197,8111
103755	608,92535,86345,104069,86377,720,86347,1228,1221,1213,1089,160289,111,745,2858,171011,86237,55820,101850,1732
103798	173345,318,3226,356,86504,95517,3147,8111,2028,91007,86055,88570,158611,104119,183437,170705,95837,527,173673,106115
103875	173345,3226,95517,174053,66616,183437,171495,104119,102323,88570,106115,8111,126086,48708,162376,158611,53251,177601,86055,173673
104351	318,170705,171011,858,3226,171495,173345,159817,66616,86504,527,77366,95517,1221,7502,50,104119,8111,88570,172591
104593	173345,88810,3226,86504,26528,95517,88570,104119,8111,74282,69849,159817,92259,318,61481,183437,7669,920,102323,91007
104863	173345,3226,95517,104119,159817,93988,171495,159819,88570,142871,142115,8111,170705,93040,183437,102323,7669,176601,82143,91007
105068	171011,5618,137904,1527,173345,176601,3226,159817,95517,171495,170777,3000,1264,102323,164179,162968,7002,163809,27002,90945
105144	3415,6643,3134,6783,6123,105250,2066,1212,27366,8620,8684,6611,6669,26094,8195,2905,2935,25954,7043,8785
105506	7153,58559,4993,5952,3226,173345,2571,318,174053,126086,66616,171495,2959,176601,50,95517,79132,130506,171011,170705
105600	318,720,745,1223,1148,1203,159817,142115,160289,171011,170705,174053,66616,50,1136,93988,131724,47491,173345,171495
106002	7153,4993,173345,5952,3226,95517,104119,102323,183437,8111,88570,106115,171011,158611,170705,171495,173673,91007,136086,126086
106469	86237,116136,163809,142608,92500,26453,142115,137904,32657,7767,44421,172591,93040,111130,95604,94735,97648,26644,127180,71182
106490	3226,173345,171011,171495,95517,66616,104119,142115,152970,183437,159817,102323,92494,4973,88570,86237,177593,106115,8111,48708
107003	260,1196,1214,1954,858,1221,1200,26133,127098,1997,1198,6896,1240,2529,2013,589,86347,86377,1982,953
107167	7153,4993,5952,173345,3226,159817,77658,95517,171011,171495,102323,104119,318,66616,106115,183437,7502,142115,170705,137904
107394	171011,159817,171495,170705,3226,173345,26587,2920,95517,2019,94466,66616,26082,174053,159819,670,104119,88570,77366,179135
107534	104069,8533,92259,86347,6942,74282,148671,58376,92535,72641,88810,84273,86345,173345,152017,3916,3275,7669,8957,26528
108020	3415,6985,3134,4422,8125,26150,6643,8620,670,6783,2731,7327,3742,27366,2351,25805,26578,86898,6433,69134
108555	1196,1210,7153,1198,5952,4993,170705,66616,122912,858,318,173345,122886,3226,58559,95517,356,77366,147384,69524
109018	171011,171495,159817,296,858,174053,77366,3226,159819,66616,170705,50,172591,173345,77658,26587,318,82143,142115,100044
109058	66934,7153,148667,159849,5952,4993,120807,177593,72714,176601,40697,60069,7992,171495,130506,3226,171011,86237,77177,94969
109444	93040,93988,170705,73881,5008,1207,159817,6981,912,908,74282,905,2203,69529,171495,27857,82143,173345,2019,1203
109532	4993,7153,171011,5952,171495,170705,159817,3226,173345,66616,95517,176601,77366,172591,296,318,104119,183437,102323,163809
109770	7153,173345,5952,3226,4993,170705,95517,66616,162376,171495,171011,174053,104119,58559,171749,8111,102323,183437,48708,7502
109906	858,1221,170705,923,912,1193,86237,750,77177,171495,77366,172591,171011,93040,1213,27423,159817,134849,6016,527
109999	923,750,2019,2920,5291,924,670,922,6669,8620,1212,668,6985,3134,163809,6783,3022,1237,6918,1260
110074	84273,58376,65225,108548,54286,170705,72998,114662,7502,172591,73881,91529,173345,26614,4262,8665,58559,86504,92259,57183
110121	3226,173345,102323,104119,95517,183437,94407,106115,138962,137904,88570,136086,92136,159129,158611,136892,8111,177601,125273,126086
110261	88125,81834,69844,4896,54001,40815,6539,7153,173345,86955,8368,5816,4993,5952,48708,3226,2125,95517,780,122912
110431	73881,7153,318,5952,170705,4993,166643,88125,160718,73513,162376,92259,167392,57183,7502,163134,50,58559,527,89745
110949	173345,3226,95517,170705,104119,102323,8111,106115,88570,158611,183437,48708,78499,91007,173673,1198,53251,86055,43341,95837
111302	171011,171495,296,163809,159817,3226,172591,176601,5618,173345,60904,159819,26453,172577,173535,147328,142115,170777,170705,158783
111379	173345,48708,318,3226,356,95517,66616,86055,173673,180095,150548,91007,147382,8111,162376,158611,104119,170705,134130,92259
111600	720,1148,745,1223,1537,3429,95858,1066,2150,541,1188,26326,159817,171011,107410,102602,97673,5971,6123,64285
111801	2005,122912,112852,122904,162376,168252,134853,1270,122886,78499,148667,48708,138702,364,147376,100044,26340,122882,66934,122918
111993	632,4422,1572,86237,26094,602,8684,1208,3338,8195,702,2705,2931,2632,111,27366,1534,1228,103849,7749
112401	86237,170705,86504,1207,93040,3469,318,953,77177,954,7502,260,137904,1234,1193,1945,1221,159819,8827,356
113140	173345,3226,72998,48708,95517,86055,8111,158611,183437,66616,53251,136892,79348,95837,104119,91007,106115,88744,162376,102323
113154	173345,106487,91500,116823,3226,86955,72641,135133,95517,48708,166643,91007,8111,86055,182433,182657,182781,182793,182527,122912
113781	3226,77366,173345,104119,720,95517,159817,88570,142871,134849,171495,183437,139096,1148,171011,27423,745,8111,102323,136086
113920	134849,720,163809,6918,1148,745,668,26082,32657,86237,26587,670,1199,750,26073,97673,116136,99764,6669,84716
113956	173345,3226,95517,8111,104119,88570,61481,158611,86055,183437,102323,106115,53251,91007,92259,95837,356,167392,170705,173673
113999	7153,4993,93040,5952,260,86504,318,953,527,173345,3226,5008,27002,1210,69849,1873,1207,129032,73,102323
114506	173345,3226,95517,318,104119,8111,170705,91007,88570,158611,86055,86504,102323,173673,106115,171749,73881,183437,61481,356
114563	86237,26587,82143,26082,105250,26073,77658,6669,142608,32657,92475,134849,6918,159817,102217,3307,77366,171495,58425,668
114589	924,1206,923,750,296,1208,2019,105250,26082,2427,134849,26003,6669,31545,6918,2920,77658,26073,858,6818
115080	55098,668,31437,6918,5224,38499,1734,106,6935,6669,26587,72142,670,1900,116855,3456,42217,3894,162414,50742
115427	924,7762,750,82143,50742,923,156605,541,5013,162414,163809,1212,108583,1199,1204,3739,6650,3232,1252,4237
115433	3226,173345,171011,66616,95517,159817,104119,171495,170705,102323,183437,4993,88570,7153,106115,8111,48708,5952,158611,126086
116007	88125,93988,899,7669,170705,77177,93040,81834,74282,8368,7153,54001,73513,69844,26133,595,1035,5952,129032,86237
116089	105250,26587,3307,6985,6669,3022,82143,926,50742,668,8125,55098,25750,6981,3462,2019,8785,159817,32657,4806
116113	858,86504,318,527,3226,173345,1221,159817,171011,608,171495,88570,104119,95517,77366,1207,170705,183437,66616,8111
116720	173345,3226,126086,136892,95517,183437,177601,158611,125698,8111,104119,53251,102323,105189,106115,95837,94407,182183,175315,48708
117019	170705,73881,171749,7153,3226,5952,173345,174053,66616,4993,171495,7502,137904,77177,176601,159849,95517,160718,121372,318
117184	7153,173345,5952,86955,4993,48708,3226,165421,58559,79348,176601,95517,122912,318,79132,6539,173673,162376,180095,66616
117572	173345,318,3226,7153,2324,86504,176601,95517,4993,5952,91007,92259,8111,104119,173673,170705,88570,183437,66616,86055
117924	86237,1198,260,26587,26150,82143,170705,69524,171011,77366,93040,77177,159819,142608,134849,7767,64241,172591,3307,70186
117940	170705,171011,142115,858,7502,318,171495,82143,159819,527,86237,93040,159817,86504,50,3226,1203,172591,7767,163809
118217	171011,159817,171495,3226,173345,95517,77366,66616,142871,174053,183437,179135,88570,170705,104119,8111,86055,163809,27423,1148
118319	2575,6874,94466,1529,68945,8724,3262,2351,27773,7438,3224,2931,1483,27156,159467,2632,31437,390,363,6918
118333	858,172591,296,7502,1193,171011,170705,159817,2238,171495,82143,6918,1213,326,77658,318,159819,26587,1208,174053
118790	170705,260,318,1196,7502,58559,7153,171011,173345,106642,5952,3226,159817,4993,89745,66616,171495,95517,1198,527
118838	593,318,1997,1219,172591,86504,47,173345,101850,3226,26003,1258,88570,77366,1213,136086,86237,1203,2871,95604
118858	84273,6942,115667,94070,65225,4664,3275,7669,838,40826,152017,75341,5380,3079,613,84847,141749,6187,65868,113275
118993	78499,134853,77177,86377,86237,92535,86347,6377,68954,104069,26587,159819,3114,8961,134849,142115,60069,159817,7669,120807
119060	77658,130970,86377,750,127098,26073,118888,92535,86345,1211,102217,159817,3307,6669,134849,104069,6918,86347,26082,82143
119073	171011,171495,3226,173345,174053,7153,159817,2959,162376,5952,176601,173535,66616,163809,95517,318,142115,183437,104119,159819
119115	7153,4993,5952,171495,3226,171011,174053,318,173345,2571,66616,170705,176601,162376,58559,159817,260,171749,50,95517
120104	171495,159817,171011,170705,77366,86377,3226,86347,92535,104069,94466,127098,86345,174053,173345,66616,105250,95517,7502,159819
120189	142608,3226,86237,173345,104119,95517,88570,102323,159467,183437,159129,136086,94407,26167,176271,8111,106115,147124,128508,177601
120406	3415,1251,923,3134,26150,2019,6643,6783,2920,1237,912,26578,6985,6433,93040,1204,8125,7064,6669,750
120499	170705,171011,7153,7502,318,86504,4993,5952,86347,159817,104069,93040,77658,86377,86345,92535,171495,142115,120807,159819
120915	171011,858,159817,170705,26587,159819,171495,7767,1221,77658,912,172591,100553,163809,142115,1193,44555,527,670,296
121432	82143,26587,171011,170705,6918,86237,8656,171495,2920,2360,668,102217,100553,2905,159817,6669,306,4325,7926,326
121436	318,7153,170705,4993,5952,171011,260,1196,527,171495,7502,159817,66616,86504,174053,50,176601,3226,173345,142115
121439	163809,3226,171495,94466,142871,4993,5618,541,66616,32853,2624,26082,84716,77366,5194,142608,4312,173345,3338,176601
122505	7153,5952,173345,58559,3226,95517,91529,170705,174053,66616,7502,176601,126086,104119,102323,162376,318,183437,158611,260
122733	86347,81156,86345,86377,104069,92535,333,127098,26471,89745,216,98083,122904,4006,122920,27922,1036,58559,122916,48322
122790	171495,171011,3226,173345,174053,66616,159817,318,50,95517,48708,122904,183437,77366,170705,136892,162376,86055,8111,2959
123430	127098,86345,104069,86377,92535,86347,150856,5669,50742,1449,118888,102217,121372,296,174053,1827,120807,46578,160289,130970
123510	60487,957,26133,899,2102,3739,918,3606,914,1023,898,919,1099,7064,2366,26903,1028,52435,2203,82143
123652	93040,82143,7502,142115,100553,7153,159819,163134,170705,77177,86237,159817,5952,4993,26453,1900,32657,5224,86504,7767
124269	170705,159817,3226,173345,171495,1035,95517,3675,171011,104119,26133,7153,159819,77366,4993,142871,25841,82143,914,183437
124351	173345,3226,171749,176601,171495,142608,66616,95517,102323,170705,174053,100553,121372,106115,137904,183437,104119,88570,8111,158611
124887	173345,3226,48708,176601,95517,162376,174053,2324,91007,171495,173673,86055,120138,8111,140737,108548,92259,183437,106115,180095
124918	171011,858,170705,159817,171495,318,7153,172591,296,77658,4993,1221,174053,5952,7502,159819,162376,50,7767,142115
125343	173345,3226,95517,104119,183437,8111,102323,136892,106115,126086,88570,158611,91007,177601,53251,48708,94407,136086,66616,86055
125436	173345,3226,318,170705,95517,8111,110,104119,66616,88570,48708,86055,183437,102323,158611,7153,106115,95837,173673,53251
