userId,Movies,overlapCount,avgMovieRatings,avgPopularity
56291,"159135,159125,159471,159133,159123,110108,116243,180839,132124,109762,159048,122701,159053,124903,142903,159050,137964,140014,171221,151989",0,4.8,1.15
56427,"159135,159133,159125,159471,159123,110108,138172,151989,183013,177209,54124,155529,169816,133013,147966,145620,160028,146487,169818,122535",0,4.5,1.1
56478,"159135,159125,159133,159471,159123,110108,138172,151989,177209,183013,182527,182781,182657,182793,54124,171807,171821,169816,133013,147966",0,4.45,1.2
57041,"159135,159125,159133,159471,159123,110108,151989,138172,183013,177209,182527,182781,182657,182793,54124,135055,34763,169816,133013,147966",0,4.2,1.15
57172,"159135,159125,159471,159133,159123,110108,151989,138172,177209,182527,182781,182657,182793,183013,171807,171821,169816,133013,147966,145620",0,4.7,1.25
57728,"138172,110108,155529,151989,168888,130558,183013,54124,135055,177209,159135,159133,159125,159471,159123,181495,124601,135232,148084,155713",0,4.3,1.2
57787,"159135,159133,159125,159471,159123,110108,151989,138172,169816,133013,147966,145620,160028,177209,146487,169818,122535,129223,146489,169820",0,4.85,1.1
59199,"159135,159133,159125,159471,159123,110108,151989,182527,182781,177209,182657,182793,138172,183013,169816,133013,147966,145620,160028,146487",0,4.7,1.25
59219,"159135,159133,159125,159471,159123,110108,138172,151989,183013,155529,177209,54124,34763,171807,171821,183941,135055,182527,182781,182657",0,4.15,1.1
59880,"159135,159133,159125,159471,159123,110108,151989,183013,177209,138172,169816,182527,182781,133013,182657,147966,182793,145620,160028,146487",0,4.7,1.25
60239,"159135,159133,159125,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,183013",0,4.75,1.15
60286,"159135,159125,159133,159471,159123,110108,151989,138172,177209,183013,182527,182781,182657,182793,169816,133013,147966,145620,160028,146487",0,4.7,1.25
68688,"159133,159135,159471,159125,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,183013",0,4.75,1.15
70213,"159135,159125,159471,159123,159133,110108,151989,138172,116243,180839,182527,159048,182781,132124,182657,109762,182793,159053,122701,124903",0,4.8,1.2
71087,"110108,159133,159135,159125,159471,159123,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,183013",0,4.75,1.15
71326,"159135,159125,159133,159471,159123,110108,151989,138172,183013,177209,182527,182781,182657,182793,169816,133013,147966,145620,54124,160028",0,4.45,1.2
71528,"159135,159133,159125,159471,159123,110108,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,151989,183013",0,4.75,1.15
71548,"159135,159125,159471,159133,159123,138172,110108,151989,177209,183013,182527,171807,182781,182657,171821,182793,54124,124601,34763,121051",0,4.1,1.2
72107,"159135,159133,159125,159471,159123,110108,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,151989,138172",0,4.85,1.1
72369,"159135,159125,159133,159471,159123,138172,110108,151989,183013,155529,177209,54124,169816,133013,147966,145620,160028,146487,169818,122535",0,4.5,1.1
72987,"159135,159133,159125,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,177209",0,4.85,1.1
72995,"110108,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,151989,183013,159133,159135,159125,159471,159123",0,4.75,1.15
72998,"159135,159125,159133,159471,159123,110108,151989,138172,177209,183013,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489",0,4.75,1.15
73672,"159135,159133,159125,159471,159123,110108,138172,151989,135232,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820",0,4.85,1.1
74440,"159135,159125,159471,159133,159123,110108,151989,182527,182781,182657,182793,177209,183013,138172,169816,133013,147966,145620,160028,146487",0,4.7,1.25
74514,"159135,159133,159125,159471,159123,110108,151989,183013,138172,169816,133013,177209,147966,145620,160028,146487,169818,122535,129223,146489",0,4.75,1.15
74627,"159135,159133,159125,159471,159123,110108,151989,138172,183013,177209,169816,133013,147966,145620,160028,182527,146487,182781,169818,182657",0,4.75,1.15
74754,"159135,159125,159133,159471,159123,110108,138172,151989,177209,183013,182527,182781,182657,182793,169816,133013,147966,145620,160028,146487",0,4.7,1.25
75465,"159135,159133,159471,159125,159123,110108,151989,138172,183013,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,177209",0,4.75,1.15
82118,"159135,159125,159471,159133,159123,110108,151989,182527,182781,182657,182793,177209,183013,169816,133013,147966,145620,160028,146487,169818",0,4.7,1.25
82254,"159135,159133,159125,159471,159123,110108,138172,151989,183013,177209,54124,155529,182527,182781,182657,182793,135055,169816,133013,147966",0,4.45,1.2
82270,"159135,159125,159133,159471,159123,110108,151989,138172,177209,182527,182781,182657,182793,183013,169816,133013,147966,145620,160028,146487",0,4.7,1.25
82393,"159133,159135,159471,159125,159123,110108,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,151989,169820,160030,138172",0,4.85,1.1
82708,"159135,159125,159133,159471,159123,110108,151989,182527,182781,182657,177209,182793,138172,159467,169816,183013,133013,147966,145620,160028",0,4.6,1.35
83092,"159135,159125,159133,159471,159123,110108,151989,159467,177209,169816,133013,147966,145620,160028,182527,146487,182781,169818,122535,182657",0,4.75,1.2
83446,"159135,159133,159125,159471,159123,110108,151989,138172,183013,177209,182527,182781,169816,133013,182657,147966,182793,145620,160028,146487",0,4.7,1.25
83812,"110108,159135,159133,159125,159471,159123,151989,138172,183013,177209,169816,133013,147966,155529,145620,160028,146487,169818,122535,129223",0,4.75,1.15
83837,"110108,159135,159133,159125,159471,159123,138172,155529,151989,183013,135232,54124,183941,177209,168888,135055,130558,169816,133013,147966",0,4.3,1.2
83868,"159135,159133,159125,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,183013",0,4.75,1.15
84251,"159135,159125,159133,159471,159123,110108,138172,151989,177209,183013,171807,171821,182527,182781,182657,182793,54124,169816,133013,147966",0,4.45,1.2
84322,"159135,159125,159133,159471,159123,110108,151989,138172,177209,183013,169816,133013,147966,145620,182527,160028,182781,146487,182657,169818",0,4.75,1.15
84698,"159135,159133,159125,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,177209",0,4.85,1.1
85868,"159135,159125,159471,159133,159123,110108,138172,151989,171807,171821,183013,177209,182527,182781,182657,182793,169816,133013,147966,145620",0,4.7,1.25
86555,"159135,159125,159133,159471,159123,110108,151989,138172,183013,177209,182527,182781,182657,182793,169816,133013,147966,145620,160028,146487",0,4.7,1.25
86672,"159135,159133,159125,159471,110108,159123,151989,138172,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030",0,4.85,1.1
87745,"159135,159125,159133,159471,159123,110108,151989,138172,177209,169816,133013,147966,145620,160028,146487,183013,169818,122535,129223,146489",0,4.75,1.15
87796,"159135,159133,159125,159471,159123,110108,151989,138172,183013,177209,54124,182527,182781,182657,182793,169816,133013,147966,145620,160028",0,4.45,1.2
88157,"159135,159125,159133,159471,159123,110108,151989,138172,169816,133013,147966,145620,160028,146487,177209,169818,122535,129223,146489,169820",0,4.85,1.1
88378,"159135,159125,159471,159133,159123,110108,151989,138172,177209,182527,182781,182657,182793,183013,54124,107434,34763,135055,124601,171807",0,4.1,1.2
88433,"159135,159133,159125,159471,159123,110108,151989,138172,177209,183013,182527,182781,182657,182793,169816,133013,147966,145620,160028,146487",0,4.7,1.25
88504,"159135,159133,159125,159471,159123,110108,151989,138172,183013,177209,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489",0,4.75,1.15
88589,"159135,159133,159125,159471,159123,110108,151989,138172,183013,155529,177209,171807,171821,54124,169816,133013,147966,145620,160028,146487",0,4.5,1.1
88596,"159135,159133,159125,159471,159123,110108,151989,177209,138172,183013,169816,133013,147966,145620,182527,160028,182781,146487,182657,169818",0,4.75,1.15
90270,"159135,159133,159125,159471,159123,110108,138172,151989,183013,177209,171807,171821,54124,169816,133013,147966,145620,160028,146487,169818",0,4.5,1.1
90504,"159135,159125,159133,159471,159123,110108,151989,177209,182527,182781,182657,182793,183013,138172,169816,133013,147966,145620,160028,146487",0,4.7,1.25
90514,"110108,159133,159135,159125,159471,159123,151989,138172,183013,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820",0,4.75,1.15
92393,"159135,159133,159125,159471,159123,110108,151989,138172,183013,177209,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489",0,4.75,1.15
92716,"159135,159125,159471,159133,159123,110108,151989,138172,177209,182527,182781,182657,182793,183013,169816,133013,147966,145620,160028,146487",0,4.7,1.25
93117,"159135,159133,159125,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,177209",0,4.85,1.1
93210,"159135,159125,159133,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,177209",0,4.85,1.1
93404,"159135,159133,159125,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,159467",0,4.75,1.2
94421,"159135,159125,159471,159133,159123,110108,151989,138172,177209,182527,182781,182657,182793,183013,169816,133013,147966,145620,160028,146487",0,4.7,1.25
94711,"159135,159133,159125,159471,159123,110108,169816,133013,147966,145620,160028,146487,151989,169818,122535,129223,146489,169820,160030,177209",0,4.85,1.1
94822,"159135,159125,159133,159471,159123,110108,151989,138172,177209,183013,182527,182781,182657,182793,169816,133013,147966,145620,160028,146487",0,4.7,1.25
94901,"159135,159133,159125,159471,159123,110108,169816,133013,137052,137026,137024,136996,54072,137050,136988,147966,137048,137032,136992,137028",0,4.5,1.1
95185,"159135,159125,159133,159471,159123,110108,138172,151989,148084,177209,182527,182781,182657,182793,183013,169816,133013,147966,145620,160028",0,4.7,1.25
95471,"159135,159125,159471,159133,159123,179531,159467,179589,179535,179635,164907,166219,179723,179621,179591,179625,166223,124987,179581,168020",0,4.6,1.4
95527,"159135,159125,159133,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,138172",0,4.85,1.1
95806,"159135,159125,159471,159133,159123,110108,151989,138172,177209,182527,182781,182657,182793,183013,54124,182435,148084,124601,169816,133013",0,4.35,1.25
95909,"159135,159125,159133,159471,159123,110108,151989,177209,138172,183013,182527,182781,182657,182793,169816,133013,147966,145620,160028,146487",0,4.7,1.25
96207,"159135,159125,159133,159471,159123,110108,151989,138172,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030",0,4.85,1.1
96295,"159133,159135,159125,159471,159123,110108,151989,138172,183013,177209,54124,169816,133013,147966,145620,160028,146487,169818,122535,146489",0,4.5,1.1
96452,"159135,159133,159125,159471,159123,110108,151989,138172,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030",0,4.85,1.1
97151,"159135,159125,159133,159471,159123,110108,151989,138172,177209,182527,182781,182657,182793,183013,54124,107434,169816,133013,147966,145620",0,4.45,1.2
97237,"159135,159125,159133,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,177209",0,4.85,1.1
97404,"159135,159125,159471,159133,159123,110108,151989,138172,182527,182781,182657,182793,177209,169816,133013,147966,145620,160028,146487,169818",0,4.8,1.2
97809,"159135,159125,159471,159133,159123,110108,138172,151989,177209,182527,171807,182781,171821,182657,182793,183013,124601,54124,169816,133013",0,4.35,1.25
98426,"159135,159125,159133,159471,159123,110108,151989,138172,177209,169816,133013,147966,145620,160028,146487,182527,169818,122535,182781,129223",0,4.85,1.1
98635,"159135,159133,159125,159471,159123,110108,151989,138172,183013,169816,133013,147966,177209,145620,160028,146487,169818,122535,129223,146489",0,4.75,1.15
98663,"110108,169816,133013,135232,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,151989,183013,183941,138172,155529,177209",0,4.8,1.1
99373,"159135,159133,159125,159471,159123,110108,151989,138172,183013,177209,54124,169816,133013,147966,145620,182527,160028,182781,146487,169818",0,4.5,1.1
100121,"110108,159135,159133,159125,159471,159123,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,138172",0,4.85,1.1
100489,"159135,159125,159133,159471,159123,110108,151989,138172,177209,182527,182781,182657,182793,183013,169816,133013,147966,145620,160028,146487",0,4.7,1.25
100901,"159135,159125,159471,159133,159123,110108,116243,180839,159048,109762,132124,151989,138172,159053,122701,124903,142903,159050,137964,140014",0,4.85,1.1
101059,"159135,159133,159125,159471,159123,110108,151989,138172,169816,133013,183013,147966,145620,160028,146487,169818,122535,129223,146489,169820",0,4.75,1.15
101241,"159135,159133,159125,159471,159123,110108,151989,138172,177209,182527,182781,182657,183013,182793,169816,133013,147966,145620,160028,146487",0,4.7,1.25
101389,"159135,159125,159133,159471,159123,110108,138172,151989,177209,183013,182527,182781,182657,182793,169816,133013,147966,145620,160028,146487",0,4.7,1.25
102595,"159135,159133,159125,159471,159123,110108,151989,138172,177209,183013,182527,182781,182657,182793,169816,133013,147966,145620,160028,146487",0,4.7,1.25
102850,"159135,159133,159125,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,177209",0,4.85,1.1
102899,"159135,159133,159125,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,177209,169818,122535,129223,146489,183013,169820",0,4.75,1.15
103041,"159135,159133,159125,159471,159123,110108,151989,138172,183013,177209,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489",0,4.75,1.15
103481,"159135,159133,159125,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,177209",0,4.85,1.1
103537,"110108,159133,159135,159125,151989,159471,159123,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,138172",0,4.85,1.1
103755,"159135,159125,159471,159123,159133,110108,151989,182527,182781,182657,182793,182435,177209,159467,116243,180839,8445,159048,132124,109762",0,4.45,1.25
103798,"159135,159133,159125,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,183013",0,4.75,1.15
103875,"159135,159133,159125,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,177209",0,4.85,1.1
104351,"159135,159133,159125,159471,159123,110108,151989,138172,183013,177209,182527,182781,182657,182793,169816,133013,147966,145620,160028,146487",0,4.7,1.25
104593,"159135,159133,159471,159125,159123,110108,151989,138172,183013,177209,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489",0,4.75,1.15
104863,"159135,159133,159125,159471,159123,110108,151989,138172,183013,177209,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489",0,4.75,1.15
105068,"159135,159133,159125,159471,159123,110108,151989,169816,133013,147966,145620,177209,160028,146487,169818,122535,129223,146489,169820,160030",0,4.85,1.1
105144,"159135,159125,159471,159133,159123,110108,151989,159467,182527,182781,182657,182793,177209,183013,169816,133013,147966,145620,160028,146487",0,4.6,1.35
105506,"159135,159133,159125,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,183013",0,4.75,1.15
105600,"159135,159125,159133,159471,159123,110108,151989,177209,138172,183013,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489",0,4.75,1.15
106002,"159135,159133,159125,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,183013",0,4.75,1.15
106469,"159135,159125,159471,159133,159123,110108,138172,151989,177209,182527,182781,182657,182793,116243,180839,109762,148084,132124,159048,159053",0,4.8,1.2
106490,"159135,159133,159125,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,182527",0,4.85,1.1
107003,"159135,159125,159133,159471,159123,110108,138172,151989,183013,177209,54124,171807,171821,107434,182527,182781,182657,182793,124601,34763",0,4.1,1.2
107167,"159135,159133,159125,159471,159123,110108,151989,138172,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030",0,4.85,1.1
107394,"159135,159125,159133,159471,159123,110108,151989,138172,177209,183013,182527,182781,182657,182793,169816,133013,147966,145620,160028,146487",0,4.7,1.25
107534,"110108,159135,159133,159125,159471,159123,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,183013",0,4.75,1.15
108020,"6985,3415,670,3134,2920,8125,6669,2731,2351,26587,6783,116243,180839,159135,159125,132124,159471,109762,159048,159123",1,4.35,708.35
108555,"159135,159133,159125,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,138172",0,4.85,1.1
109018,"159135,159125,159133,159471,159123,110108,151989,177209,182527,182781,182657,182793,138172,183013,169816,133013,147966,145620,160028,146487",0,4.7,1.25
109058,"159133,159135,159125,159471,159123,110108,137052,137024,137026,54072,136996,137050,136988,137048,137032,136992,137028,136998,137064,137046",0,4.5,1.1
109444,"159135,159133,159125,159471,159123,110108,151989,138172,183013,177209,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489",0,4.75,1.15
109532,"159135,159133,159125,159471,159123,110108,151989,138172,177209,183013,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489",0,4.75,1.15
109770,"159135,159133,159125,159471,159123,110108,151989,138172,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030",0,4.85,1.1
109906,"159135,159125,159133,159471,159123,110108,151989,138172,177209,183013,182527,182781,182657,182793,169816,133013,147966,145620,160028,146487",0,4.7,1.25
109999,"159135,159125,159471,159133,159123,110108,151989,182527,182781,182657,177209,182793,138172,183013,169816,133013,147966,145620,160028,146487",0,4.7,1.25
110074,"159135,159133,159125,159471,159123,110108,151989,138172,183013,54124,177209,155529,155619,169816,133013,147966,145620,160028,146487,169818",0,4.5,1.1
110121,"159135,159133,159125,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,183013",0,4.75,1.15
110261,"110108,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,135232,151989,159133,159135,159125,159471,159123",0,4.85,1.1
110431,"159135,159133,159125,159471,159123,110108,151989,138172,183013,177209,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489",0,4.75,1.15
110949,"159135,159133,159125,159471,159123,110108,138172,151989,183013,177209,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489",0,4.75,1.15
111302,"159135,159133,159125,159471,159123,110108,151989,177209,182527,182781,138172,182657,182793,169816,133013,183013,147966,145620,160028,146487",0,4.7,1.25
111379,"159135,159133,159125,159471,159123,110108,151989,183013,177209,138172,182527,182781,182657,182793,169816,133013,147966,145620,160028,146487",0,4.7,1.25
111600,"159135,159125,159133,159471,159123,110108,138172,151989,183013,177209,182527,182781,182657,182793,169816,133013,147966,145620,160028,146487",0,4.7,1.25
111801,"159135,159133,159125,159471,159123,110108,151989,138172,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030",0,4.85,1.1
111993,"159135,159125,159471,159123,159133,132124,116243,109762,180839,159048,122701,159053,124903,159050,142903,137964,140014,171221,159467,182435",0,4.7,1.25
112401,"159135,159125,159471,159133,159123,138172,110108,151989,183013,177209,171807,54124,171821,124601,148084,182527,182781,182657,182793,155529",0,4.35,1.25
113140,"110108,159133,159135,159125,159471,159123,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,183013",0,4.75,1.15
113154,"110108,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,151989,159133,159135,159125,159471,159123,183013",0,4.75,1.15
113781,"159135,159133,159125,159471,159123,110108,151989,138172,183013,177209,182527,182781,182657,182793,54124,169816,133013,147966,145620,160028",0,4.45,1.2
113920,"159135,159125,159471,159133,159123,110108,151989,182527,182781,182657,182793,116243,180839,132124,109762,159048,122701,159053,124903,177209",0,4.8,1.2
113956,"159133,159135,159471,159125,159123,110108,151989,183013,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,138172,169820",0,4.75,1.15
113999,"159135,159133,159125,159471,159123,110108,138172,155529,151989,183941,183013,171821,171807,54124,135232,177209,27137,34763,135055,182527",0,3.9,1.05
114506,"159135,159133,159125,159471,159123,110108,151989,138172,183013,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820",0,4.75,1.15
114563,"159135,159125,159471,159133,159123,110108,151989,138172,182527,116243,180839,182781,182657,182793,159048,132124,109762,177209,122701,159053",0,4.8,1.2
114589,"159135,159125,159471,159123,159133,110108,151989,182527,182781,182657,138172,182793,116243,180839,177209,132124,8445,109762,159048,122701",0,4.55,1.15
115080,"159135,159125,159471,159133,159123,116243,180839,132124,159048,109762,122701,159053,124903,142903,159050,137964,140014,171221,110108,151989",0,4.8,1.15
115427,"159135,159125,159471,159133,159123,116243,180839,132124,109762,159048,122701,159053,124903,159050,142903,137964,140014,171221,110108,151989",0,4.8,1.15
