userId,Movies,overlapCount,avgMovieRatings,avgPopularity
105144,"159467,159123,159471,159125,159133,159135,159141,176271,159129,3226,183013,159127,159137,151989,27366,95517,183437,152711,106115,105250",0,3.85,22.2
105506,"159467,110108,3226,151989,176271,159123,159125,159471,159133,159135,159761,143422,177209,183437,34763,54124,106115,152711,169632,27149",0,3.6,3.05
105600,"159467,142115,3226,159123,159125,159471,159133,159135,176271,151989,183437,110108,106115,143422,136086,8111,152711,183013,159761,27149",0,4.0,23.3
106002,"159467,159123,159125,159471,159133,159135,151989,110108,176271,3226,159141,138172,143422,159761,177209,183437,152711,183013,159129,34763",0,4.05,3.15
106469,"159467,159123,159133,159125,159471,159135,3226,86237,176271,27149,151989,183437,106115,152711,159141,54124,143422,183013,140369,43341",0,3.5,5.45
106490,"159467,159123,159125,159471,159133,159135,3226,110108,176271,151989,143422,159141,159761,183437,106115,177209,159129,54124,152711,27149",0,3.85,3.15
107003,"260,1196,2795,1198,26133,122886,1210,159467,69524,8376,151989,3226,136892,183437,176271,2529,79006,178057,179065,143833",8,3.65,16185.0
107167,"159467,3226,151989,176271,183437,159123,110108,159471,159125,159133,159135,143422,182527,182657,182793,182781,27149,177209,106115,159761",0,4.15,3.1
107394,"159467,159123,159125,159471,159133,159135,3226,176271,151989,183437,159141,143422,106115,8111,177209,152711,110108,183013,159761,43341",0,4.05,3.25
107534,"159467,3226,183437,151989,110108,159123,159125,176271,159471,159133,159135,136086,182657,182527,182781,182793,138172,143422,8111,159761",0,4.4,3.3
108020,"6985,100556,8125,3134,670,86898,89759,26587,2731,923,1104,27366,6669,922,2351,3415,163809,1354,25763,162414",5,3.5,3008.6
108555,"3226,159467,136892,183437,151989,8111,176271,143422,106115,136086,152711,159761,43341,95517,177209,182527,182657,182781,182793,110108",0,4.15,3.6
109018,"159467,159123,159125,159471,159133,159135,3226,176271,151989,183437,159141,143422,183013,106115,152711,8111,110108,136086,54124,159761",0,4.0,3.4
109058,"159467,66934,110108,3226,176271,143422,27149,151989,159123,159471,159125,159133,159135,106115,159761,136892,177209,183437,182183,34763",1,3.75,239.75
109444,"159467,159123,159125,159471,159133,159135,3226,176271,183437,110108,151989,159141,136086,143422,152711,8111,106115,159761,43341,138172",0,4.1,3.35
109532,"159467,3226,159123,159125,159471,159133,159135,183437,151989,176271,143422,106115,8111,152711,136892,159141,177209,43341,159761,183013",0,4.0,3.35
109770,"159467,3226,151989,183437,110108,176271,143422,27149,106115,8111,159761,159123,152711,159125,159471,159133,177209,159135,43341,182527",0,3.95,3.1
109906,"159467,159123,159125,159133,159471,159135,3226,858,176271,151989,183437,106115,143422,136892,183013,159141,152711,27149,8111,140369",1,4.0,3025.65
109999,"159467,159123,159125,159471,159133,159135,176271,3226,159141,151989,183013,183437,106115,143422,152711,159137,54124,8111,110108,166267",0,3.9,3.3
110074,"159467,63992,3226,183437,151989,182657,182527,182781,182793,136086,138172,159123,176271,159125,159133,159471,159135,8533,143422,152711",2,4.2,739.0
110121,"159467,159123,159125,159471,159133,159135,151989,110108,176271,3226,159141,138172,177209,183013,143422,159761,54124,152711,159129,183437",0,4.05,3.15
110261,"88125,110108,3226,81834,159761,182657,182527,182781,182793,159467,177209,151989,69844,40815,138172,183437,178951,176271,178949,54001",5,3.9,3695.65
110431,"3226,159467,183437,8111,106115,95517,159761,170705,143422,176271,151989,152711,43341,182657,182527,182793,182781,140369,110108,177601",0,4.15,48.7
110949,"159467,3226,182527,182657,183437,182781,182793,151989,110108,176271,143422,136892,159761,27149,152711,43341,140369,106115,8111,177209",0,4.0,3.25
111302,"159467,159123,159125,159471,159133,159135,3226,176271,151989,159141,183437,143422,8111,106115,152711,110108,159761,183013,159129,177209",0,4.25,3.4
111379,"159467,3226,110108,183437,159761,151989,182527,182657,182781,182793,176271,138172,143422,177209,8111,136892,136086,43341,152711,106115",0,4.2,3.4
111600,"720,1034,1223,1148,1301,1125,159467,2926,745,27033,2361,3429,3226,176271,183013,151989,6579,160289,171011,183437",8,3.55,3595.25
111801,"3226,136892,159467,110108,176271,95517,183437,143422,8111,159761,106115,177209,151989,152711,43341,136086,138172,177601,27149,183013",0,3.8,3.85
111993,"26644,1768,158972,50742,97648,59519,71182,1534,147124,3338,159467,4312,8335,111130,2238,2132,42783,48165,8684,33264",1,3.2,349.3
112401,"159467,3226,182527,182657,182781,182793,27149,183437,176271,151989,159123,159125,159471,159133,159135,7502,110108,106115,143422,152711",1,4.15,428.4
113140,"3226,159467,183437,110108,136086,159761,176271,8111,143422,138172,151989,152711,106115,43341,177209,177601,128874,136892,182183,171293",0,4.05,4.35
113154,"110108,159761,3226,151989,182657,182527,182781,182793,138172,183437,136086,159467,177209,176271,169632,143422,43341,178953,152711,8111",0,4.15,3.35
113781,"159467,176271,3226,151989,159123,159125,159133,159471,159135,183437,183013,143422,152711,106115,159761,136086,177209,8111,182527,43341",0,4.05,3.35
113920,"159467,159123,159125,159471,159133,159135,176271,3226,183013,106115,54124,151989,183437,152711,159141,143422,8111,136086,166267,147124",0,3.9,4.4
113956,"159467,3226,151989,110108,183437,182657,182527,182793,182781,159123,176271,159125,159133,159471,159135,159761,177209,143422,138172,8111",0,4.45,3.15
113999,"159467,122886,86504,159123,159471,159125,159133,159135,3226,151989,110108,182657,182527,182793,182781,183437,590,27149,159761,176271",2,3.95,3309.75
114506,"159467,3226,183437,110108,182657,182527,182781,182793,151989,159761,143422,176271,136086,138172,8111,136892,152711,43341,177209,106115",0,4.2,3.4
114563,"159467,159123,159125,159471,159133,159135,176271,159141,183013,3226,151989,183437,159137,106115,143422,152711,166267,54124,177209,8111",0,3.9,3.3
114589,"924,159467,923,1206,86898,2712,159123,159471,159135,159133,159125,1208,6669,4848,2019,1354,105250,6896,5291,159141",9,3.75,8642.5
115080,"159467,116855,159123,159125,159133,668,159471,159135,91199,6918,162414,50742,2933,26587,55098,128620,8484,26178,82,26453",1,3.6,415.45
115427,"82143,668,7762,3134,86237,163809,5013,924,159467,50742,5971,162414,117444,142115,923,77658,3232,6918,26453,1204",5,3.5,4755.55
