UserId	Movies
56291	159135,159125,159471,159133,159123,110108,116243,180839,132124,109762,159048,122701,159053,124903,142903,159050,137964,140014,171221,151989
56427	159135,159133,159125,159471,159123,110108,138172,151989,183013,177209,54124,155529,169816,133013,147966,145620,160028,146487,169818,122535
56478	159135,159125,159133,159471,159123,110108,138172,151989,177209,183013,182527,182781,182657,182793,54124,171807,171821,169816,133013,147966
57041	159135,159125,159133,159471,159123,110108,151989,138172,183013,177209,182527,182781,182657,182793,54124,135055,34763,169816,133013,147966
57172	159135,159125,159471,159133,159123,110108,151989,138172,177209,182527,182781,182657,182793,183013,171807,171821,169816,133013,147966,145620
57728	138172,110108,155529,151989,168888,130558,183013,54124,135055,177209,159135,159133,159125,159471,159123,181495,124601,135232,148084,155713
57787	159135,159133,159125,159471,159123,110108,151989,138172,169816,133013,147966,145620,160028,177209,146487,169818,122535,129223,146489,169820
59199	159135,159133,159125,159471,159123,110108,151989,182527,182781,177209,182657,182793,138172,183013,169816,133013,147966,145620,160028,146487
59219	159135,159133,159125,159471,159123,110108,138172,151989,183013,155529,177209,54124,34763,171807,171821,183941,135055,182527,182781,182657
59880	159135,159133,159125,159471,159123,110108,151989,183013,177209,138172,169816,182527,182781,133013,182657,147966,182793,145620,160028,146487
60239	159135,159133,159125,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,183013
60286	159135,159125,159133,159471,159123,110108,151989,138172,177209,183013,182527,182781,182657,182793,169816,133013,147966,145620,160028,146487
68688	159133,159135,159471,159125,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,183013
70213	159135,159125,159471,159123,159133,110108,151989,138172,116243,180839,182527,159048,182781,132124,182657,109762,182793,159053,122701,124903
71087	110108,159133,159135,159125,159471,159123,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,183013
71326	159135,159125,159133,159471,159123,110108,151989,138172,183013,177209,182527,182781,182657,182793,169816,133013,147966,145620,54124,160028
71528	159135,159133,159125,159471,159123,110108,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,151989,183013
71548	159135,159125,159471,159133,159123,138172,110108,151989,177209,183013,182527,171807,182781,182657,171821,182793,54124,124601,34763,121051
72107	159135,159133,159125,159471,159123,110108,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,151989,138172
72369	159135,159125,159133,159471,159123,138172,110108,151989,183013,155529,177209,54124,169816,133013,147966,145620,160028,146487,169818,122535
72987	159135,159133,159125,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,177209
72995	110108,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,151989,183013,159133,159135,159125,159471,159123
72998	159135,159125,159133,159471,159123,110108,151989,138172,177209,183013,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489
73672	159135,159133,159125,159471,159123,110108,138172,151989,135232,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820
74440	159135,159125,159471,159133,159123,110108,151989,182527,182781,182657,182793,177209,183013,138172,169816,133013,147966,145620,160028,146487
74514	159135,159133,159125,159471,159123,110108,151989,183013,138172,169816,133013,177209,147966,145620,160028,146487,169818,122535,129223,146489
74627	159135,159133,159125,159471,159123,110108,151989,138172,183013,177209,169816,133013,147966,145620,160028,182527,146487,182781,169818,182657
74754	159135,159125,159133,159471,159123,110108,138172,151989,177209,183013,182527,182781,182657,182793,169816,133013,147966,145620,160028,146487
75465	159135,159133,159471,159125,159123,110108,151989,138172,183013,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,177209
82118	159135,159125,159471,159133,159123,110108,151989,182527,182781,182657,182793,177209,183013,169816,133013,147966,145620,160028,146487,169818
82254	159135,159133,159125,159471,159123,110108,138172,151989,183013,177209,54124,155529,182527,182781,182657,182793,135055,169816,133013,147966
82270	159135,159125,159133,159471,159123,110108,151989,138172,177209,182527,182781,182657,182793,183013,169816,133013,147966,145620,160028,146487
82393	159133,159135,159471,159125,159123,110108,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,151989,169820,160030,138172
82708	159135,159125,159133,159471,159123,110108,151989,182527,182781,182657,177209,182793,138172,159467,169816,183013,133013,147966,145620,160028
83092	159135,159125,159133,159471,159123,110108,151989,159467,177209,169816,133013,147966,145620,160028,182527,146487,182781,169818,122535,182657
83446	159135,159133,159125,159471,159123,110108,151989,138172,183013,177209,182527,182781,169816,133013,182657,147966,182793,145620,160028,146487
83812	110108,159135,159133,159125,159471,159123,151989,138172,183013,177209,169816,133013,147966,155529,145620,160028,146487,169818,122535,129223
83837	110108,159135,159133,159125,159471,159123,138172,155529,151989,183013,135232,54124,183941,177209,168888,135055,130558,169816,133013,147966
83868	159135,159133,159125,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,183013
84251	159135,159125,159133,159471,159123,110108,138172,151989,177209,183013,171807,171821,182527,182781,182657,182793,54124,169816,133013,147966
84322	159135,159125,159133,159471,159123,110108,151989,138172,177209,183013,169816,133013,147966,145620,182527,160028,182781,146487,182657,169818
84698	159135,159133,159125,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,177209
85868	159135,159125,159471,159133,159123,110108,138172,151989,171807,171821,183013,177209,182527,182781,182657,182793,169816,133013,147966,145620
86555	159135,159125,159133,159471,159123,110108,151989,138172,183013,177209,182527,182781,182657,182793,169816,133013,147966,145620,160028,146487
86672	159135,159133,159125,159471,110108,159123,151989,138172,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030
87745	159135,159125,159133,159471,159123,110108,151989,138172,177209,169816,133013,147966,145620,160028,146487,183013,169818,122535,129223,146489
87796	159135,159133,159125,159471,159123,110108,151989,138172,183013,177209,54124,182527,182781,182657,182793,169816,133013,147966,145620,160028
88157	159135,159125,159133,159471,159123,110108,151989,138172,169816,133013,147966,145620,160028,146487,177209,169818,122535,129223,146489,169820
88378	159135,159125,159471,159133,159123,110108,151989,138172,177209,182527,182781,182657,182793,183013,54124,107434,34763,135055,124601,171807
88433	159135,159133,159125,159471,159123,110108,151989,138172,177209,183013,182527,182781,182657,182793,169816,133013,147966,145620,160028,146487
88504	159135,159133,159125,159471,159123,110108,151989,138172,183013,177209,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489
88589	159135,159133,159125,159471,159123,110108,151989,138172,183013,155529,177209,171807,171821,54124,169816,133013,147966,145620,160028,146487
88596	159135,159133,159125,159471,159123,110108,151989,177209,138172,183013,169816,133013,147966,145620,182527,160028,182781,146487,182657,169818
90270	159135,159133,159125,159471,159123,110108,138172,151989,183013,177209,171807,171821,54124,169816,133013,147966,145620,160028,146487,169818
90504	159135,159125,159133,159471,159123,110108,151989,177209,182527,182781,182657,182793,183013,138172,169816,133013,147966,145620,160028,146487
90514	110108,159133,159135,159125,159471,159123,151989,138172,183013,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820
92393	159135,159133,159125,159471,159123,110108,151989,138172,183013,177209,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489
92716	159135,159125,159471,159133,159123,110108,151989,138172,177209,182527,182781,182657,182793,183013,169816,133013,147966,145620,160028,146487
93117	159135,159133,159125,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,177209
93210	159135,159125,159133,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,177209
93404	159135,159133,159125,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,159467
94421	159135,159125,159471,159133,159123,110108,151989,138172,177209,182527,182781,182657,182793,183013,169816,133013,147966,145620,160028,146487
94711	159135,159133,159125,159471,159123,110108,169816,133013,147966,145620,160028,146487,151989,169818,122535,129223,146489,169820,160030,177209
94822	159135,159125,159133,159471,159123,110108,151989,138172,177209,183013,182527,182781,182657,182793,169816,133013,147966,145620,160028,146487
94901	159135,159133,159125,159471,159123,110108,169816,133013,137052,137026,137024,136996,54072,137050,136988,147966,137048,137032,136992,137028
95185	159135,159125,159133,159471,159123,110108,138172,151989,148084,177209,182527,182781,182657,182793,183013,169816,133013,147966,145620,160028
95471	159135,159125,159471,159133,159123,179531,159467,179589,179535,179635,164907,166219,179723,179621,179591,179625,166223,124987,179581,168020
95527	159135,159125,159133,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,138172
95806	159135,159125,159471,159133,159123,110108,151989,138172,177209,182527,182781,182657,182793,183013,54124,182435,148084,124601,169816,133013
95909	159135,159125,159133,159471,159123,110108,151989,177209,138172,183013,182527,182781,182657,182793,169816,133013,147966,145620,160028,146487
96207	159135,159125,159133,159471,159123,110108,151989,138172,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030
96295	159133,159135,159125,159471,159123,110108,151989,138172,183013,177209,54124,169816,133013,147966,145620,160028,146487,169818,122535,146489
96452	159135,159133,159125,159471,159123,110108,151989,138172,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030
97151	159135,159125,159133,159471,159123,110108,151989,138172,177209,182527,182781,182657,182793,183013,54124,107434,169816,133013,147966,145620
97237	159135,159125,159133,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,177209
97404	159135,159125,159471,159133,159123,110108,151989,138172,182527,182781,182657,182793,177209,169816,133013,147966,145620,160028,146487,169818
97809	159135,159125,159471,159133,159123,110108,138172,151989,177209,182527,171807,182781,171821,182657,182793,183013,124601,54124,169816,133013
98426	159135,159125,159133,159471,159123,110108,151989,138172,177209,169816,133013,147966,145620,160028,146487,182527,169818,122535,182781,129223
98635	159135,159133,159125,159471,159123,110108,151989,138172,183013,169816,133013,147966,177209,145620,160028,146487,169818,122535,129223,146489
98663	110108,169816,133013,135232,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,151989,183013,183941,138172,155529,177209
99373	159135,159133,159125,159471,159123,110108,151989,138172,183013,177209,54124,169816,133013,147966,145620,182527,160028,182781,146487,169818
100121	110108,159135,159133,159125,159471,159123,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,138172
100489	159135,159125,159133,159471,159123,110108,151989,138172,177209,182527,182781,182657,182793,183013,169816,133013,147966,145620,160028,146487
100901	159135,159125,159471,159133,159123,110108,116243,180839,159048,109762,132124,151989,138172,159053,122701,124903,142903,159050,137964,140014
101059	159135,159133,159125,159471,159123,110108,151989,138172,169816,133013,183013,147966,145620,160028,146487,169818,122535,129223,146489,169820
101241	159135,159133,159125,159471,159123,110108,151989,138172,177209,182527,182781,182657,183013,182793,169816,133013,147966,145620,160028,146487
101389	159135,159125,159133,159471,159123,110108,138172,151989,177209,183013,182527,182781,182657,182793,169816,133013,147966,145620,160028,146487
102595	159135,159133,159125,159471,159123,110108,151989,138172,177209,183013,182527,182781,182657,182793,169816,133013,147966,145620,160028,146487
102850	159135,159133,159125,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,177209
102899	159135,159133,159125,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,177209,169818,122535,129223,146489,183013,169820
103041	159135,159133,159125,159471,159123,110108,151989,138172,183013,177209,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489
103481	159135,159133,159125,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,177209
103537	110108,159133,159135,159125,151989,159471,159123,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,138172
103755	159135,159125,159471,159123,159133,110108,151989,182527,182781,182657,182793,182435,177209,159467,116243,180839,8445,159048,132124,109762
103798	159135,159133,159125,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,183013
103875	159135,159133,159125,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,177209
104351	159135,159133,159125,159471,159123,110108,151989,138172,183013,177209,182527,182781,182657,182793,169816,133013,147966,145620,160028,146487
104593	159135,159133,159471,159125,159123,110108,151989,138172,183013,177209,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489
104863	159135,159133,159125,159471,159123,110108,151989,138172,183013,177209,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489
105068	159135,159133,159125,159471,159123,110108,151989,169816,133013,147966,145620,177209,160028,146487,169818,122535,129223,146489,169820,160030
105144	159135,159125,159471,159133,159123,110108,151989,159467,182527,182781,182657,182793,177209,183013,169816,133013,147966,145620,160028,146487
105506	159135,159133,159125,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,183013
105600	159135,159125,159133,159471,159123,110108,151989,177209,138172,183013,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489
106002	159135,159133,159125,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,183013
106469	159135,159125,159471,159133,159123,110108,138172,151989,177209,182527,182781,182657,182793,116243,180839,109762,148084,132124,159048,159053
106490	159135,159133,159125,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,182527
107003	159135,159125,159133,159471,159123,110108,138172,151989,183013,177209,54124,171807,171821,107434,182527,182781,182657,182793,124601,34763
107167	159135,159133,159125,159471,159123,110108,151989,138172,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030
107394	159135,159125,159133,159471,159123,110108,151989,138172,177209,183013,182527,182781,182657,182793,169816,133013,147966,145620,160028,146487
107534	110108,159135,159133,159125,159471,159123,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,183013
108020	6985,3415,670,3134,2920,8125,6669,2731,2351,26587,6783,116243,180839,159135,159125,132124,159471,109762,159048,159123
108555	159135,159133,159125,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,138172
109018	159135,159125,159133,159471,159123,110108,151989,177209,182527,182781,182657,182793,138172,183013,169816,133013,147966,145620,160028,146487
109058	159133,159135,159125,159471,159123,110108,137052,137024,137026,54072,136996,137050,136988,137048,137032,136992,137028,136998,137064,137046
109444	159135,159133,159125,159471,159123,110108,151989,138172,183013,177209,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489
109532	159135,159133,159125,159471,159123,110108,151989,138172,177209,183013,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489
109770	159135,159133,159125,159471,159123,110108,151989,138172,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030
109906	159135,159125,159133,159471,159123,110108,151989,138172,177209,183013,182527,182781,182657,182793,169816,133013,147966,145620,160028,146487
109999	159135,159125,159471,159133,159123,110108,151989,182527,182781,182657,177209,182793,138172,183013,169816,133013,147966,145620,160028,146487
110074	159135,159133,159125,159471,159123,110108,151989,138172,183013,54124,177209,155529,155619,169816,133013,147966,145620,160028,146487,169818
110121	159135,159133,159125,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,183013
110261	110108,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,135232,151989,159133,159135,159125,159471,159123
110431	159135,159133,159125,159471,159123,110108,151989,138172,183013,177209,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489
110949	159135,159133,159125,159471,159123,110108,138172,151989,183013,177209,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489
111302	159135,159133,159125,159471,159123,110108,151989,177209,182527,182781,138172,182657,182793,169816,133013,183013,147966,145620,160028,146487
111379	159135,159133,159125,159471,159123,110108,151989,183013,177209,138172,182527,182781,182657,182793,169816,133013,147966,145620,160028,146487
111600	159135,159125,159133,159471,159123,110108,138172,151989,183013,177209,182527,182781,182657,182793,169816,133013,147966,145620,160028,146487
111801	159135,159133,159125,159471,159123,110108,151989,138172,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030
111993	159135,159125,159471,159123,159133,132124,116243,109762,180839,159048,122701,159053,124903,159050,142903,137964,140014,171221,159467,182435
112401	159135,159125,159471,159133,159123,138172,110108,151989,183013,177209,171807,54124,171821,124601,148084,182527,182781,182657,182793,155529
113140	110108,159133,159135,159125,159471,159123,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,183013
113154	110108,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,151989,159133,159135,159125,159471,159123,183013
113781	159135,159133,159125,159471,159123,110108,151989,138172,183013,177209,182527,182781,182657,182793,54124,169816,133013,147966,145620,160028
113920	159135,159125,159471,159133,159123,110108,151989,182527,182781,182657,182793,116243,180839,132124,109762,159048,122701,159053,124903,177209
113956	159133,159135,159471,159125,159123,110108,151989,183013,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,138172,169820
113999	159135,159133,159125,159471,159123,110108,138172,155529,151989,183941,183013,171821,171807,54124,135232,177209,27137,34763,135055,182527
114506	159135,159133,159125,159471,159123,110108,151989,138172,183013,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820
114563	159135,159125,159471,159133,159123,110108,151989,138172,182527,116243,180839,182781,182657,182793,159048,132124,109762,177209,122701,159053
114589	159135,159125,159471,159123,159133,110108,151989,182527,182781,182657,138172,182793,116243,180839,177209,132124,8445,109762,159048,122701
115080	159135,159125,159471,159133,159123,116243,180839,132124,159048,109762,122701,159053,124903,142903,159050,137964,140014,171221,110108,151989
115427	159135,159125,159471,159133,159123,116243,180839,132124,109762,159048,122701,159053,124903,159050,142903,137964,140014,171221,110108,151989
115433	159135,159133,159125,159471,159123,110108,151989,138172,183013,169816,133013,177209,147966,145620,160028,146487,169818,122535,129223,146489
116007	159135,159133,159125,159471,159123,138172,110108,151989,183013,177209,155529,54124,171807,171821,34763,135055,182527,182781,182657,182793
116089	159135,159125,159471,159133,159123,110108,151989,182527,182781,182657,182793,177209,138172,183013,169816,133013,147966,145620,160028,146487
116113	159135,159133,159125,159471,159123,110108,151989,138172,177209,183013,182527,182781,182657,182793,169816,133013,147966,54124,145620,160028
116720	159133,159135,159125,159471,159123,110108,169816,133013,147966,136996,137052,137026,145620,136992,136988,54072,137050,137024,137064,137032
117019	159135,159133,159125,159471,159123,110108,151989,138172,169816,133013,147966,145620,160028,146487,177209,169818,122535,129223,146489,169820
117184	159133,159135,159125,159471,159123,110108,159467,169816,133013,147966,145620,160028,146487,169818,151989,122535,129223,146489,169820,160030
117572	159135,159133,159125,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,138172
117924	159135,159125,159471,159133,159123,138172,110108,151989,171807,171821,124601,177209,183013,182527,182781,182657,182793,54124,107434,135055
117940	159135,159125,159471,159133,159123,110108,138172,151989,177209,183013,182527,182781,182657,182793,54124,171807,171821,169816,133013,147966
118217	159133,159135,159125,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,183013
118319	159135,159125,159133,159471,159123,159467,110108,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,151989
118333	159135,159125,159471,159133,159123,110108,151989,138172,182527,182781,182657,182793,177209,183013,8445,169816,133013,147966,145620,160028
118790	159135,159133,159125,159471,159123,110108,151989,138172,183013,177209,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489
118838	159135,159125,159471,159133,159123,110108,151989,138172,177209,182527,182781,182657,182793,183013,169816,133013,147966,145620,160028,146487
118858	159133,159135,159125,159471,159123,110108,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,151989,159467
118993	159135,159125,159133,159471,159123,138172,110108,151989,124601,177209,183013,171807,171821,54124,182527,182781,182657,182793,135055,148084
119060	159135,159125,159471,159133,159123,110108,151989,182527,182781,182657,182793,177209,183013,138172,169816,133013,147966,145620,160028,146487
119073	159135,159133,159125,159471,159123,110108,151989,138172,177209,183013,182527,182781,182657,182793,169816,133013,147966,145620,160028,146487
119115	159135,159133,159125,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,177209
120104	159135,159125,159133,159471,159123,110108,151989,177209,138172,182527,182781,182657,183013,182793,169816,133013,147966,145620,160028,146487
120189	159135,159133,159125,159471,159123,110108,151989,169816,159467,133013,147966,182527,182781,145620,182657,160028,146487,182793,169818,122535
120406	159135,159125,159133,159471,159123,110108,151989,138172,177209,183013,182527,182781,182657,182793,169816,133013,147966,145620,160028,146487
120499	159135,159125,159133,159471,159123,110108,151989,138172,177209,182527,182781,182657,183013,182793,169816,133013,147966,145620,160028,146487
120915	159135,159125,159471,159133,159123,110108,138172,151989,177209,182527,182781,182657,182793,183013,169816,133013,147966,145620,160028,146487
121432	159135,159125,159471,159133,159123,110108,151989,138172,182527,177209,182781,182657,182793,183013,169816,133013,147966,145620,160028,146487
121436	159135,159125,159133,159471,159123,110108,151989,138172,177209,183013,182527,182781,182657,182793,54124,169816,133013,147966,145620,160028
121439	159135,159125,159133,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,177209
122505	159135,159133,159125,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,183013
122733	159135,159125,159133,159471,159123,110108,151989,138172,183013,177209,54124,182527,182781,182657,182793,107434,169816,133013,147966,145620
122790	159135,159133,159125,159471,159123,110108,151989,169816,133013,147966,145620,160028,146487,169818,122535,129223,146489,169820,160030,177209
123430	159135,159125,159133,159471,159123,110108,151989,116243,180839,132124,159048,109762,122701,159053,124903,142903,159050,137964,140014,171221
123510	159135,159133,159125,159471,159123,110108,151989,183013,138172,177209,182527,182781,182657,182793,34763,54124,135055,171807,171821,155529
