UserId	Movies
104351	110108,151989,138172,166229,137601,165381,165743,165745,164861,179635,179617,166231,179527,179723,179625,179535,143235,179559,168020,164787
104593	110108,159467,159125,159133,159135,159123,159471,138172,182793,182781,182657,182527,151989,137020,137052,137006,137050,136992,137026,137028
104863	110108,159467,159125,159133,159135,159123,159471,138172,151989,177209,182793,182781,182657,182527,183013,107434,54124,137020,137052,137006
105068	159467,159133,159471,159125,159135,159123,137020,137052,137006,137050,136992,137028,137024,137018,137026,137048,136988,136998,137064,137032
105144	159125,159135,159123,159133,159471,159467,138172,183013,54124,137050,137020,137006,136992,137028,137052,137024,137026,137018,137048,136988
105506	110108,151989,34763,138172,159467,137020,177209,137052,137006,137050,136992,137024,137028,137026,137018,137048,136998,137032,136988,137064
105600	159133,159135,159125,159123,159471,159467,110108,151989,107434,183013,177209,34763,138172,183057,178881,177921,178417,177903,179065,183913
106002	159467,159133,159471,159125,159135,159123,138172,110108,151989,34763,107434,183013,47782,155713,137601,165381,166231,164861,179635,179527
106469	159471,159133,159467,159125,159123,159135,179625,143235,179535,165381,165743,137601,179635,179723,179527,179581,166231,149879,179627,166229
106490	159133,159125,159471,159135,159123,159467,110108,138172,54124,183013,151989,137020,137052,137006,137050,177209,136992,137028,137024,137026
107003	183013,138172,1221,178057,143833,178417,177921,179065,178881,183057,183913,179019,177903,178415,135310,858,151989,182793,182781,182657
107167	110108,151989,138172,177209,34763,137020,137052,137006,137050,136992,137028,137024,137026,137018,137048,136998,136988,137032,137064,137022
107394	159125,159133,159135,159123,159471,159467,138172,151989,183013,110108,177209,137020,137052,137006,137050,136992,137028,137024,137026,137018
107534	110108,182657,182793,182781,182527,138172,177209,34763,151989,107434,135232,137020,137052,137006,137018,137050,137026,137048,136998,136992
108020	3415,6985,8620,670,3134,6643,27366,26150,6783,8125,25805,4422,2731,8477,2351,6433,7327,6669,86898,7063
108555	110108,151989,177209,138172,34763,182781,182657,182793,182527,47782,155713,170865,154341,183941,182345,178739,164278,180585,183085,178845
109018	159133,159135,159471,159125,159123,159467,138172,183013,151989,54124,110108,177209,137020,137052,137006,137050,136992,137028,137024,137026
109058	137601,165381,166229,165743,179635,179527,166231,165745,179723,179625,164861,179535,143235,179617,168020,179581,166219,179559,164787,179567
109444	110108,159467,159125,159133,159135,159123,159471,138172,182793,182657,182781,182527,151989,135055,177209,107434,54124,183013,137020,137006
109532	159133,159125,159471,159135,159123,159467,138172,151989,110108,183013,137020,137052,137006,137050,136992,137028,137024,137026,137018,137048
109770	110108,151989,138172,34763,182781,182793,182657,182527,137601,165381,166231,165743,179635,164861,179527,166229,179617,168020,165745,179625
109906	159133,159471,159135,159125,159123,159467,183013,151989,138172,54124,110108,137020,137052,137006,137050,136992,137028,137024,137026,137018
109999	159125,159135,159123,159133,159471,159467,183013,138172,151989,110108,54124,137020,137006,137052,137050,136992,137028,137024,137026,137018
110074	110108,138172,34763,137020,137052,137006,137050,136992,137018,137024,137028,137026,137048,136998,137032,136988,137064,137022,137046,136996
110121	159133,159125,159471,159467,159135,159123,151989,138172,183013,110108,177209,34763,54124,137020,137052,137006,137050,136992,107434,137028
110261	110108,34763,182657,182793,182527,182781,177209,138172,151989,107434,167496,167368,135232,137020,137052,137006,136998,137050,137018,137032
110431	110108,138172,159133,159125,159135,159471,159123,159467,151989,177209,182781,182793,182657,182527,183013,34763,137020,137052,137006,137050
110949	110108,182793,182657,182781,182527,138172,151989,177209,137020,137052,137006,137050,136992,137028,137018,137024,137026,137048,136998,137032
111302	159133,159125,159471,159135,159123,159467,138172,183013,151989,54124,137020,137052,137006,137050,136992,137028,137024,137026,137018,137048
111379	110108,151989,177209,159467,159133,159471,159125,159135,159123,138172,34763,183013,182781,182793,182657,182527,137020,137052,137006,137050
111600	720,1148,745,1223,95858,3429,159125,159135,159123,159133,159471,159467,183013,138172,135055,177209,122701,142903,109762,159048
111801	110108,151989,183013,177209,34763,137020,137052,137006,137050,136992,137024,137028,137018,137026,137048,136998,136988,137032,137064,137022
111993	159471,159123,159133,159135,159125,159467,632,183013,175733,176959,164165,54124,162364,161732,172981,32435,162702,138925,122068,143717
112401	110108,182793,182781,182657,182527,179625,143235,179589,164907,124987,179621,179535,179591,164771,166229,149879,179547,165381,165743,137601
113140	110108,182657,182793,182781,182527,177209,138172,151989,34763,183057,177921,177903,143833,179019,178057,178881,135310,179065,178415,178417
113154	110108,182657,182793,182781,182527,138172,177209,151989,34763,107434,135232,137020,137052,137006,137018,136998,137026,137050,137048,137032
113781	159135,159125,159123,159133,159471,183013,159467,138172,177209,151989,110108,182793,182781,182657,182527,183941,178417,178057,179065,143833
113920	159471,159123,159125,159135,159133,159467,122701,183013,142903,109762,140014,171221,116243,124903,159048,180839,137964,132124,159050,159053
113956	110108,182657,182793,182781,182527,138172,151989,177209,159467,159125,159133,34763,159135,159471,159123,107434,178417,179065,183913,183057
113999	110108,159467,159133,159125,159471,159135,159123,151989,182793,182781,182657,138172,182527,177209,107434,34763,135232,137020,137006,137052
114506	110108,182657,182793,182781,182527,138172,151989,34763,177209,107434,137020,137052,137006,137050,137018,137026,136992,137048,137024,137028
114563	159123,159135,159471,159125,159133,159467,183013,122701,142903,109762,171221,140014,116243,180839,124903,159048,137964,159050,132124,159053
114589	159125,159135,159123,159471,159133,159467,924,1206,183013,138172,151989,122701,142903,109762,116243,171221,180839,140014,159048,124903
115080	159125,159123,159135,159133,159471,159467,668,670,55098,26587,122701,171221,142903,180839,116243,109762,140014,159048,124903,137964
115427	159125,159123,159135,159471,159133,159467,7762,82143,750,924,668,3134,3739,923,122701,142903,109762,183013,171221,116243
115433	110108,151989,138172,177209,183013,34763,137020,137052,137006,137050,136992,137028,137024,137026,137018,137048,136998,136988,137032,137064
116007	110108,182793,182781,182657,182527,138172,151989,159135,159133,159123,159125,159467,159471,107434,183013,183913,179065,178417,178415,179019
116089	159123,159135,159125,159133,159471,159467,110108,138172,122701,142903,109762,171221,180839,159048,140014,116243,159050,137964,124903,159053
116113	110108,151989,138172,182793,182781,182657,182527,159133,159125,159135,159123,159471,183013,177209,159467,137020,137052,137006,137050,136992
116720	110108,138172,177209,151989,34763,137020,137052,137006,137050,137026,136998,137018,136992,137024,137048,137032,137028,136988,137064,137022
117019	110108,151989,54124,183013,138172,159133,159471,159125,159135,159123,159467,34763,137020,137052,137006,137050,136992,137024,137028,137026
117184	110108,151989,34763,177209,138172,107434,159467,54124,182657,182781,182793,182527,47782,155713,137020,137052,137006,137050,137026,137018
117572	110108,182793,182657,182781,182527,138172,151989,34763,165383,179617,165745,179559,165733,166229,137601,164861,168020,165743,166231,179635
117924	159135,159123,159133,159471,159125,159467,138172,183013,151989,182793,182781,178417,183913,178881,179065,182657,177921,182527,183057,177903
117940	159133,159471,159123,159135,159125,159467,151989,183013,138172,166229,165745,179617,165381,179625,179535,143235,137601,166231,165743,164861
118217	110108,159133,159125,159471,159135,159123,159467,138172,151989,177209,183013,54124,137020,137052,137006,137050,136992,137026,137028,137024
118319	159125,159135,159123,159133,159471,159467,138172,183013,54124,151989,178739,183085,170865,180585,154341,182345,164278,178845,47782,155713
118333	159471,159133,159123,159135,159467,159125,164165,161732,138925,123569,143717,27396,122068,179625,143235,179535,165381,165743,137601,179723
118790	110108,182657,182781,182793,182527,34763,151989,138172,177209,107434,179617,165383,179559,166229,165745,165733,164861,137601,179567,166231
118838	159133,159135,159125,159123,159471,159467,138172,137020,137052,151989,137006,137050,136992,137028,137024,137026,137018,137048,136988,136998
118858	110108,138172,159467,159125,159133,159135,159123,159471,54124,177209,151989,107434,34763,182793,182657,182781,167496,182527,167368,137020
118993	182781,182793,110108,182657,182527,151989,166229,165745,179617,164787,179559,179723,165743,179625,165381,179535,143235,179587,164861,137601
119060	159135,159123,159125,159471,159133,159467,183013,177209,183941,54124,138172,155529,178881,183057,177921,177903,178057,143833,178417,179019
119073	159133,159471,159125,159135,159467,159123,110108,54124,151989,137020,137052,137006,137050,136992,137028,137024,137026,137018,137048,136988
119115	159133,159467,159471,159125,159135,159123,151989,110108,138172,183013,54124,34763,137020,137052,137006,137050,136992,137028,137024,137026
120104	159135,159133,159125,159123,159471,159467,138172,183013,151989,110108,177209,137020,137052,137006,137050,136992,137028,137024,137026,137018
120189	159125,159133,159135,159123,159471,159467,183013,138172,151989,54124,110108,137020,137052,137006,137050,136992,137028,137024,137026,137018
120406	159125,159135,159123,159133,159471,159467,138172,183013,151989,54124,110108,177209,178881,177921,183057,178417,178057,177903,135310,183913
120499	165381,137601,179625,165743,166229,143235,166231,179635,179535,179527,179723,164861,165745,179617,179581,168020,166219,179591,149879,179567
120915	159471,159133,159123,159135,159125,159467,183013,151989,166229,179625,179535,143235,165381,165745,165743,137601,179617,179723,179635,166231
121432	159471,159123,159133,159135,159125,159467,183013,138172,151989,171221,116243,122701,140014,142903,124903,180839,135055,109762,137964,159048
121436	166229,110108,179617,165745,137601,165381,166231,164861,165743,179635,179527,179625,179535,179559,164787,143235,168020,179723,179567,166219
121439	159125,159133,159135,159471,159123,159467,183013,54124,138172,137020,137052,137006,137050,136992,137028,137024,137026,137018,151989,137048
122505	110108,138172,34763,151989,107434,137020,137052,137006,137050,136992,137024,137028,137018,137026,137048,136998,137032,136988,137064,137022
122733	177209,138172,110108,183941,183013,151989,47782,155713,170865,154341,182345,180585,164278,178739,183085,178845,135055,182793,182781,182527
122790	159133,159125,159135,159471,159123,159467,110108,177209,183013,138172,151989,54124,34763,137020,137052,137006,137050,136992,137024,137028
123430	86345,104069,92535,127098,86377,86347,159135,159123,159133,159471,159125,159467,110108,183013,151989,138172,54124,122701,142903,171221
123510	957,26133,60487,594,596,1023,899,1029,919,159125,159135,159123,159133,159471,52435,159467,183013,177209,138172,178057
123652	159467,159133,159471,159125,159123,159135,166229,179617,165745,179535,179625,137601,143235,165381,165743,164787,166231,179635,164861,168020
