UserId	Movies
54441	159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,182527
54449	159135,159125,159471,159123,159133,138172,110108,151989,177209,183013,146489,169816,147966,146487,129223,169820,160028,133013,122535,182527
54466	159135,159125,159471,159123,159133,110108,151989,138172,146489,169816,147966,177209,146487,129223,169820,133013,160028,122535,160030,169818
55448	159135,159125,159471,159123,159133,110108,151989,138172,177209,182527,182793,182657,182781,183013,34763,54124,135055,146489,169816,147966
55701	159135,159471,159125,159123,159133,110108,151989,138172,177209,182527,182793,182657,182781,183013,146489,169816,147966,129223,146487,169820
55768	159471,159125,159135,159123,159133,110108,151989,138172,182527,182793,182657,182781,177209,183013,54124,107434,146489,169816,147966,129223
55951	159471,159135,159125,159123,159133,110108,151989,138172,177209,8445,182527,182793,182657,182781,183013,146489,169816,147966,146487,129223
56103	159471,159123,159125,159135,159133,159048,180839,109762,132124,116243,140014,142903,137964,159050,122701,124903,171221,159053,138172,110108
56116	159135,159471,159125,159123,159133,159467,110108,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,151989,145620
56291	159471,159125,159123,159135,159133,110108,159048,140014,132124,109762,180839,116243,142903,159050,137964,122701,124903,171221,159053,151989
56427	159135,159125,159471,159123,159133,110108,138172,151989,183013,54124,177209,34763,155529,171821,171807,107434,182793,182527,182657,182781
56478	159471,159135,159125,159123,159133,110108,138172,151989,177209,182527,182793,182657,182781,183013,54124,34763,171821,146489,147966,169816
57041	159135,159125,159471,159123,159133,110108,138172,151989,177209,182527,183013,182793,182657,182781,54124,135055,171821,146489,169816,147966
57172	159471,159135,159125,159123,159133,110108,151989,138172,182527,182793,182657,182781,177209,183013,146489,169816,147966,146487,129223,169820
57728	138172,155529,168888,130558,159135,159125,159471,54124,159123,159133,110108,103143,151989,113790,27914,111548,164849,116108,103145,111546
57787	159471,159135,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620,138172
59199	159135,159125,159471,159123,159133,110108,151989,182527,182793,182657,182781,177209,138172,146489,169816,147966,129223,146487,169820,133013
59219	159135,159125,159471,159123,159133,110108,138172,151989,155529,183013,54124,34763,177209,171821,182527,182793,182657,182781,171807,135055
59880	159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,183013
60239	159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620,138172
60286	159135,159125,159471,159123,159133,110108,151989,138172,177209,183013,182527,182793,182657,182781,146489,169816,147966,146487,129223,169820
68688	159135,159125,159471,159123,159133,110108,151989,169816,146489,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,159467
70213	159471,159125,159135,159123,159133,110108,151989,138172,182527,182793,182781,182657,177209,8445,183013,182435,54124,107434,135055,148084
71087	159471,159135,159125,159123,159133,110108,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,151989,98437
71326	159135,159471,159125,159123,159133,110108,151989,138172,177209,183013,182527,182793,146489,169816,147966,182657,182781,146487,129223,169820
71528	159135,159125,159471,159123,159133,110108,146489,169816,147966,146487,129223,169820,151989,133013,160028,122535,160030,169818,145620,183013
71548	159471,159135,159125,159123,159133,138172,110108,151989,177209,171821,182527,182793,182657,182781,171807,183013,54124,124601,34763,107434
72107	110108,159135,159125,159471,159123,159133,151989,138172,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620
72369	159135,159125,159471,159123,159133,138172,110108,151989,155529,54124,183013,177209,148084,171821,182527,182793,182657,182781,171807,107434
72987	159471,159135,159125,159123,159133,110108,151989,138172,177209,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818
72995	110108,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,151989,137064,137050,136998,136992,137052,26747
72998	159471,159135,159125,159123,159133,110108,151989,138172,177209,146489,169816,182527,147966,182793,146487,129223,182657,182781,169820,133013
73672	159135,159125,159471,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620
74440	159471,159135,159125,159123,159133,110108,151989,182527,182793,182657,182781,138172,177209,183013,146489,169816,147966,146487,129223,169820
74514	159135,159125,159471,159123,159133,110108,151989,138172,177209,146489,169816,147966,146487,129223,169820,133013,160028,122535,183013,160030
74627	159135,159125,159471,159123,159133,110108,151989,138172,177209,183013,182527,182793,182657,182781,146489,169816,147966,146487,129223,169820
74754	159135,159125,159471,159123,159133,110108,138172,151989,177209,182527,182793,182657,182781,183013,146489,169816,147966,146487,129223,169820
75465	159135,159125,159471,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620
82118	159471,159123,159125,159135,159133,110108,151989,182527,182793,182657,182781,177209,138172,34763,182435,183013,54124,146489,147966,129223
82254	159135,159471,159125,159123,159133,138172,110108,151989,54124,124601,177209,183013,182527,182793,182657,182781,155529,34763,135055,107434
82270	159135,159125,159471,159123,159133,110108,151989,138172,177209,182527,182793,182657,182781,146489,147966,169816,146487,129223,169820,133013
82393	159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620,138172
82708	159471,159123,159125,159135,159133,159048,116243,140014,180839,142903,109762,159050,132124,137964,122701,124903,171221,159053,110108,151989
83092	159471,159135,159125,159123,159133,110108,151989,159467,182527,177209,182793,182657,182781,146489,169816,147966,146487,129223,138172,169820
83446	159471,159135,159125,159123,159133,110108,151989,138172,177209,183013,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030
83812	159135,159125,159471,159123,159133,110108,151989,138172,183013,177209,54124,146489,169816,147966,146487,129223,169820,133013,160028,182793
83837	159135,159125,159471,159123,159133,110108,138172,151989,155529,183013,135232,177209,54124,130558,168888,146489,169816,147966,129223,146487
83868	159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209
84251	159471,159135,159125,159123,159133,110108,138172,151989,177209,183013,182527,182793,182657,182781,146489,169816,147966,146487,129223,169820
84322	159471,159135,159125,159123,159133,110108,151989,138172,177209,183013,182527,182793,182657,182781,54124,146489,169816,147966,129223,146487
84698	159471,159135,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209
85868	159135,159125,159471,159123,159133,110108,138172,151989,171821,171807,177209,146489,169816,147966,146487,129223,169820,133013,160028,183013
86555	159135,159471,159125,159123,159133,110108,151989,138172,177209,183013,182527,182793,146489,169816,182657,182781,147966,146487,129223,169820
86672	159135,159125,159471,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620
87745	159135,159125,159471,159123,159133,110108,138172,151989,177209,183013,182527,182793,124601,182657,182781,54124,146489,147966,169816,129223
87796	159135,159125,159471,159123,159133,110108,151989,138172,183013,177209,54124,182527,182793,182657,182781,146489,169816,147966,146487,129223
88157	159135,159125,159471,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620
88378	159471,159125,159135,159123,159133,110108,151989,138172,182527,182793,182657,182781,177209,183013,34763,54124,107434,124601,8445,135055
88433	159135,159471,159125,159123,159133,110108,151989,138172,177209,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818
88504	159135,159125,159471,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620
88589	159135,159125,159471,159123,159133,110108,138172,151989,183013,177209,155529,146489,169816,147966,146487,129223,169820,160028,133013,54124
88596	159135,159125,159471,159123,159133,110108,151989,138172,177209,182527,182793,182657,182781,183013,146489,169816,147966,146487,129223,169820
90270	159135,159125,159471,159123,159133,110108,138172,151989,183013,177209,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030
90504	159471,159135,159125,159123,159133,110108,151989,182527,182793,182657,182781,177209,138172,146489,169816,147966,183013,129223,146487,169820
90514	110108,151989,146489,169816,147966,146487,129223,169820,160028,133013,122535,159135,160030,159125,169818,145620,159471,159123,159133,138172
92393	159135,159125,159471,159123,159133,110108,151989,138172,177209,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,183013
92716	159471,159125,159135,159123,159133,110108,151989,138172,182527,182793,182657,182781,177209,148084,159048,132124,109762,140014,180839,116243
93117	159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172
93210	159471,159135,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209
93404	159135,159471,159125,159123,159133,110108,159467,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620
94421	159471,159135,159125,159123,159133,110108,151989,138172,177209,182527,182793,182657,182781,183013,146489,169816,147966,146487,129223,169820
94711	159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172
94822	159135,159471,159125,159123,159133,110108,151989,138172,177209,182527,182793,182657,182781,183013,146489,169816,147966,146487,129223,169820
94901	159471,159135,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,182527
95185	159471,159135,159125,159133,159123,110108,151989,138172,148084,177209,182527,182793,182657,182781,146489,169816,147966,146487,129223,169820
95471	159471,159125,159135,159133,159123,164907,165745,179581,143235,179627,137601,179619,179509,164765,179587,166223,165743,179527,166219,179563
95527	159471,159135,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209
95806	159471,159123,159125,159135,159133,110108,151989,182527,138172,182793,182657,182781,177209,183013,146489,169816,147966,54124,129223,146487
95909	159471,159125,159135,159123,159133,110108,151989,138172,177209,182527,182793,182657,182781,183013,54124,155529,146489,169816,147966,129223
96207	159471,159135,159125,159123,159133,110108,151989,138172,177209,183013,182527,182793,182657,182781,146489,169816,147966,146487,129223,169820
96295	159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172
96452	159135,159471,159125,159123,159133,110108,151989,138172,177209,146489,182527,169816,147966,182793,146487,129223,182781,182657,169820,160028
97151	159471,159135,159125,159123,159133,110108,151989,182527,182793,138172,182657,182781,177209,183013,107434,54124,146489,169816,147966,129223
97237	159471,159125,159135,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,182527
97404	159471,159135,159125,159123,159133,110108,151989,138172,182527,182793,182657,182781,177209,146489,169816,147966,129223,146487,169820,160028
97809	159471,159135,159125,159123,159133,110108,138172,151989,171821,177209,171807,124601,182527,182793,182657,182781,183013,159048,8445,54124
98426	159471,159135,159125,159123,159133,110108,151989,138172,177209,182527,182793,182657,182781,148084,183013,146489,169816,147966,146487,129223
98635	159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172
98663	110108,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620,151989,183013,138172,135232,183941,177209,54124
99373	159135,159471,159125,159123,159133,110108,151989,138172,177209,183013,54124,182527,182793,182657,182781,146489,169816,147966,129223,146487
100121	110108,159135,159125,159471,159123,159133,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,151989,169818,145620,138172
100489	159471,159135,159125,159123,159133,110108,151989,138172,177209,182527,182793,182657,182781,146489,169816,147966,146487,129223,169820,133013
100901	159471,159123,159125,159133,159135,159048,132124,109762,180839,140014,116243,137964,142903,159050,122701,124903,171221,159053,138172,8445
101059	159135,159125,159471,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620
101241	159471,159135,159125,159123,159133,110108,151989,138172,177209,182527,182793,182657,182781,183013,54124,135055,146489,169816,147966,129223
101389	159135,159125,159471,159123,159133,110108,151989,138172,177209,183013,182527,182793,182657,182781,146489,169816,147966,146487,129223,169820
102595	159135,159471,159125,159123,159133,110108,151989,138172,177209,183013,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030
102850	159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172
102899	159135,159471,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209
103041	159135,159125,159471,159123,159133,110108,151989,138172,183013,177209,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030
103481	159471,159135,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620,177209
103537	159135,159125,159471,159123,159133,110108,146489,169816,147966,146487,129223,169820,133013,160028,122535,151989,160030,169818,145620,137064
103755	159471,159123,159133,159125,159135,110108,151989,138172,182527,182793,182781,182657,124601,177209,182435,161470,34445,8445,183013,54124
103798	159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620,183013
103875	159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209
104351	159135,159125,159471,159123,159133,110108,151989,138172,177209,183013,182527,182793,182657,182781,146489,169816,147966,146487,129223,169820
104593	159135,159125,159471,159123,159133,110108,151989,138172,183013,177209,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030
104863	159135,159125,159471,159123,159133,110108,151989,138172,177209,183013,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030
105068	159135,159125,159471,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620
105144	159471,159123,159125,159135,159133,110108,151989,159467,182527,182793,182657,182781,177209,183013,146489,147966,169816,129223,146487,169820
105506	159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,137064
105600	159471,159135,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,160028,133013,122535,138172,160030,169818,145620
106002	159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,159467
106469	159471,159135,159125,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,160028,133013,177209,182527,122535,160030
106490	159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209
107003	159471,159135,159125,159123,159133,110108,138172,151989,171821,177209,183013,54124,171807,107434,182527,182793,182657,182781,124601,135055
107167	159135,159125,159471,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620
107394	159471,159135,159125,159123,159133,110108,151989,138172,177209,182527,182793,182657,182781,183013,146489,169816,147966,146487,129223,169820
107534	159135,159471,159125,159123,159133,110108,151989,138172,183013,177209,54124,146489,147966,169816,129223,146487,183941,160028,169820,133013
108020	6985,670,3134,159048,2351,140014,132124,109762,180839,116243,89759,159050,137964,142903,122701,171221,124903,159471,159123,159133
108555	159135,159125,159471,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620
109018	159471,159135,159125,159123,159133,110108,151989,182527,182793,182657,182781,138172,177209,146489,169816,147966,146487,129223,169820,133013
109058	159135,159125,159471,159123,159133,110108,146489,169816,147966,146487,129223,169820,137064,137050,133013,160028,136998,122535,136992,160030
109444	159135,159471,159125,159123,159133,110108,151989,138172,177209,183013,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030
109532	159135,159471,159125,159123,159133,110108,151989,138172,177209,183013,182527,182793,182657,182781,146489,169816,147966,146487,129223,169820
109770	159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,138172,160030,169818,145620
109906	159471,159135,159125,159123,159133,110108,138172,151989,177209,182527,182793,182657,182781,183013,54124,171821,146489,169816,147966,129223
109999	159471,159135,159125,159123,159133,110108,151989,138172,182527,182793,182657,182781,177209,183013,146489,169816,147966,146487,129223,169820
110074	159471,159135,159125,159123,159133,110108,151989,138172,155529,183013,54124,177209,183941,155619,146489,169816,147966,146487,129223,169820
110121	159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,159467
110261	110108,135232,159135,159125,151989,159471,159123,159133,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620
110431	159135,159125,159471,159123,159133,110108,138172,151989,183013,177209,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030
110949	159135,159125,159471,159123,159133,110108,138172,151989,183013,177209,54124,155529,146489,169816,147966,146487,129223,169820,160028,133013
111302	159135,159471,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,138172,169818,145620
111379	159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,183013
111600	159135,159471,159125,159123,159133,110108,151989,138172,182527,182793,182657,182781,177209,183013,171777,183339,176359,176845,183335,146489
111801	159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172
111993	159471,159133,159123,159125,159135,159048,132124,109762,137964,140014,116243,180839,159050,142903,122701,124903,171221,159053,159467,182435
112401	159471,159135,159125,159123,159133,138172,110108,151989,177209,183013,148084,54124,182527,182793,182657,182781,171821,124601,171807,146489
113140	159135,159125,159471,159123,159133,110108,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,151989,183013
113154	110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,159135,159125,159471,159123,159133,183013
113781	159135,159125,159471,159123,159133,110108,151989,138172,177209,183013,182527,182793,182657,182781,146489,169816,147966,146487,129223,169820
113920	159471,159125,159135,159123,159133,110108,151989,182527,182793,182657,182781,177209,138172,146489,169816,147966,146487,129223,169820,160028
113956	159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172
113999	159135,159125,159471,159123,159133,110108,138172,151989,155529,183013,171821,171807,177209,54124,146489,169816,147966,146487,129223,169820
114506	159135,159125,159471,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,169818,145620
114563	159471,159125,159123,159135,159133,110108,151989,138172,182527,182793,182657,182781,159048,177209,109762,132124,180839,116243,140014,137964
114589	159471,159123,159125,159133,159135,110108,159048,151989,116243,140014,180839,159050,142903,109762,132124,137964,122701,124903,171221,159053
115080	159471,159123,159125,159133,159135,159048,116243,140014,180839,132124,109762,159050,137964,142903,122701,124903,171221,159053,110108,151989
115427	159471,159125,159123,159135,159133,159048,132124,180839,109762,140014,116243,137964,159050,142903,122701,124903,171221,159053,8445,110108
115433	159135,159125,159471,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,160028,133013,122535,160030,177209,169818
116007	159135,159125,159471,159123,159133,138172,110108,151989,183013,171821,177209,171807,54124,155529,34763,182527,182793,182657,182781,135055
116089	159471,159135,159125,159123,159133,110108,151989,138172,182527,182793,182657,182781,177209,146489,169816,147966,146487,129223,169820,133013
116113	159135,159125,159471,159123,159133,110108,151989,138172,177209,183013,182527,182793,182657,182781,54124,146489,169816,147966,146487,129223
116720	159135,159125,159471,159123,159133,110108,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,137064,137050
117019	159135,159125,159471,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620
117184	146489,110108,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,159135,159125,159471,159123,159133,137064,137050
117572	159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172
117924	159471,159135,159125,159123,159133,138172,110108,151989,124601,177209,171821,182527,182793,182657,182781,171807,183013,54124,8445,107434
117940	159471,159135,159125,159123,159133,110108,151989,138172,177209,182527,182793,182657,182781,183013,146489,169816,147966,146487,129223,169820
118217	159135,159471,159125,159123,159133,110108,151989,146489,169816,147966,177209,146487,129223,169820,133013,160028,138172,122535,182527,160030
118319	159471,159123,159135,159125,159133,159467,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620
118333	159471,159123,159133,159125,159135,110108,151989,182527,182793,182657,182781,138172,8445,177209,146489,169816,147966,146487,129223,169820
118790	159135,159471,159125,159123,159133,110108,151989,138172,183013,177209,54124,182527,182793,182657,182781,146489,169816,147966,146487,129223
118838	159471,159135,159125,159123,159133,110108,151989,138172,177209,182527,182793,182657,182781,183013,54124,146489,169816,147966,129223,146487
118858	159135,159125,159471,159123,159133,159467,110108,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,151989
118993	159135,159125,159471,159123,159133,138172,110108,151989,177209,171821,183013,171807,182527,182793,182657,182781,124601,54124,148084,107434
119060	159471,159125,159135,159123,159133,110108,151989,182527,182793,182657,182781,177209,138172,183013,146489,169816,147966,129223,146487,169820
119073	159135,159471,159125,159123,159133,110108,151989,138172,146489,169816,147966,146487,129223,169820,133013,160028,177209,122535,160030,169818
119115	159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,177209
120104	159471,159135,159125,159123,159133,110108,151989,138172,177209,182527,182793,182657,182781,146489,169816,147966,146487,129223,169820,183013
120189	159471,159135,159125,159123,159133,110108,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,151989,159467
120406	159471,159135,159125,159123,159133,110108,151989,138172,177209,182527,182793,182657,182781,183013,146489,147966,169816,129223,146487,169820
120499	159471,159135,159125,159123,159133,110108,138172,151989,177209,182527,182793,182657,182781,183013,148084,54124,146489,169816,147966,146487
120915	159471,159135,159125,159123,159133,110108,151989,138172,177209,182527,182793,182657,182781,183013,8445,146489,169816,147966,129223,146487
121432	159471,159123,159125,159135,159133,110108,151989,138172,182527,182793,182657,182781,177209,159048,183013,109762,132124,116243,180839,140014
121436	159135,159471,159125,159123,159133,110108,151989,138172,177209,183013,182527,182793,182657,182781,146489,169816,147966,146487,129223,169820
121439	159471,159135,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,182527,182793,169818
122505	159135,159471,159125,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,138172
122733	159471,159135,159125,159123,159133,110108,151989,138172,177209,183013,182527,182793,182657,182781,54124,146489,169816,147966,146487,129223
122790	159135,159125,159471,159123,159133,110108,151989,146489,169816,147966,146487,129223,169820,133013,160028,122535,160030,169818,145620,182527
123430	159471,159135,159125,159123,159133,110108,151989,159048,146489,169816,147966,146487,129223,132124,169820,116243,109762,133013,180839,160028
123510	159135,159125,159471,159123,159133,110108,151989,183013,177209,182793,138172,182657,182527,182781,34763,169816,146489,147966,146487,129223
