userId	Movies
55605	858,103741,106970,105144,154917,123091,26153,162808,32836,1360,143515,161936,160533,159259,129309,92696,149586,135055,97817,107477
55806	26153,178957,178949,178959,178955,178951,178947,103741,97817,104085,139978,139966,140046,134427,139976,139982,134433,143791,134423,119844
55926	178957,178949,178959,178955,178951,178947,105144,97817,104085,123091,139978,139966,140046,134427,139976,143791,139982,134433,134423,119844
57351	104085,26153,105144,1360,178959,178955,178951,178957,178949,178947,97817,103741,135055,130332,151989,138010,129309,143515,139978,139966
57496	105144,104085,26153,103741,178959,178957,178955,178949,178951,178947,97817,1360,123091,32836,139048,131140,154917,135055,149586,129309
57590	97817,105144,178957,178949,178959,178955,178951,178947,26153,123091,103741,1360,106970,104085,129309,139978,139966,140046,143515,134427
58050	105144,178959,178955,178951,178957,178949,178947,104085,97817,154917,139048,131140,92696,107477,123091,139978,139966,140046,134427,139976
58285	104085,105144,26153,178959,178955,178951,178957,178949,178947,1360,3226,133837,97817,103741,138010,135055,32836,149586,2254,149790
58464	2804,953,4361,912,1207,954,34,1230,1247,1203,3095,1104,920,6669,919,1204,1537,1235,3114,78499
58631	178959,178955,178951,178957,178949,178947,105144,123091,104085,97817,106970,133837,131140,139048,26153,32836,129309,161936,160533,159259
59776	858,104085,105144,3226,26153,103741,149586,32836,131932,173939,146252,88886,149570,26480,90460,135055,89620,147839,31333,118576
60453	2427,2712,6669,103741,1221,123091,106970,178957,178949,178947,178959,178955,178951,26153,97817,105144,129309,1360,32836,139978
68300	97817,173299,26153,178957,178949,178959,178955,178951,178947,1360,103741,123091,104085,129309,3996,139978,139966,140046,143515,134427
70187	1721,2706,104085,105144,133837,2254,178959,178955,178951,178947,178957,178949,138010,146252,147839,139048,131140,32836,149700,149711
70200	104085,2254,133837,149700,149711,105144,138010,147839,139048,131140,146252,3226,178959,178955,178951,178947,178957,178949,149790,26153
70694	296,2920,1206,94466,858,103741,1360,106970,26153,173299,6669,162808,1221,135055,123091,91862,8402,143515,174625,180045
70786	105144,104085,178959,178955,178951,178957,178949,178947,97817,123091,139048,131140,133837,26153,32836,139978,139966,140046,134427,139976
70970	105144,106970,178957,178959,178949,178955,178951,178947,131140,139048,32836,104085,97817,123091,139978,139966,140046,143791,134423,134427
71170	105144,178959,178957,178955,178949,178951,178947,104085,123091,97817,154917,106970,131140,139048,139978,139966,140046,134427,139976,143791
71201	105144,104085,178957,178959,178949,178955,178951,178947,97817,26153,123091,1360,131140,139048,154917,32836,139978,139966,140046,134427
71231	178959,178955,178951,178957,178949,178947,123091,104085,133837,106970,105144,97817,131140,139048,32836,103741,129309,26153,86002,139978
71681	7153,5952,4993,26153,104085,8402,3226,131932,50944,1360,149586,149570,98615,135055,103741,138010,105144,182875,110897,88886
72073	178957,178949,178959,178955,178951,178947,104085,97817,133837,26153,138010,139978,139966,140046,134427,139976,139982,134433,143791,134423
72322	2254,149700,149711,104085,146252,147839,3226,162808,109576,73868,133837,1360,154917,138010,40738,149790,160159,160533,159259,161936
72524	105144,178957,178949,178959,178955,178951,178947,106970,123091,97817,32836,104085,26153,131140,139048,129309,107477,139978,139966,140046
72915	105144,178957,178949,178959,178955,178951,178947,106970,123091,97817,32836,104085,139978,139966,140046,134427,139976,143791,139982,134433
72946	105144,104085,178959,178955,178951,178957,178949,178947,123091,97817,131140,139048,26153,32836,133837,106970,129309,103741,139978,139966
73098	106970,105144,178957,178949,178959,178955,178951,178947,32836,123091,104085,97817,103741,162808,107477,26153,139978,139966,140046,134427
73297	106970,105144,123091,104085,97817,154917,131140,139048,161936,160533,159259,109576,1360,178957,178949,178959,178947,178955,178951,26153
74216	104085,26153,1360,105144,97817,178957,178949,178959,178955,178951,178947,130332,103741,135055,151989,116002,3226,143515,138010,149586
74482	105144,86345,178957,178949,178959,178955,178951,178947,97817,104085,26153,139978,139966,140046,134427,139976,143791,139982,134433,134423
74501	123091,106970,1360,103741,162808,154917,26153,97817,105144,104085,161936,160533,159259,173299,178959,178955,178957,178951,178949,178947
75064	106970,178957,178949,178959,178955,178951,178947,123091,105144,97817,32836,103741,26153,104085,129309,131140,139048,139978,139966,140046
82286	104085,97817,133837,178959,178955,178951,178957,178949,178947,123091,138010,26153,105144,130332,173299,139048,131140,160533,159259,161936
83516	123091,178957,178949,178959,178955,178951,178947,97817,106970,105144,103741,129309,139978,139966,140046,134427,139976,26153,143791,139982
83628	4993,7153,5952,260,1360,26153,86345,104085,103741,135055,8402,173299,98615,77990,50944,130332,180161,120629,133441,105144
83717	103741,26153,1360,178957,178949,178959,178955,178951,178947,104085,97817,32836,135055,106970,123091,143515,129309,138010,107477,173299
83795	7153,4993,5952,260,7502,1196,1360,26153,103741,3226,131932,8402,135055,104085,50944,73868,182875,110897,98615,50909
84887	104085,105144,178959,178955,178951,178957,178949,178947,26153,133837,123091,32836,139048,131140,97817,154917,103741,149790,146252,1360
85132	104085,105144,178959,178955,178951,178957,178949,178947,139048,131140,133837,149700,149711,97817,2254,123091,32836,26153,147839,146252
85217	77658,103741,173299,106970,123091,26153,1360,97817,143515,162808,129309,135055,161936,160533,159259,92696,130332,178957,178949,178959
85879	103741,105144,106970,123091,104085,26153,1360,97817,154917,161936,160533,159259,131140,139048,178959,178955,178957,178951,178949,178947
86145	104085,105144,178959,178955,178951,178957,178949,178947,133837,26153,97817,32836,139048,131140,149790,134433,139982,134423,143791,139976
86217	104085,1360,26153,178959,178955,178951,178957,178949,178947,3226,97817,173299,149700,149711,133837,151989,2254,177209,109576,103741
86690	105144,104085,178957,178959,178949,178955,178951,178947,106970,123091,97817,131140,139048,32836,154917,26153,162808,161936,160533,159259
86715	105144,104085,97817,106970,178957,178949,178959,178955,178947,178951,154917,123091,131140,139048,180045,32836,162808,107477,139978,139966
87502	104085,178959,178955,178951,178957,178949,178947,105144,133837,97817,123091,139048,131140,32836,139978,139966,140046,134427,139976,139982
88873	104085,2254,133837,105144,178959,178955,178951,178947,178957,178949,139048,131140,138010,149700,149711,26153,147839,3226,146252,149790
88974	105144,104085,178959,178955,178951,178957,178949,178947,97817,131140,139048,123091,32836,26153,133837,154917,139978,139966,140046,143791
89033	105144,178957,178949,178959,178955,178951,178947,106970,123091,97817,139978,139966,140046,134427,139976,143791,139982,134423,134433,119844
89382	149700,149711,2254,146252,3226,103741,8402,147839,73868,1360,131932,26153,144356,117142,118328,140319,50909,149586,162808,149570
91012	105144,104085,178957,178949,178959,178955,178951,178947,97817,139978,139966,140046,134427,139976,139982,134433,143791,134423,119844,118995
91439	104085,2254,133837,149700,149711,139048,131140,105144,146252,147839,178959,178955,178951,178947,178957,178949,26153,32836,149790,138010
92178	105144,104085,123091,178957,178949,178959,178955,178951,178947,97817,106970,154917,131140,139048,26153,139978,139966,140046,134427,139976
92828	104085,26153,2254,1360,105144,149700,149711,3226,139048,131140,146252,138010,178959,178955,178951,178947,178957,178949,103741,147839
93219	104085,105144,178959,178955,178951,178957,178949,178947,133837,139048,131140,32836,123091,97817,2254,26153,149700,149711,154917,146252
93446	104085,105144,133837,178959,178955,178951,178957,178949,178947,97817,26153,139048,131140,2254,149700,149711,1360,123091,147839,146252
94341	104085,178959,178955,178951,26153,178957,178949,178947,133837,97817,1360,173299,138010,105144,123091,139048,131140,3226,151989,149790
94493	923,6350,103741,8402,26153,135055,149586,50944,116002,6546,78701,151597,172819,172725,76816,77990,144540,72204,106369,98615
94521	178959,178955,178951,178957,178949,178947,104085,133837,97817,26153,123091,32836,173299,1360,103741,105144,129309,107477,139978,139966
94706	105144,104085,1360,26153,103741,154917,97817,178957,178949,178959,178955,178947,178951,123091,149700,149711,151989,135055,32836,149570
95643	953,7502,135623,144356,118328,117142,140319,3307,77658,115669,954,131932,1204,160159,5067,8402,91862,66246,50909,170527
95671	104085,105144,139048,131140,178959,178955,178951,178957,178949,178947,154917,26153,149700,149711,32836,123091,97817,2254,133837,146252
95996	104085,105144,178959,178955,178951,178957,178949,178947,26153,97817,123091,32836,131140,139048,133837,103741,106970,139978,139966,140046
96345	104085,105144,178959,178955,178951,178957,178949,178947,133837,97817,26153,139048,131140,123091,32836,139978,139966,140046,134427,139982
96400	103741,26153,1360,178957,178949,178959,178955,178947,178951,173299,123091,135055,97817,129309,104085,139978,139966,140046,134427,139976
96515	89745,104085,105144,2254,178959,178955,178951,178947,178957,178949,133837,26153,139048,131140,149700,149711,3226,138010,149790,97817
96652	104085,105144,26153,178957,178949,178959,178955,178951,178947,1360,97817,154917,131140,139048,32836,123091,161936,143515,160533,159259
96880	104085,105144,139048,131140,149700,149711,2254,178959,178955,178951,178947,178957,178949,26153,133837,97817,147839,138010,146252,1360
97652	1360,104085,109576,2254,149700,149711,73868,105144,26153,154917,3226,103741,151989,138400,146252,160533,161936,159259,147839,145100
98269	104085,2254,1360,26153,3226,149700,149711,105144,133837,138010,149570,177209,149790,147839,130332,151989,178951,178955,178959,178947
98362	104085,133837,178959,178955,178951,178947,178957,178949,138010,2254,26153,139048,32836,131140,3226,147839,146252,97817,105144,110223
98594	104085,105144,178959,178955,178951,178957,178949,178947,139048,131140,133837,32836,97817,149700,149711,123091,2254,26153,154917,146252
99113	105144,104085,26153,1360,178959,178955,178951,178957,178949,178947,97817,92696,123091,154917,103741,131140,139048,32836,151989,129309
99146	106970,32836,123091,103741,162808,178957,178949,178959,178955,178947,178951,104085,26153,105144,97817,146252,161936,160533,159259,129309
99927	105144,178957,178949,178959,178955,178951,104085,178947,97817,26153,123091,103741,1360,129309,139978,139966,140046,134427,139976,143791
100027	105144,104085,178959,178955,178951,178957,178949,178947,97817,133837,123091,131140,139048,139978,139966,140046,134427,139976,139982,143791
100601	104085,173299,133837,26153,1360,178959,178955,178951,178957,178947,178949,97817,123091,2254,149790,105144,103741,138010,139048,131140
100846	104085,1360,26153,173299,103741,3226,135055,151989,73868,149700,149711,97817,146252,138010,8402,147839,162808,177325,178959,178955
100947	104085,105144,26153,178959,178955,178951,178957,178949,178947,1360,103741,97817,139048,131140,123091,133837,138010,130332,3226,151989
101241	105144,104085,123091,97817,154917,178957,178949,178959,178947,178955,178951,131140,139048,161936,160533,159259,92696,106970,129309,139978
101898	105144,104085,26153,103741,178957,178949,178959,178955,178951,178947,97817,32836,1360,123091,139978,139966,140046,134427,139976,139982
101943	178957,178949,178947,178959,178955,178951,123091,97817,105144,86377,139978,139966,140046,134427,139976,139982,134433,143791,134423,119844
101954	103741,106970,1360,128169,135055,8402,91862,173299,115669,26153,143515,144356,76816,174625,118328,117142,140319,166285,123091,129309
102231	105144,178957,178949,178959,178955,178947,178951,103741,123091,26153,97817,104085,106970,32836,139978,139966,140046,134427,139976,143791
102595	104085,106970,105144,123091,178959,178955,178951,178957,178949,178947,133837,139048,131140,32836,162808,97817,154917,149700,149711,161936
102730	178957,178949,178959,178955,178951,178947,105144,123091,104085,97817,103741,139978,139966,140046,134427,139976,139982,143791,134433,129309
102888	104085,105144,2254,1360,149700,149711,26153,3226,58559,149570,154917,138010,139048,131140,146252,178959,178955,178951,178947,178957
102982	103741,106970,162808,1360,26153,123091,73868,8402,173299,97817,143515,180045,174625,135055,161936,160533,159259,91862,151989,146252
102988	104085,2254,133837,149700,149711,147839,139048,131140,3226,146252,178959,178955,178951,178947,178957,178949,149790,177209,138010,110223
104047	104085,105144,26153,178959,178955,178951,178957,178947,178949,149700,149711,139048,131140,32836,97817,1360,2254,123091,146252,133837
104388	104085,178959,178955,178951,178957,178949,178947,105144,97817,133837,26153,123091,131140,139048,1360,32836,138010,129309,146252,149700
104717	104085,133837,2254,3226,105144,178951,178955,178959,178947,178949,178957,26153,147839,32836,149790,78701,146252,138010,139048,131140
104846	178957,178949,178959,178955,178951,178947,105144,123091,104085,97817,26153,129309,32836,139978,139966,140046,134427,139976,143791,139982
104958	105144,104085,178959,178955,178951,178957,178949,178947,97817,139048,131140,123091,26153,1360,154917,92696,129309,32836,139978,139966
105258	173299,123091,106970,154917,161936,160533,159259,162808,97817,149700,149711,139048,131140,104085,1360,109576,143515,129845,166285,103741
105337	104085,105144,178959,178955,178951,178957,178949,178947,133837,97817,123091,139048,131140,26153,32836,2254,149700,149711,138010,154917
105987	105144,106970,103741,123091,26153,1360,97817,154917,104085,143515,162808,178957,178949,178947,178959,178955,178951,129309,32836,161936
106303	1360,73868,26153,130332,173299,161936,160533,159259,103741,149700,149711,97817,104085,154917,109576,151989,8402,138010,91862,166285
106648	7153,4993,144356,117142,118328,140319,135623,8402,131932,149700,149711,1360,157212,66246,50909,50944,160159,115669,173299,3226
106959	105144,104085,178959,178955,178951,178957,178949,178947,32836,106970,26153,123091,162808,97817,146252,133837,147839,149700,149711,131140
107516	104085,2254,133837,3226,162356,110223,153584,141886,107447,138010,40738,151597,88075,172819,172725,169750,169250,78701,136816,149586
108094	105144,104085,139048,131140,154917,149700,149711,2254,178959,178955,178951,149790,178957,178947,178949,98251,150387,97817,133837,161936
108190	104085,133837,178959,178955,178951,178957,178949,178947,97817,26153,138010,105144,173299,149790,1360,2254,3226,139048,131140,147839
108488	173299,1360,104085,97817,26153,178959,178955,178951,178957,178949,178947,130332,123091,105144,143515,103741,151989,73868,138010,180161
108777	178957,178949,178959,178955,178951,178947,123091,97817,106970,103741,129309,139978,139966,140046,134427,139976,143791,139982,134423,134433
108907	104085,2254,26153,149700,149711,3226,133837,105144,1360,146252,147839,149790,178959,178955,178951,178947,178957,178949,139048,177209
109039	104085,2254,3226,131932,146252,1360,160159,73868,26153,50909,149586,77208,103741,149700,149711,149570,50944,153114,50358,129711
109608	105144,106970,178957,178959,178949,178955,178951,178947,123091,97817,131140,139048,104085,32836,133837,139978,139966,140046,134427,139976
110241	105144,106970,154917,123091,104085,139048,131140,178959,178955,178951,178957,178949,178947,149700,149711,32836,162808,97817,2254,161936
110407	178957,178949,178959,178955,178947,178951,123091,106970,139978,139966,140046,134427,139976,139982,134433,143791,134423,119844,118995,140006
110794	106970,123091,105144,178957,178949,178959,178955,178947,178951,97817,32836,129309,131140,139048,139978,139966,140046,134427,139976,143791
111128	745,104085,4993,26153,1148,1360,105144,178959,178955,178951,178957,178949,178947,97817,8402,7153,138010,130332,3226,151989
111297	154917,105144,103741,161936,160533,159259,106970,149586,123091,139048,131140,1360,97817,26153,104085,178957,178959,178949,178955,178951
111517	104085,2254,105144,133837,149700,149711,139048,131140,178959,178955,178951,178947,178957,178949,26153,3226,138010,147839,149790,146252
111625	104085,2254,105144,133837,26153,178959,178955,178951,178947,178957,178949,149700,149711,138010,1360,3226,139048,131140,97817,149790
111687	7153,4993,104085,5952,26153,1360,3226,103741,8402,173299,149570,149790,135055,149586,2254,105144,133837,50944,151989,141886
112142	103741,123091,106970,105144,154917,97817,1360,26153,162808,129309,178957,178949,178947,178959,178955,178951,161936,143515,160533,159259
112405	149700,149711,103741,1360,173299,109576,2254,144356,140319,118328,117142,154917,73868,91862,174625,160533,159259,161936,162808,95477
113152	104085,26153,103741,1360,3226,32836,138010,146252,135055,73868,105144,151989,149586,178957,178947,178949,178959,178955,178951,162808
113348	123091,178957,178949,178959,178955,178951,178947,106970,97817,105144,139978,139966,140046,134427,139976,139982,143791,134433,134423,119844
113633	106970,105144,123091,154917,162808,103741,32836,97817,26153,131140,139048,178957,178959,178949,178955,178951,178947,161936,160533,159259
113884	105144,178957,178949,178959,178955,178951,178947,104085,26153,97817,123091,103741,139978,139966,140046,134427,139976,143791,139982,134433
114484	105144,104085,178959,178955,178951,178957,178949,178947,32836,139048,131140,106970,133837,123091,97817,154917,139978,139966,140046,143791
114550	105144,178957,178959,178949,178955,178951,178947,106970,123091,104085,97817,131140,139048,32836,133837,154917,139978,139966,140046,134427
114732	178957,178949,178959,178955,178951,178947,97817,123091,104085,105144,106970,26153,103741,32836,129309,107477,139978,139966,140046,134427
114742	104085,2254,133837,3226,7153,149790,149711,149700,26153,147839,149570,138010,40738,162356,141886,153584,107447,1360,110223,146252
114852	104085,133837,178959,178955,178951,178947,178957,178949,105144,2254,26153,139048,131140,149700,149711,97817,138010,32836,146252,147839
114913	104085,178959,178957,178955,178949,178951,178947,97817,26153,123091,138010,105144,1360,32836,133837,129309,106970,131140,139048,143515
115546	104085,105144,133837,178959,178955,178951,178947,178957,178949,139048,131140,2254,32836,149700,149711,146252,147839,97817,26153,138010
115973	104085,32836,178957,178949,178959,178955,178947,178951,106970,105144,123091,133837,131140,139048,26153,97817,129309,162808,146252,103741
116166	103741,1360,26153,162808,106970,131932,73868,151989,135055,149700,149711,8402,109576,91862,146252,3226,50909,174625,161936,160533
116662	178957,178949,178959,178947,178955,178951,26153,97817,103741,123091,139978,139966,140046,134427,139976,139982,134433,143791,134423,119844
116712	104085,105144,178959,178955,178951,178957,178949,178947,97817,139048,131140,133837,2254,154917,149700,149711,26153,138010,123091,1360
116992	104085,178959,178955,178951,178957,178949,178947,105144,123091,97817,133837,26153,32836,106970,139978,139966,140046,134427,139976,139982
117091	4993,7153,5952,1360,103741,26153,8402,173299,73868,162808,50909,151989,135055,131932,50944,138010,180161,160159,144356,118328
117553	104085,105144,178959,178955,178951,178957,178949,178947,26153,97817,1360,123091,131140,139048,129309,130332,103741,139978,139966,140046
117838	104085,105144,178959,178955,178951,178957,178949,178947,97817,133837,123091,131140,139048,32836,26153,139978,139966,140046,143791,134427
117848	106970,103741,162808,154917,123091,1360,161936,160533,159259,105144,26153,174625,143515,91862,129845,129309,32836,180045,73868,97455
117920	103741,1360,26153,8402,135055,73868,173299,3226,135623,144356,118328,117142,140319,149586,130332,50909,91862,115669,151989,157212
118171	104085,105144,26153,178959,178955,178951,178957,178949,178947,97817,1360,138010,103741,133837,123091,149586,130332,139048,131140,32836
118175	104085,1360,26153,103741,105144,97817,135055,173299,151989,73868,123091,178959,178955,178951,178957,178949,178947,3226,130332,143515
118278	104085,105144,178959,178955,178951,178957,178949,178947,97817,26153,133837,139048,131140,1360,123091,138010,2254,149700,149711,32836
118458	260,1275,1196,104085,7153,4993,122886,2254,5952,1360,1210,105144,26153,3226,133837,149700,149711,149570,177209,130332
118601	105144,178959,178955,178957,178951,178949,178947,106970,32836,104085,123091,97817,26153,131140,139048,133837,162808,107477,103741,139978
118846	924,720,2160,1997,1258,745,86345,1206,1148,1208,750,1333,1219,3307,86347,1223,86377,4848,2662,608
119538	105144,178957,178949,178959,178955,178951,178947,123091,97817,106970,139978,139966,140046,134427,139976,143791,139982,134423,134433,119844
119690	104085,105144,178959,178955,178951,178957,178949,178947,123091,26153,97817,32836,106970,139048,131140,133837,154917,1360,162808,103741
119966	6874,7438,105144,106970,97817,123091,178957,178949,178947,178959,178955,178951,26153,103741,129309,139978,139966,140046,134427,139976
120017	104085,105144,178959,178955,178951,178957,178949,178947,97817,133837,139048,131140,123091,139978,140046,139966,134427,139976,139982,134433
120325	104085,178959,178955,178951,178957,178949,178947,26153,32836,133837,103741,105144,123091,97817,146252,1360,147839,86002,78701,143791
120431	105144,178959,178957,178955,178949,178951,178947,104085,123091,97817,26153,103741,32836,129309,139978,139966,140046,134427,139976,143791
120457	103741,97817,178957,178949,178959,178947,178955,178951,105144,106970,26153,123091,139978,139966,140046,134427,139976,143791,139982,134433
120573	86345,1206,86377,858,1221,720,2076,86347,1251,924,296,55820,1719,7153,750,56782,92535,5952,7327,2019
121226	2254,149700,149711,104085,3226,1360,109576,154917,73868,147839,146252,40738,177209,149570,157212,139048,131140,160159,149586,149790
121232	104085,105144,26153,138010,2254,130332,178959,178955,178951,178957,178949,178947,149586,97817,3226,133837,149790,1360,139048,131140
121461	123091,105144,106970,178957,178949,178947,178959,178955,178951,97817,139978,139966,140046,134427,139976,143791,139982,134433,134423,119844
122052	105144,26153,104085,103741,1360,97817,178957,178949,178947,178959,178955,178951,154917,135055,139978,139966,140046,134427,139976,139982
122193	104085,105144,26153,178959,178955,178951,178957,178949,178947,32836,97817,146252,149700,149711,133837,1360,139048,131140,162808,123091
122515	104085,105144,178959,178955,178951,178957,178949,178947,26153,139048,131140,133837,97817,149700,149711,1360,2254,123091,32836,146252
122562	105144,104085,97817,178957,178949,178959,178955,178951,178947,26153,123091,1360,106970,131140,139048,154917,143515,161936,160533,159259
123222	86377,105144,97817,178957,178949,178959,178955,178947,178951,123091,139978,139966,140046,134427,139976,139982,134433,143791,134423,119844
123351	104085,105144,178959,178955,178951,178957,178949,178947,123091,133837,32836,97817,131140,139048,26153,139978,139966,140046,143791,134427
124528	104085,105144,178959,178955,178951,178957,178949,178947,97817,26153,123091,139048,131140,32836,133837,106970,149700,149711,138010,146252
125482	104085,26153,1360,178959,178955,178951,178957,178947,178949,138010,3226,146252,103741,97817,105144,133837,149700,149711,32836,151989
125575	104085,26153,2254,133837,1360,3226,149700,149711,146252,147839,178959,178955,178951,178947,178957,178949,138010,139048,131140,149790
126186	173299,103741,123091,26153,97817,1360,104085,178959,178955,178951,178957,178949,178947,160533,159259,161936,73868,130332,133837,143515
126195	6669,106970,1235,4973,670,307,123091,103741,162808,178957,178949,178959,178947,178955,178951,32836,97817,129309,107477,139978
126639	104085,130332,139048,131140,138010,149700,149711,2254,105144,109576,133837,97817,177209,73868,124007,160533,159259,161936,160159,178959
126994	104085,105144,178959,178955,178951,178957,178949,178947,26153,139048,131140,133837,32836,97817,2254,154917,146252,123091,149700,149711
127221	105144,178957,178949,178959,178955,178947,178951,123091,106970,97817,139978,139966,140046,134427,139976,139982,143791,134433,134423,119844
127906	104085,149700,149711,26153,106970,139048,131140,178959,178955,178951,178957,178947,178949,105144,32836,162808,146252,138010,97817,123091
128161	2254,157212,149711,149700,135623,160159,40738,50944,3226,73868,77208,131932,135272,139630,182875,110897,87915,153584,141886,107447
128628	104085,178959,178955,178951,178957,178949,178947,32836,105144,133837,26153,97817,146252,139048,131140,138010,123091,147839,140046,139978
128631	104085,130332,138010,149586,26153,73868,90460,26480,160159,135055,124007,3226,144356,50909,118328,117142,140319,116002,160533,159259
128851	104085,1360,26153,3226,138010,178959,178955,178951,178957,178949,178947,130332,97817,173299,105144,2254,133837,7153,151989,135055
129290	105144,104085,178959,178955,178951,178957,178949,178947,123091,26153,103741,106970,97817,32836,139048,131140,1360,154917,162808,161936
129300	105144,178957,178949,178959,178947,178955,178951,97817,104085,123091,139978,139966,140046,134427,139976,143791,139982,134433,134423,119844
129727	1196,1221,858,2019,541,1248,750,1208,1260,1251,296,1256,135623,1214,1178,7327,1212,1374,5067,6342
129846	103741,1360,26153,105144,97817,123091,104085,106970,173299,143515,162808,178957,178949,178959,178955,178951,178947,135055,151989,154917
130610	105144,178957,178949,178959,178955,178951,178947,123091,106970,97817,104085,32836,131140,139048,139978,139966,140046,134427,139976,143791
130660	105144,104085,103741,26153,1360,154917,149700,149711,2254,146252,3226,149586,32836,160533,159259,161936,147839,151989,139048,8402
130833	106970,123091,103741,162808,97817,161936,160533,159259,178957,178959,178949,178955,32836,178951,178947,154917,129309,1360,109576,26153
130867	104085,178959,178955,178951,178957,178949,178947,123091,133837,105144,97817,139048,131140,26153,32836,1360,129309,103741,160533,161936
