UserId	Movies
57728	138172,110108,155529,151989,183013,159135,159123,159133,159125,159471,54124,181495,177209,135055,168888,130558,148084,155713,47782,171807
57787	159135,159133,159123,159125,159471,110108,151989,160028,145620,146489,129223,169820,122535,177209,169818,160030,169816,147966,146487,133013
59199	159135,159123,159133,159471,159125,110108,151989,138172,177209,160028,145620,146489,129223,182527,182793,169820,122535,182781,169818,182657
59219	159135,159123,159133,159125,159471,110108,138172,151989,183013,155529,177209,54124,171807,171821,34763,183941,182793,182527,182781,182657
59880	159135,159133,159123,159471,159125,110108,151989,183013,177209,138172,160028,145620,146489,129223,169820,122535,169818,160030,146487,147966
60239	159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,169816,147966,146487,133013,183013
60286	159135,159133,159123,159471,159125,110108,151989,138172,177209,183013,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816
68688	159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,183013,160030,146487,169816,147966,133013
70213	159135,159133,159123,159471,159125,110108,116243,151989,142903,138172,137964,140014,180839,159050,109762,159053,132124,122701,124903,171221
71087	110108,159135,159133,159123,159471,159125,151989,160028,145620,146489,129223,169820,122535,169818,160030,169816,147966,146487,133013,113529
71326	159135,159133,159123,159471,159125,110108,151989,138172,177209,183013,182527,182793,182781,182657,160028,145620,146489,129223,169820,122535
71528	159135,159133,159123,159471,159125,110108,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,151989,183013
71548	159135,159133,159123,159125,159471,110108,138172,151989,177209,183013,182527,182793,182781,182657,171807,171821,54124,124601,34763,121051
72107	159135,159133,159123,159471,159125,110108,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,151989,183013
72369	159135,159123,159133,159125,159471,138172,110108,151989,183013,177209,155529,54124,182527,182793,182781,182657,171807,171821,135055,160028
72987	159135,159133,159123,159471,159125,110108,151989,177209,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013
72995	110108,160028,145620,146489,129223,169820,122535,169818,160030,169816,146487,147966,133013,151989,183013,159135,159133,159123,159471,159125
72998	159135,159133,159123,159471,159125,110108,151989,177209,138172,183013,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816
73672	159135,159133,159123,159471,159125,110108,138172,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013
74440	159135,159133,159123,159471,159125,110108,151989,182527,182793,182781,182657,177209,183013,138172,160028,145620,146489,129223,169820,122535
74514	159135,159133,159123,159471,159125,110108,151989,183013,177209,160028,145620,146489,129223,169820,122535,169818,160030,169816,147966,146487
74627	159135,159133,159123,159471,159125,110108,151989,177209,183013,138172,182793,182527,182781,182657,160028,145620,146489,129223,169820,122535
74754	159135,159133,159123,159471,159125,110108,138172,151989,177209,183013,182527,182793,182781,182657,160028,145620,146489,129223,169820,122535
75465	159135,159133,159123,159471,159125,110108,151989,138172,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013
82118	159135,159133,159123,159471,159125,110108,151989,182527,182793,182781,182657,177209,183013,138172,159467,160028,145620,146489,129223,169820
82254	159135,159133,159123,159125,159471,110108,138172,151989,177209,183013,54124,182527,182793,182781,182657,155529,160028,145620,146489,129223
82270	159135,159133,159123,159471,159125,110108,151989,138172,177209,182527,182793,182781,182657,183013,160028,145620,146489,129223,169820,122535
82393	159135,159133,159123,159471,159125,110108,160028,145620,146489,129223,169820,122535,169818,160030,169816,147966,146487,133013,151989,138172
82708	159135,159133,159123,159125,159471,110108,151989,159467,177209,182527,182793,182781,182657,160028,145620,146489,129223,169820,122535,169818
83092	159135,159133,159123,159471,159125,110108,151989,159467,177209,182527,182793,160028,182781,145620,146489,182657,129223,169820,122535,169818
83446	159135,159133,159123,159471,159125,110108,151989,138172,177209,183013,182527,182793,182781,182657,160028,145620,146489,129223,169820,122535
83812	110108,159135,159133,159123,159471,159125,151989,183013,138172,177209,160028,145620,146489,129223,169820,122535,169818,160030,146487,169816
83837	110108,159135,159123,159133,159125,159471,138172,155529,151989,135232,183013,177209,183941,54124,160028,145620,146489,129223,169820,122535
83868	159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209
84251	159135,159133,159123,159471,159125,110108,138172,151989,177209,183013,182527,182793,182781,182657,171807,171821,54124,160028,145620,146489
84322	159135,159133,159123,159471,159125,110108,151989,177209,138172,183013,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816
84698	159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209
85868	159135,159133,159123,159471,159125,110108,138172,151989,177209,183013,171807,171821,182527,182793,182781,182657,160028,145620,146489,129223
86555	159135,159133,159123,159471,159125,110108,151989,138172,177209,183013,182527,182793,182781,182657,160028,145620,146489,129223,169820,122535
86672	159135,159133,159123,159471,159125,110108,151989,138172,160028,145620,146489,129223,169820,122535,169818,160030,169816,147966,146487,133013
87745	159135,159133,159123,159471,159125,110108,151989,138172,177209,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487
87796	159135,159123,159133,159471,159125,110108,151989,138172,177209,183013,182793,182527,54124,182781,182657,160028,145620,146489,129223,169820
88157	159135,159133,159123,159471,159125,110108,151989,177209,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013
88378	159135,159133,159123,159125,159471,110108,151989,138172,177209,182527,182793,182781,182657,183013,54124,107434,124601,135055,34763,171807
88433	159135,159133,159123,159471,159125,110108,151989,138172,177209,183013,160028,145620,146489,129223,169820,122535,169818,160030,169816,146487
88504	159135,159133,159123,159471,159125,110108,151989,138172,183013,177209,160028,145620,146489,129223,169820,122535,169818,160030,169816,147966
88589	159135,159123,159133,159471,159125,110108,151989,138172,183013,155529,177209,171821,171807,160028,145620,146489,129223,169820,122535,169818
88596	159135,159133,159123,159471,159125,110108,151989,177209,138172,183013,182527,182793,182781,182657,160028,145620,146489,129223,169820,122535
90270	159135,159133,159123,159471,159125,110108,138172,151989,183013,177209,183941,160028,145620,146489,129223,169820,122535,169818,160030,146487
90504	159135,159133,159123,159471,159125,110108,151989,177209,182527,182793,182781,182657,183013,138172,160028,145620,146489,129223,169820,122535
90514	110108,159135,159133,159123,159471,159125,151989,183013,160028,145620,146489,129223,169820,138172,122535,169818,160030,146487,169816,147966
92393	159135,159133,159123,159471,159125,110108,151989,138172,177209,183013,160028,182527,182793,145620,146489,182781,182657,129223,169820,122535
92716	159135,159133,159123,159471,159125,110108,151989,138172,177209,182527,182793,182781,182657,183013,160028,145620,146489,129223,169820,122535
93117	159135,159133,159123,159471,159125,110108,151989,177209,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013
93210	159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209
93404	159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,159467,160030,147966,169816,146487,133013
94421	159135,159133,159123,159471,159125,110108,151989,177209,182527,182793,182781,182657,138172,183013,160028,145620,146489,129223,169820,122535
94711	159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209
94822	159135,159133,159123,159471,159125,110108,151989,138172,177209,183013,182527,182793,182781,182657,160028,145620,146489,129223,169820,122535
94901	159135,159133,159123,159471,159125,110108,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,137020,137048
95185	159135,159133,159123,159471,159125,110108,151989,138172,177209,148084,183013,182527,182793,182781,182657,160028,145620,146489,129223,169820
95471	159133,159135,159471,159123,159125,179635,179547,179629,179567,166219,179535,179527,179589,179621,179723,164787,165745,165381,164861,164765
95527	159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209
95806	159135,159133,159123,159471,159125,110108,151989,138172,182527,182793,182781,182657,177209,183013,182435,54124,124601,148084,107434,135055
95909	159135,159123,159133,159471,159125,110108,151989,177209,138172,183013,182527,182793,182781,182657,160028,145620,146489,129223,169820,122535
96207	159135,159133,159123,159471,159125,110108,151989,177209,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013
96295	159135,159123,159133,159471,159125,110108,151989,183013,138172,177209,160028,145620,146489,129223,169820,122535,169818,160030,169816,146487
96452	159135,159133,159123,159125,159471,110108,151989,160028,145620,177209,146489,129223,169820,122535,169818,160030,169816,147966,146487,138172
97151	159135,159133,159123,159471,159125,110108,151989,138172,177209,182527,182793,182781,182657,183013,54124,107434,160028,145620,146489,129223
97237	159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209
97404	159135,159133,159123,159471,159125,110108,151989,182527,182793,182781,177209,182657,138172,160028,145620,146489,129223,169820,122535,169818
97809	159135,159133,159123,159471,159125,110108,138172,151989,177209,183013,182527,182793,182781,182657,171807,171821,124601,54124,160028,145620
98426	159135,159133,159123,159471,159125,110108,151989,177209,182527,182793,182781,182657,160028,145620,146489,138172,129223,169820,122535,169818
98635	159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,138172,122535,169818,160030,147966,169816,146487,133013
98663	110108,160028,145620,146489,129223,169820,122535,169818,160030,169816,146487,147966,133013,151989,183013,135232,183941,138172,155529,113529
99373	159135,159133,159123,159471,159125,110108,151989,138172,177209,183013,182793,182527,182781,182657,54124,160028,145620,146489,129223,169820
100121	159135,159133,159123,159471,110108,159125,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,151989,177209
100489	159135,159133,159123,159471,159125,110108,151989,177209,138172,182527,182793,182781,182657,183013,160028,145620,146489,129223,169820,122535
100901	159135,159133,159123,159471,159125,110108,116243,142903,137964,151989,140014,159050,109762,180839,138172,132124,159053,124903,122701,171221
101059	159135,159133,159123,159471,159125,110108,151989,138172,160028,183013,145620,146489,129223,169820,122535,169818,160030,177209,169816,147966
101241	159135,159133,159123,159471,159125,110108,151989,177209,138172,183013,182527,182793,182781,182657,160028,145620,146489,129223,169820,122535
101389	159135,159133,159123,159471,159125,110108,151989,138172,177209,183013,182527,182793,182781,182657,160028,145620,146489,129223,169820,54124
102595	159135,159133,159123,159471,159125,110108,151989,138172,177209,183013,182527,182793,182781,182657,160028,145620,146489,129223,169820,122535
102850	159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209
102899	159135,159133,159123,159471,159125,110108,151989,177209,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,183013
103041	159135,159133,159123,159471,159125,110108,151989,138172,183013,177209,182793,182527,182781,182657,160028,145620,146489,129223,169820,122535
103481	159135,159133,159123,159471,159125,110108,151989,160028,145620,177209,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013
103537	110108,159135,159133,159123,159471,159125,160028,145620,146489,129223,169820,122535,151989,169818,160030,169816,147966,146487,133013,138172
103755	159135,159133,159123,159471,159125,110108,151989,182527,182793,182781,182657,182435,8445,159467,177209,116243,142903,137964,109762,132124
103798	159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,169816,146487,147966,133013,183013
103875	159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209
104351	159135,159133,159123,159471,159125,110108,151989,138172,177209,183013,182527,182793,182781,182657,160028,145620,146489,129223,169820,122535
104593	159135,159133,159123,159471,159125,110108,151989,183013,138172,177209,160028,145620,146489,129223,169820,122535,169818,160030,169816,146487
104863	159135,159133,159123,159471,159125,110108,151989,138172,177209,183013,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816
105068	159135,159133,159123,159471,159125,110108,151989,160028,177209,145620,146489,129223,169820,122535,169818,160030,169816,147966,146487,133013
105144	159135,159133,159123,159471,159125,110108,151989,159467,182527,182793,182781,182657,177209,183013,160028,145620,146489,129223,169820,122535
105506	159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209
105600	159135,159133,159123,159471,159125,110108,151989,177209,183013,138172,160028,145620,146489,129223,169820,122535,169818,160030,182527,182793
106002	159135,159133,159123,159471,159125,110108,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,151989,177209
106469	159135,159133,159123,159471,159125,110108,138172,151989,177209,182527,182793,182781,182657,148084,116243,142903,137964,159050,140014,109762
106490	159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,159467
107003	159135,159123,159133,159471,159125,110108,138172,151989,177209,183013,171807,54124,171821,107434,182527,182793,182781,182657,47755,124601
107167	159135,159133,159123,159471,159125,110108,151989,138172,160028,145620,146489,129223,169820,122535,169818,160030,169816,147966,146487,133013
107394	159135,159133,159123,159471,159125,110108,151989,177209,183013,138172,182527,182793,182781,182657,160028,145620,146489,129223,169820,122535
107534	110108,159135,159133,159123,159471,159125,151989,160028,145620,146489,129223,169820,122535,169818,160030,169816,146487,147966,133013,183013
108020	6985,3415,26150,26587,6669,6643,7327,2920,159135,159123,159133,159125,159471,116243,142903,140014,137964,180839,159050,109762
108555	159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,169816,147966,146487,133013,138172
109018	159135,159133,159123,159471,159125,110108,151989,177209,182527,182793,182781,182657,183013,160028,145620,146489,129223,169820,122535,169818
109058	159135,159133,159123,159471,159125,110108,160028,145620,146489,129223,169820,122535,137048,137020,169818,137018,137050,137016,160030,137052
109444	159135,159133,159123,159471,159125,110108,151989,177209,183013,160028,145620,146489,129223,169820,122535,169818,160030,169816,147966,146487
109532	159135,159133,159123,159471,159125,110108,151989,177209,183013,160028,138172,145620,146489,129223,169820,122535,169818,160030,147966,169816
109770	159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,169816,147966,146487,133013,138172
109906	159135,159133,159123,159471,159125,110108,151989,138172,177209,183013,182527,182793,182781,182657,160028,145620,146489,129223,169820,122535
109999	159135,159133,159123,159471,159125,110108,151989,177209,182527,182793,182781,182657,183013,138172,160028,145620,146489,129223,169820,122535
110074	159135,159133,159123,159125,159471,110108,151989,138172,183013,177209,160028,145620,146489,129223,169820,54124,122535,169818,160030,169816
110121	159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209
110261	110108,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,135232,159135,151989,159133,159123,159471,159125
110431	159135,159133,159123,159471,159125,110108,151989,177209,183013,138172,160028,145620,146489,129223,182793,182527,169820,182781,122535,182657
110949	159135,159133,159123,159471,159125,110108,138172,151989,183013,177209,160028,145620,146489,129223,169820,122535,169818,160030,169816,146487
111302	159135,159133,159123,159471,159125,110108,151989,177209,160028,145620,146489,129223,169820,122535,182527,182793,169818,182781,182657,160030
111379	159135,159133,159123,159471,159125,110108,151989,183013,177209,182793,182527,182781,182657,138172,160028,145620,146489,129223,169820,122535
111600	159135,159133,159123,159471,159125,110108,138172,151989,177209,182527,182793,182781,182657,183013,160028,145620,146489,129223,169820,122535
111801	159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,138172
111993	159135,159133,159471,159123,159125,142903,116243,137964,109762,132124,124903,159050,140014,180839,159053,122701,171221,159048,182435,159467
112401	159135,159133,159123,159471,159125,138172,110108,151989,183013,177209,171807,171821,54124,182527,182793,182781,182657,124601,148084,155529
113140	159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,169816,146487,147966,133013,183013
113154	110108,160028,145620,146489,129223,169820,122535,169818,160030,169816,146487,147966,133013,159135,159133,159123,159471,159125,151989,183013
113781	159135,159133,159123,159471,159125,110108,151989,138172,183013,177209,182527,182793,182781,182657,54124,160028,145620,146489,129223,169820
113920	159135,159133,159123,159471,159125,110108,151989,182527,182793,182781,182657,116243,177209,142903,137964,109762,140014,132124,159050,124903
113956	159135,159133,159123,159471,159125,110108,151989,183013,160028,145620,146489,129223,169820,122535,169818,160030,169816,146487,147966,133013
113999	159135,159123,159133,159125,159471,110108,138172,155529,151989,183013,177209,54124,183941,171807,171821,135232,160028,145620,146489,129223
114506	159135,159133,159123,159471,159125,110108,151989,138172,160028,145620,146489,129223,183013,169820,122535,169818,160030,169816,146487,147966
114563	159135,159133,159123,159471,159125,110108,151989,138172,182527,182793,182781,182657,177209,116243,142903,137964,140014,159050,109762,180839
114589	159135,159133,159123,159471,159125,110108,151989,182527,182793,182781,182657,177209,138172,8445,116243,142903,137964,140014,180839,159050
115080	159135,159133,159123,159471,159125,116243,142903,137964,109762,140014,180839,159050,132124,124903,159053,122701,171221,159048,110108,151989
115427	159135,159133,159123,159471,159125,116243,142903,137964,159050,140014,109762,180839,132124,124903,159053,122701,171221,159048,110108,138172
115433	159135,159133,159123,159471,159125,110108,151989,138172,177209,160028,145620,146489,129223,183013,169820,122535,169818,160030,169816,147966
116007	159135,159123,159133,159125,159471,138172,110108,151989,183013,177209,171807,54124,155529,171821,34763,182793,182527,182781,182657,135055
116089	159135,159133,159123,159471,159125,110108,151989,182527,182793,182781,182657,177209,138172,160028,145620,146489,129223,183013,169820,122535
116113	159135,159133,159123,159471,159125,110108,151989,138172,177209,183013,182527,182793,182781,182657,160028,145620,146489,129223,169820,122535
116720	159135,159133,159123,159471,159125,110108,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,137020,137016
117019	159135,159133,159123,159471,159125,110108,151989,138172,177209,183013,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816
117184	159135,159133,159123,159471,159125,110108,159467,160028,145620,146489,129223,169820,122535,151989,169818,160030,147966,146487,169816,133013
117572	159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209
117924	159135,159133,159123,159471,159125,138172,110108,151989,177209,124601,171807,171821,183013,182527,182793,182781,182657,54124,116243,107434
117940	159135,159133,159123,159471,159125,110108,151989,138172,177209,183013,182527,182793,182781,182657,54124,171807,160028,145620,146489,129223
118217	159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,177209,160030,147966,169816,146487,133013
118319	159135,159133,159123,159471,159125,159467,110108,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,151989
118333	159135,159133,159123,159471,159125,110108,151989,182527,182793,182781,182657,177209,138172,8445,183013,160028,145620,146489,129223,169820
118790	159135,159133,159123,159471,159125,110108,151989,183013,138172,177209,160028,145620,146489,129223,169820,122535,169818,160030,147966,146487
118838	159135,159133,159123,159125,159471,110108,151989,138172,177209,182527,182793,182781,182657,183013,160028,145620,146489,129223,169820,122535
118858	159135,159133,159123,159471,159125,110108,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,159467,151989
118993	159135,159123,159133,159471,159125,138172,110108,151989,124601,177209,183013,171807,171821,182527,182793,182781,182657,54124,148084,121051
119060	159135,159133,159123,159471,159125,110108,151989,182527,182793,182781,182657,177209,183013,138172,160028,145620,146489,129223,169820,122535
119073	159135,159133,159123,159471,159125,110108,151989,177209,138172,183013,182527,182793,182781,160028,182657,145620,146489,129223,169820,122535
119115	159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209
120104	159135,159133,159123,159471,159125,110108,151989,177209,182527,182793,182781,182657,183013,138172,160028,145620,146489,129223,169820,122535
120189	159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,159467
120406	159135,159133,159123,159471,159125,110108,151989,177209,138172,183013,182527,182793,182781,182657,160028,145620,146489,129223,169820,122535
120499	159135,159133,159123,159471,159125,110108,151989,138172,177209,182527,182793,182781,182657,183013,160028,145620,146489,129223,169820,122535
120915	159135,159133,159123,159471,159125,110108,151989,138172,177209,182527,182793,182781,182657,183013,160028,145620,146489,129223,169820,122535
121432	159135,159133,159123,159471,159125,110108,151989,177209,138172,182527,182793,182781,182657,183013,160028,145620,146489,129223,169820,122535
121436	159135,159133,159123,159471,159125,110108,151989,138172,177209,183013,182527,182793,182781,182657,54124,160028,145620,146489,129223,169820
121439	159135,159133,159123,159471,159125,110108,151989,160028,145620,146489,129223,169820,122535,169818,160030,147966,169816,146487,133013,177209
122505	159135,159133,159123,159471,159125,110108,160028,145620,146489,151989,129223,169820,122535,169818,160030,147966,169816,146487,133013,183013
122733	159135,159133,159123,159471,159125,110108,151989,183013,138172,177209,182527,182793,182781,182657,54124,107434,160028,145620,146489,129223
122790	159135,159133,159123,159471,159125,110108,151989,177209,160028,145620,146489,129223,169820,122535,183013,169818,182793,182527,182781,160030
123430	159135,159133,159123,159471,159125,110108,151989,116243,142903,137964,109762,159050,132124,124903,140014,160028,145620,146489,180839,129223
123510	159135,159123,159133,159471,159125,110108,151989,138172,183013,177209,182793,182527,182781,182657,135055,54124,34763,160028,145620,146489
