userId,Movies,overlapCount,avgMovieRatings,avgPopularity
51890,"7748,159133,159125,159123,159135,159471,25805,159467,1251,8195,6783,1248,1252,1212,183013,27366,3134,138172,8620,3093",0,3.75,2486.3
51939,"159133,159125,159123,159135,159471,159467,138172,140014,159048,109762,159053,180839,159050,116243,137964,122701,171221,124903,132124,142903",0,4.7,1.25
51966,"159133,159123,159125,159135,159471,159467,140014,159053,159048,109762,159050,137964,180839,116243,122701,132124,124903,171221,142903,183013",0,4.6,1.2
51982,"110108,182781,182793,182527,182657,138172,151989,107434,34763,177209,137006,137064,137020,136996,137032,136998,137038,137016,137048,136992",0,4.7,1.1
52146,"159133,159125,159135,159123,159471,159467,138172,183013,54124,151989,122701,137964,142903,159048,171221,109762,116243,180839,140014,159053",0,4.35,1.2
53023,"159133,159123,159125,159471,159135,159467,54124,140014,109762,159048,122701,159053,159050,137964,180839,116243,171221,142903,124903,132124",0,4.45,1.2
53834,"110108,159467,159471,159133,159123,159125,159135,151989,138172,177209,183013,182781,182793,182657,182527,34763,54124,107434,137006,137064",0,4.1,1.25
54018,"138172,159133,159471,159125,159123,159135,159467,95977,117656,146487,129223,169816,146489,133013,169820,169818,122535,147966,145620,160030",0,4.75,1.15
54441,"159135,159123,159133,159125,159471,159467,110108,138172,183013,137006,137064,151989,137020,136996,137038,137032,136998,137016,137048,136992",0,4.65,1.3
54449,"110108,164907,164861,179535,165733,164765,179589,166223,179559,179531,166219,164787,143235,166229,137601,179581,179723,179625,179587,179567",0,4.8,1.45
54466,"159123,159133,159125,159471,159135,159467,138172,110108,151989,137006,137064,137020,136996,137038,137032,136998,137016,137048,136992,26747",0,4.5,1.25
55448,"159133,159125,159123,159135,159471,159467,138172,54124,151989,183013,110108,137006,137064,137020,136996,137038,137032,136998,26747,137052",0,4.15,1.25
55701,"159133,159125,159123,159135,159471,159467,110108,138172,54124,137006,137064,137020,137038,136996,137032,136998,137016,137048,136992,26747",0,4.25,1.2
55768,"159471,159123,159135,159133,159125,159467,183013,122701,140014,159048,109762,142903,124903,116243,180839,159053,159050,171221,137964,132124",0,4.6,1.3
55951,"159467,159471,159133,159123,159135,159125,138172,183013,151989,165733,179531,164861,179535,164907,179589,166223,164765,179559,166229,166219",0,4.55,1.45
56103,"6985,26150,105250,159133,159125,159123,159135,159471,26587,159467,6981,6669,140014,159048,109762,122701,180839,116243,159053,159050",0,4.35,1115.4
56116,"159467,159123,159133,159471,159125,159135,110108,165733,164861,179531,179535,179589,166219,164765,164907,166229,166223,143235,179567,179723",0,4.65,1.55
56291,"159133,159123,159471,159125,159135,159467,86237,138172,183013,137006,137064,137020,136996,26747,137032,137052,137038,136998,137046,136992",0,4.3,1.2
56427,"182781,182527,182793,182657,110108,138172,177209,151989,168888,130558,179019,178057,178415,178417,183913,177921,178881,179065,143833,135310",0,4.7,1.5
56478,"159133,159125,159123,159471,159135,159467,138172,110108,151989,137006,137064,137020,136996,137032,137038,136998,26747,137052,137046,136992",0,4.5,1.25
57041,"183013,138172,137006,137064,137020,137038,136996,137032,136998,26747,137052,137046,136992,137016,137048,137078,137024,54072,136988,137022",0,4.4,1.45
57172,"159133,159125,159123,159135,159471,159467,138172,110108,183013,151989,54124,177921,179065,178057,135310,177903,178417,183057,178415,179019",0,4.3,1.25
57728,"1036,182793,182527,182657,182781,151989,181495,1198,104841,183013,134757,78499,138172,117656,168888,130558,183947,107434,137006,137064",0,4.4,733.4
57787,"110108,138172,159467,182781,182793,182657,182527,151989,159133,159123,159471,159125,159135,34763,107434,137006,137064,137020,136996,137032",0,4.45,1.3
59199,"159123,159125,159133,159135,159471,159467,138172,183013,137006,137064,137020,136996,137038,137032,136998,137016,137048,136992,26747,137052",0,4.4,1.25
59219,"159467,159133,159125,159123,159135,159471,138172,182527,182793,182781,182657,110108,151989,107434,183013,137006,137064,137020,136996,137038",0,4.6,1.4
59880,"110108,177209,151989,34763,138172,54124,183013,137006,137064,137020,136996,137038,137032,136998,137016,137048,136992,26747,182781,137052",0,4.15,1.15
60239,"110108,138172,177209,182793,182781,182657,182527,151989,137006,137064,137020,136996,137032,137038,136998,34763,137016,137048,136992,26747",0,4.45,1.15
60286,"159471,159133,159125,159123,159135,159467,138172,183013,151989,137006,137064,137020,136996,136998,137038,137032,137016,137048,136992,26747",0,4.4,1.3
68688,"159467,159133,159125,159123,159135,159471,138172,110108,151989,177209,182781,182793,182527,182657,137006,137064,137020,136996,136998,137032",0,4.7,1.35
70213,"159133,159123,159135,159125,159471,159467,183013,138172,137006,137064,137020,136996,137038,137032,136998,26747,137016,137052,137048,137046",0,4.4,1.3
71087,"110108,138172,177209,183013,162022,124287,47782,155713,182793,182781,182657,182527,54124,183941,179019,178415,183913,178881,178417,143833",0,4.1,1.55
71326,"110108,159467,159471,159133,159123,159125,159135,151989,138172,182781,182793,182657,182527,177209,34763,183013,179535,164765,166223,164861",0,4.35,1.55
71528,"110108,34763,151989,138172,177209,182781,182657,182793,182527,107434,47782,155713,137006,137064,137020,136996,136998,137032,137038,137016",0,4.45,1.1
71548,"159133,159123,159125,159471,159135,159467,138172,60221,110108,183013,151989,182793,182781,182657,182527,165733,164861,166229,179531,179589",0,4.25,1.45
72107,"110108,34763,151989,179535,164765,166223,164787,137601,179559,179531,179581,179627,179509,164861,166229,124987,166219,179723,165733,168020",0,4.55,1.1
72369,"179535,166223,164765,179559,164861,164907,165733,179531,179589,166229,179587,164787,179581,179625,179723,166219,143235,179627,179619,179509",0,4.75,1.15
72987,"166223,179535,165733,164861,164765,179531,179559,179589,166219,164907,143235,166229,179587,179625,164787,179619,179567,179581,137601,179723",0,4.8,1.45
72995,"110108,182657,182781,182527,182793,177209,34763,138172,151989,107434,135232,137006,137064,137020,136996,137016,137032,137038,136998,137048",0,4.7,1.1
72998,"159471,159123,159135,159133,159125,159467,151989,183013,110108,138172,164861,165733,166223,179535,164907,179589,164765,137006,179531,166219",0,4.55,1.25
73672,"110108,179535,164765,179559,166223,164787,137601,179581,179509,166231,168020,179587,179629,165743,179625,166219,164861,179547,165381,179619",0,4.85,1.45
74440,"159133,159471,159135,159125,159123,159467,183013,138172,54124,151989,178415,178417,178057,177921,179065,179019,183913,178881,183057,177903",0,4.25,1.35
74514,"159133,159125,159123,159467,159135,159471,110108,138172,151989,182793,182781,182527,177209,182657,183013,54124,137006,137064,137020,136996",0,4.35,1.35
74627,"159133,159125,159123,159471,159467,159135,138172,110108,151989,177209,182793,182781,182527,182657,183013,137006,137064,137020,136996,137038",0,4.6,1.4
74754,"159471,159123,159133,159125,159135,159467,165733,164861,164907,179589,166223,179535,166219,164765,179531,143235,166229,179559,179567,179723",0,4.65,1.55
75465,"159467,159133,159471,159123,159125,159135,110108,138172,151989,179535,164765,179559,166223,179531,165733,164861,179581,166229,166219,165745",0,4.6,1.25
82118,"159133,159125,159123,159135,159471,159467,138172,183013,137006,137064,137020,26747,137052,137046,136996,137032,137038,136998,137078,136992",0,4.4,1.3
82254,"182793,182781,182527,182657,138172,159133,159123,159125,159471,159135,151989,159467,183913,178057,177921,178881,143833,179019,135310,178417",0,4.6,1.35
82270,"159471,159135,159123,159125,159133,159467,183013,138172,110108,151989,177209,54124,107434,137006,137064,137020,136996,137038,137032,136998",0,4.4,1.25
82393,"110108,159467,159471,159133,159123,179535,164765,179531,166223,179559,159125,166229,164861,179581,164787,159135,165733,124987,137601,179723",0,4.6,1.55
82708,"159467,159471,159123,159125,159133,159135,159048,137964,159053,116243,122701,132124,180839,109762,159050,140014,142903,171221,124903,60221",0,4.45,1.25
83092,"159471,159133,159123,159125,159135,159467,138172,151989,183013,110108,137006,137064,137020,136996,136998,137032,137038,137016,137048,136992",0,4.65,1.3
83446,"159133,159471,159125,159123,159135,159467,138172,151989,110108,183013,177209,182793,182781,182657,182527,137006,137064,137020,136996,136998",0,4.6,1.4
83812,"110108,182527,182657,182781,182793,177209,151989,138172,34763,107434,168888,130558,183013,183941,135232,158378,175617,143422,139074,183913",0,4.25,1.0
83837,"182527,182781,182793,182657,138172,110108,151989,168888,130558,34763,135232,164849,137006,137064,137020,136996,137032,137038,136998,137016",0,4.6,2032.4
83868,"159471,159123,159135,159125,159133,159467,110108,151989,138172,177209,183013,34763,137006,137064,137020,136996,137038,137032,136998,137016",0,4.4,1.25
84251,"159133,159125,159123,159471,159135,159467,110108,138172,182793,182781,182657,182527,151989,54124,177209,183013,137006,137064,137020,136996",0,4.35,1.35
84322,"159125,159123,159133,159471,159135,159467,138172,151989,183013,110108,177209,178057,179065,177921,179019,178415,178417,135310,183913,183057",0,4.5,1.35
84698,"159471,159133,159125,159135,159123,159467,138172,151989,183013,110108,34763,177209,47782,155713,107434,54124,137006,137064,137020,136996",0,3.9,1.15
85868,"159467,159133,159471,159123,159125,159135,110108,138172,183013,151989,137006,137064,137020,136996,137032,137038,136998,137016,26747,136992",0,4.4,1.25
86555,"159467,159471,159133,159123,159125,159135,110108,179535,164765,166223,179559,179531,165733,164861,179581,166219,164907,179589,166229,179587",0,4.55,1.55
86672,"110108,182781,182657,182793,182527,151989,34763,138172,177209,137006,137064,137020,136996,136998,137032,137038,137016,137048,136992,26747",0,4.45,1.1
87745,"110108,164861,165733,166223,164907,179589,179535,164765,179531,166229,166219,143235,179723,179559,179567,164787,179581,165745,124987,137601",0,4.85,1.5
87796,"110108,159125,159123,159135,159471,159133,159467,138172,151989,177209,182781,182793,182657,182527,183013,137006,137064,137020,136996,137038",0,4.6,1.35
88157,"159471,159123,159133,159125,159135,159467,151989,138172,183013,137006,137064,137020,136996,136998,137032,137038,137016,137048,136992,26747",0,4.4,1.3
88378,"159133,159125,159123,159135,159471,159467,138172,183013,151989,177209,178057,177921,179065,179019,178417,135310,178415,183057,177903,178881",0,4.55,1.3
88433,"159467,159133,159123,159125,159471,159135,110108,138172,151989,182793,182781,182527,182657,137006,137064,137020,136996,136998,137032,137038",0,4.7,1.2
88504,"138172,159133,159125,159471,159135,159123,151989,159467,183013,182793,182781,182657,182527,177209,110108,47782,155713,135055,183941,34763",0,4.0,1.35
88589,"110108,177209,182793,182781,182527,182657,151989,138172,183013,159133,159125,159135,159123,159471,159467,54124,179019,177921,178057,179065",0,4.25,1.5
88596,"159471,159123,159133,159125,159135,159467,110108,54124,159053,159048,140014,109762,159050,137964,180839,116243,132124,171221,122701,124903",0,4.45,1.25
90270,"110108,182793,182527,182781,182657,177209,138172,107434,135055,151989,34763,159467,137006,137064,137020,136996,137038,137032,136998,137016",0,4.6,1.5
90504,"159133,159125,159123,159135,159471,159467,138172,183013,137006,137064,137020,136996,137038,137032,136998,151989,137016,137048,136992,26747",0,4.4,1.3
90514,"110108,182527,182781,182793,182657,151989,177209,138172,107434,34763,137006,137064,137020,136996,137032,137038,136998,137016,137048,136992",0,4.7,1.1
92393,"159133,159125,159123,159135,159471,159467,110108,138172,151989,183013,182793,182781,182527,182657,177209,137006,137064,137020,136996,54124",0,4.35,1.4
92716,"159471,159133,159123,159135,159125,159467,183013,151989,137006,137064,137020,136996,137032,136998,137038,26747,137052,137046,136992,137016",0,4.4,1.25
93117,"159471,159123,159125,159135,159133,159467,110108,151989,138172,137006,137064,137020,136996,137038,137032,136998,137016,137048,136992,26747",0,4.5,1.25
93210,"159471,159133,159123,159125,159135,159467,138172,151989,183013,110108,137006,137064,137020,136996,136998,137032,137038,137016,136992,137048",0,4.65,1.25
93404,"159125,159471,159135,159123,159133,159467,138172,151989,177209,110108,183013,34763,47782,155713,137006,137064,137020,136996,137038,137032",0,4.15,1.2
94421,"159471,159123,159133,159125,159135,159467,151989,183013,138172,164861,165733,179589,164907,166223,179531,166219,166229,179535,143235,164765",0,4.55,1.3
94711,"159467,159471,159123,159133,159125,159135,138172,151989,110108,137006,137064,137020,136996,136998,137032,137038,137016,137048,136992,26747",0,4.5,1.6
94822,"159123,159133,159125,159471,159135,159467,138172,110108,54124,137006,137064,137020,136996,137038,137032,136998,137016,26747,137048,136992",0,4.25,1.25
94901,"151989,34763,137006,137064,137020,136996,136998,137032,137038,137016,137048,136992,26747,137052,137046,137078,137024,54072,136988,137022",0,4.25,1.05
95185,"183013,260,151989,137006,137064,137020,136996,136998,137032,137038,26747,137052,136992,137016,137046,137048,137078,137024,136988,54072",0,4.35,3066.3
95471,"159471,159123,159133,159135,159125,159467,179531,165733,166229,164861,179589,164907,166219,143235,166223,179723,179587,179625,179559,179619",0,4.6,1.25
95527,"159471,159123,159133,159125,159135,159467,138172,151989,183013,54124,137006,137064,137020,136996,137032,137038,136998,137016,137048,136992",0,4.4,1.25
95806,"159133,159471,159123,159135,159125,159467,183013,138172,110108,54124,135055,151989,137006,137064,26747,137020,137052,137046,136996,136998",0,4.15,1.3
95909,"159471,159133,159123,159125,159135,151989,159467,183013,138172,177209,137006,137064,137020,136996,137038,137032,136998,137016,137048,136992",0,4.65,1.3
96207,"159133,159471,159123,159125,159135,159467,138172,151989,183013,137006,137064,137020,136996,136998,137032,137038,137016,26747,136992,137052",0,4.4,1.3
96295,"110108,177209,182793,182781,182657,182527,138172,183013,183941,155713,47782,151989,179019,183913,178415,178881,178057,178417,177921,179065",0,4.35,1.55
96452,"159467,159471,159123,159133,159135,159125,179535,166223,164765,179559,179531,164861,165733,166219,164907,179587,143235,179581,179625,179589",0,4.55,1.65
97151,"159135,159471,159123,159125,159133,159467,183013,151989,138172,177209,137006,137064,137020,136996,137038,137032,136998,137016,137048,136992",0,4.65,1.3
97237,"159471,159133,159123,159135,159125,159467,183013,151989,54124,138172,137006,137064,137020,136996,136998,137032,137038,137016,137048,136992",0,4.4,1.25
97404,"159471,159123,159133,159135,159125,159467,138172,137006,137064,137020,136996,137038,137032,136998,26747,137052,136992,137016,137046,137048",0,4.5,1.25
97809,"159467,159471,159133,159123,159125,159135,166223,165733,179535,164861,164765,179589,166219,164907,179531,179559,143235,166229,179587,179625",0,4.6,1.55
98426,"260,1196,143717,123569,138925,27396,161732,122068,60221,183013,175733,151989,164165,34763,164861,165733,179589,166223,164907,179531",0,4.15,4065.35
98635,"159467,110108,159471,159123,159133,159125,159135,138172,182781,182793,182657,182527,151989,183013,54124,135055,177209,137006,137064,137020",0,4.35,1.3
98663,"110108,182657,182781,182527,182793,177209,34763,138172,107434,151989,137006,137064,137020,136996,137032,137038,136998,137016,137048,136992",0,4.7,1.1
99373,"138172,151989,110108,177209,182793,182781,182657,182527,183013,159133,159125,159123,159471,159135,179019,178057,178417,183913,178415,178881",0,4.6,1.1
100121,"7153,110108,179535,164765,166223,179559,34763,164787,137601,179531,179581,179587,166219,179627,164861,166229,179625,179509,165733,179619",0,4.45,5904.0
100489,"159471,159123,159133,159125,159135,159467,151989,138172,183013,137006,137064,137020,136996,136998,137038,137032,137016,136992,26747,137052",0,4.4,1.3
100901,"159133,159123,159471,159135,159125,159467,122701,140014,109762,159048,142903,124903,159053,159050,171221,137964,116243,180839,132124,183013",0,4.6,1.3
101059,"110108,151989,182781,182657,182527,182793,34763,179535,164765,166223,179581,179559,179629,164787,137601,179509,164771,164861,168020,166219",0,4.6,1.45
101241,"183013,159123,159471,159133,159135,159125,151989,138172,137006,137064,137020,136996,137038,137032,136998,137016,137048,136992,26747,137052",0,4.5,1.1
101389,"159133,159471,159123,159125,159135,159467,110108,138172,151989,183013,54124,177209,137006,137064,137020,136996,136998,137032,137038,137016",0,4.4,1.25
102595,"110108,177209,159133,159125,159123,159135,159471,182793,182781,182657,182527,159467,183013,138172,151989,137006,137064,137020,136996,137038",0,4.6,1.4
102850,"110108,34763,179559,179535,179531,164765,166223,166229,179587,164861,179627,124987,179625,179723,165733,179619,164787,165745,137601,179581",0,4.55,0.95
102899,"159471,159135,159133,159123,159125,159467,110108,138172,183013,151989,177209,54124,137006,137064,137020,136996,137038,137032,136998,137016",0,4.4,1.2
103041,"138172,151989,34763,177209,110108,183013,137006,137064,137020,136996,137038,137032,136998,137016,137048,136992,182781,26747,182793,137052",0,4.35,1.25
103481,"159471,159123,159135,159125,159133,159467,110108,138172,151989,183013,137006,137064,137020,136996,136998,137032,137038,137016,137048,136992",0,4.65,1.3
103537,"110108,137006,137064,137020,136996,137032,137038,136998,137016,137048,136992,26747,137052,137046,137078,137024,136988,54072,137022,137050",0,4.5,1.15
103755,"159123,159471,159133,159135,159125,159467,161470,176959,122589,172049,122721,124174,172035,163885,172055,172151,171973,171979,171987,165775",0,4.5,1.35
103798,"110108,182781,182657,182793,182527,138172,151989,177209,34763,107434,137006,137064,137020,136996,136998,137032,137038,137016,137048,136992",0,4.7,1.1
103875,"110108,159471,159467,159123,159135,159133,159125,151989,137006,137064,137020,136996,137032,136998,137038,137016,137048,136992,26747,137052",0,4.5,1.25
104351,"110108,138172,151989,159471,159467,159123,159125,159133,159135,182793,182781,182657,182527,137006,137064,137020,136996,137038,137032,136998",0,4.7,1.05
104593,"110108,159467,159133,159125,159123,159135,159471,138172,182793,182781,182527,182657,151989,54124,137006,137064,137020,136996,137038,137032",0,4.45,1.35
104863,"159467,159133,159125,159123,159471,159135,110108,138172,151989,177209,182793,182781,182527,182657,183013,54124,107434,137006,137064,137020",0,4.35,1.3
105068,"159467,159133,159471,159123,159135,159125,137006,137064,137020,136996,136998,137032,137038,137016,137048,136992,26747,137052,137046,137078",0,4.5,1.25
105144,"159133,159125,159123,159471,159135,159467,138172,183013,137006,137064,137020,136996,137032,137038,136998,26747,137052,137046,136992,137078",0,4.4,1.3
105506,"110108,151989,34763,179535,164765,166223,179559,166219,164861,179531,165733,179581,164787,143235,137601,179589,179567,164907,179587,166229",0,4.55,1.1
105600,"159467,110108,159471,159133,159123,159135,159125,151989,183013,107434,177209,34763,54124,177921,178057,179065,177903,178417,183913,178415",0,4.05,1.4
106002,"159467,159471,159133,159123,159125,159135,138172,151989,110108,34763,107434,183013,155713,47782,54124,137006,137064,137020,136996,136998",0,3.9,1.25
106469,"159471,159133,159123,159135,159125,159467,165733,164861,164907,179531,179589,166229,166219,166223,143235,179723,179559,179535,179625,179587",0,4.6,1.6
106490,"159467,159471,159123,159135,159133,159125,110108,151989,137006,137064,137020,136996,137032,137038,136998,137016,137048,136992,26747,138172",0,4.5,1.25
107003,"183013,182793,182781,182657,182527,138172,179019,178057,178881,183913,177921,178415,179065,178417,135310,143833,183057,177903,183941,151989",0,4.6,1931.3
107167,"110108,151989,138172,34763,177209,137006,137064,137020,136996,136998,137032,137038,137016,137048,136992,26747,137052,137046,137078,137024",0,4.5,1.0
107394,"159471,159133,159123,159125,159135,159467,138172,151989,183013,177209,110108,137006,137064,137020,136996,137038,136998,137032,137016,137048",0,4.65,1.3
107534,"110108,138172,182781,182793,182657,182527,151989,177209,34763,135232,54124,154341,107434,137006,137064,137020,136996,137038,137032,136998",0,4.45,1.05
108020,"3415,6985,3134,8620,86898,6643,670,4422,69134,26150,109848,6783,8125,2731,2351,25805,6433,26578,7063,108981",0,3.5,1021.1
108555,"177209,182781,182657,182793,182527,151989,110108,155713,47782,138172,34763,183941,154341,183085,180585,178739,178845,182345,164278,170865",0,4.25,1.4
109018,"159471,159133,159123,159135,159125,159467,183013,138172,151989,54124,110108,137006,137064,137020,136996,136998,137038,137032,137016,136992",0,4.4,1.25
109058,"179535,164765,166223,179559,164861,165733,166219,179581,164907,179589,143235,164787,179531,137601,179587,179625,179629,179567,179619,179563",0,4.7,1.5
109444,"159467,159133,159125,159123,159471,159135,110108,138172,135055,151989,182793,182781,54124,182527,182657,107434,177209,183013,137006,137064",0,4.35,1.25
109532,"159471,159123,159133,159125,159135,159467,151989,138172,183013,110108,137006,137064,137020,136996,137038,137032,136998,137016,137048,136992",0,4.65,1.3
109770,"110108,151989,138172,34763,182781,182657,182793,182527,179535,164765,166223,179559,179531,179581,164787,164861,137601,165733,166219,166229",0,4.55,1.1
109906,"159471,159133,159125,159123,159135,159467,183013,151989,138172,140014,159048,122701,109762,124903,159053,180839,116243,159050,142903,137964",0,4.65,1.25
109999,"159133,159471,159125,159123,159135,159467,183013,138172,151989,110108,54124,137006,137064,137020,136996,136998,137038,137032,26747,137052",0,4.15,1.25
110074,"110108,138172,182781,182793,182657,182527,34763,151989,137006,137064,137020,136996,137032,136998,137038,137016,136992,137048,26747,137052",0,4.45,1.1
110121,"159471,159133,159123,159135,159125,159467,138172,151989,110108,183013,137006,137064,137020,136996,136998,137032,137038,137016,137048,136992",0,4.65,1.25
110261,"110108,182527,182657,182781,182793,135232,177209,34763,151989,138172,167368,167496,107434,138568,130544,137006,137064,137020,136996,137016",0,4.6,1.1
110431,"110108,151989,182781,182527,182657,182793,138172,179535,164765,179581,166223,179629,137601,164787,179559,179509,168020,164771,165743,164861",0,4.85,1.35
110949,"110108,182793,182527,182781,182657,138172,151989,177209,107434,137006,137064,137020,136996,137038,137032,136998,137016,137048,136992,26747",0,4.7,1.1
111302,"159467,159471,159133,159123,159125,159135,138172,151989,183013,110108,54124,137006,137064,137020,136996,136998,137038,137032,137016,137048",0,4.4,1.25
111379,"110108,182657,182527,182781,182793,177209,135232,34763,151989,170429,160970,160966,160974,138172,107434,130544,138568,167496,167368,164620",0,4.6,1.35
111600,"720,1148,745,1223,3429,95858,159133,159123,159125,159135,159471,159467,183013,138172,140014,109762,183941,159053,180839,159048",0,4.2,2704.05
111801,"110108,137006,137064,137020,136996,137032,137038,137016,136998,137048,136992,26747,137052,137046,137078,137024,136988,137022,54072,137050",0,4.5,1.05
111993,"159471,159133,159123,159135,159125,159467,175733,183013,164165,632,176959,143717,138925,123569,172981,27396,162702,162364,161732,32435",0,4.2,21.6
112401,"110108,182793,182781,182527,182657,138172,151989,183013,164861,166223,179723,164907,166229,179531,165733,179559,179627,179589,179535,166225",0,4.75,1.5
113140,"110108,177209,182781,182657,182793,182527,138172,151989,183013,124601,34763,179019,183913,178415,178881,178057,177921,178417,179065,135310",0,4.35,1.4
113154,"110108,182657,182527,182781,182793,138172,177209,151989,34763,107434,135232,137006,137064,137020,136996,137032,137038,137016,136998,137048",0,4.7,1.1
113781,"159125,159135,159133,159123,159471,159467,183013,138172,110108,151989,177209,182793,182781,182657,182527,54124,179019,178057,177921,179065",0,4.25,1.55
113920,"159471,159123,159133,159135,159125,159467,122701,140014,109762,159048,142903,124903,159053,159050,116243,180839,171221,183013,137964,132124",0,4.6,1.3
113956,"110108,182781,182527,182657,182793,138172,151989,177209,159467,159125,159133,34763,159123,159135,159471,107434,179019,178057,183913,177921",0,4.35,1.45
113999,"110108,159467,159133,159471,159125,159123,159135,151989,182781,182527,182793,182657,138172,177209,107434,34763,135055,179535,164765,166223",0,4.45,1.3
114506,"110108,182781,182657,182793,182527,138172,151989,34763,107434,177209,137006,137064,137020,136996,137038,137032,136998,137016,137048,136992",0,4.7,1.1
114563,"159133,159471,159123,159125,159135,159467,140014,159048,109762,122701,124903,159053,159050,142903,116243,180839,137964,171221,132124,183013",0,4.6,1.3
114589,"924,1206,159471,159135,159133,159125,159123,159467,923,183013,750,122701,142903,159048,140014,109762,124903,180839,116243,171221",0,4.3,3176.45
115080,"159123,159133,159125,159471,159135,159467,668,670,159048,109762,137964,122701,140014,159053,171221,159050,142903,116243,132124,180839",0,4.6,118.45
115427,"7762,924,159133,159135,159123,159471,159125,159467,750,5013,923,82143,50742,1204,668,163809,183013,122701,109762,140014",0,3.9,3208.65
