UserId	Movies
83812	110108,182657,182527,182793,182781,177209,138172,34763,151989,107434,135232,168888,130558,54124,158370,163430,53228,55988,116513,175617
83837	88125,182657,182527,182781,182793,81834,138172,110108,69844,168888,130558,34763,151989,135232,137050,137028,136988,137038,137024,137022
83868	159123,159471,159135,159133,159125,159467,110108,151989,138172,177209,183013,34763,137050,136988,137024,137028,137038,137022,137026,137052
84251	110108,159125,159135,159123,159471,159133,159467,138172,54124,182781,182657,182793,182527,177209,151989,183013,137050,136988,137024,137028
84322	159135,159125,159133,159471,159123,159467,138172,151989,110108,183013,177209,54124,155713,47782,178057,135310,177903,178415,178417,183913
84698	159123,159471,159135,159133,159125,159467,138172,151989,183013,110108,34763,177209,155713,47782,107434,54124,137050,136988,137024,137028
85868	159135,159125,159123,159133,159467,159471,110108,138172,183013,151989,54124,137050,136988,137024,137028,137022,137038,137026,137052,137064
86555	159467,110108,159123,159135,159471,159125,159133,179581,166229,165733,179589,179509,179629,179591,165743,179617,166225,179619,143235,164861
86672	110108,182657,182793,182527,182781,151989,34763,138172,177209,137050,136988,137024,137028,137038,137022,137026,137052,137064,137018,136992
87745	159125,159123,159135,159133,159467,159471,110108,179535,179619,166231,164861,164907,179563,165381,179509,166223,166225,165743,179629,179617
87796	110108,159135,159123,159471,159133,159125,159467,151989,138172,177209,182657,182781,182793,182527,183013,54124,137050,136988,137024,137028
88157	159123,159135,159133,159471,159125,159467,151989,183013,138172,110108,137050,136988,137024,137028,137038,137022,137026,137052,137064,137018
88378	159125,159135,159133,159123,159471,159467,138172,183013,151989,177209,178057,137050,136988,135310,137024,178417,178415,137022,137028,137026
88433	159467,159135,159133,159125,159123,159471,110108,138172,151989,137050,136988,137024,137028,137038,137022,54124,137026,137052,137064,137018
88504	138172,159125,159133,159123,159471,159135,151989,183013,159467,182657,182781,182527,182793,177209,110108,47782,155713,183941,135055,137050
88589	110108,177209,182781,182657,182793,182527,151989,138172,159133,159135,159471,159123,159125,159467,54124,183013,178415,183913,135310,178057
88596	159135,159125,159467,159471,159123,159133,110108,54124,183013,138172,137050,136988,137024,177209,137028,137038,137022,137026,151989,137052
90270	110108,182781,182657,182527,182793,138172,177209,107434,135055,151989,159467,34763,179019,177921,179065,178415,183913,178881,178417,177903
90504	159135,159125,159133,159123,159471,159467,138172,183013,137050,136988,137024,137028,137038,137022,137026,137052,137018,137064,136992,137032
90514	110108,182657,182781,182527,182793,151989,138172,177209,34763,107434,137050,136988,137028,137024,137038,137022,137026,137052,137064,137018
92393	159135,159123,159471,159133,159125,159467,110108,138172,151989,183013,182781,182657,182793,182527,137050,136988,137024,177209,137028,137038
92716	159135,159123,159471,159125,159133,159467,54124,183013,151989,137050,136988,137024,137028,137022,137038,137026,137052,137064,137018,137016
93117	159123,159135,159471,159133,159125,159467,110108,151989,137050,136988,137024,137028,137038,137022,137026,137052,137064,137018,136992,137016
93210	159123,159135,159471,159125,159133,159467,138172,151989,183013,110108,54124,137050,136988,137024,137028,137038,137022,137026,137052,137064
93404	159133,159471,159123,159125,159135,159467,138172,151989,177209,110108,183013,34763,137050,136988,137024,137028,137038,47782,137022,137026
94421	159135,159123,159471,159133,159125,159467,183013,151989,138172,137050,136988,137024,137028,137022,137038,137026,137052,137064,137018,137016
94711	159467,159123,159471,159135,159125,159133,110108,151989,165733,179619,179563,179535,166231,164907,179629,179591,179581,166229,179509,165381
94822	159135,159125,159467,159123,159471,159133,138172,110108,54124,151989,137050,136988,183013,137024,137028,137038,137022,137026,137052,137064
94901	183013,151989,34763,137050,136988,137024,137028,137038,137022,137026,137052,137064,137018,136992,137016,137032,137046,137006,137020,136996
95185	4993,183013,151989,137050,136988,137024,137028,137022,137038,137026,137052,137064,137016,137018,137046,137032,137006,136992,137020,136996
95471	159123,159135,159125,159471,159133,159467,137050,136988,137024,137028,137022,137038,137026,137052,137064,137018,137032,137016,136992,137006
95527	159135,159123,159471,159125,159133,159467,138172,54124,151989,183013,137050,136988,137024,137028,137038,137022,137026,137052,137064,137018
95806	159135,159125,159123,159133,159471,159467,183013,138172,135055,136988,137050,137024,137022,137032,137016,137026,137028,137006,151989,137046
95909	159123,159135,159125,159133,159471,159467,151989,183013,177209,137050,136988,137024,137028,138172,137038,137022,137026,137052,137064,137018
96207	159123,159135,159133,159125,159471,159467,138172,183013,151989,137050,136988,137024,137028,137022,137038,137026,137052,137064,137018,137016
96295	110108,177209,182657,182781,182793,182527,138172,183941,183013,151989,178415,179019,183913,179065,178417,177921,143833,183057,178881,177903
96452	159467,159123,159135,159471,159133,159125,165733,179581,166229,179629,179589,179591,179509,179617,179563,179619,164907,164861,165743,179535
97151	159123,159135,159125,159133,159471,159467,183013,151989,138172,177209,137050,136988,137024,137028,137038,137022,137026,137052,137018,137064
97237	159135,159471,159133,159123,159467,159125,151989,183013,138172,110108,54124,137050,136988,137024,137028,137038,137022,137026,137052,137064
97404	159135,159123,159125,159471,159133,159467,137050,136988,137024,137028,137022,137038,137026,137052,137064,137018,136992,137032,137016,137006
97809	159467,159135,159123,159125,159471,159133,164861,179629,179509,179619,179617,166231,179581,166229,179535,165383,165733,179589,165381,166225
98426	260,183013,151989,123569,161732,34763,143717,122068,27396,138925,138172,60221,54124,137050,136988,137024,137028,137022,137038,137026
98635	159467,159123,159135,159471,159125,159133,110108,138172,151989,183013,54124,182657,182781,182527,182793,135055,177209,137050,136988,137024
98663	110108,182657,182781,182527,182793,177209,34763,107434,138172,151989,137050,137028,136988,137024,137038,137022,137026,137052,137064,137018
99373	138172,110108,151989,177209,182657,182781,182793,182527,34763,183013,47782,155713,137050,136988,137024,137028,137022,137038,137026,137052
100121	7153,110108,4993,34763,179619,179535,166231,165733,165381,166223,164907,179591,179563,179581,179531,166225,165743,179509,149879,179629
100489	159123,159135,159125,159133,159471,159467,151989,138172,183013,137050,136988,137024,137028,137022,137038,137026,137052,137064,137018,136992
100901	159135,159125,159123,159133,159471,159467,132124,180839,109762,171221,159053,159048,122701,124903,159050,137964,116243,140014,142903,183013
101059	110108,151989,165733,179581,166229,179591,179589,179509,179617,165743,166225,143235,179619,179629,166231,179535,165381,166223,149879,179563
101241	183013,137050,136988,137024,137028,137038,137022,137026,137052,137064,137018,136992,137032,137016,137046,137006,137020,136996,137048,136998
101389	159467,159135,159123,159133,159471,159125,110108,138172,151989,183013,137050,136988,137024,137028,137038,137022,137026,137052,54124,137064
102595	110108,159135,159123,159125,159133,159471,177209,182781,182657,182793,182527,159467,183013,138172,151989,137050,136988,137024,137028,137038
102850	110108,54124,177209,138172,34763,137050,136988,137024,137028,137038,137022,137026,137052,137064,137018,182657,136992,137016,137032,137046
102899	159123,159135,159467,159471,159125,159133,110108,151989,138172,183013,54124,177209,34763,137050,136988,137024,137028,137038,137022,137026
103041	138172,151989,177209,159125,159123,159135,159471,159133,183013,110108,159467,182657,34763,182781,182793,182527,47782,155713,137050,136988
103481	159123,159135,159133,159125,159471,159467,110108,138172,183013,137050,136988,137024,151989,137028,137038,137022,137026,137052,137064,137018
103537	110108,182657,182527,182793,182781,137050,136988,137024,137028,137038,137022,137026,137052,137064,137018,136992,137016,137032,137020,137046
103755	159135,159123,159125,159133,159471,159467,132124,159053,109762,171221,159048,180839,124903,122701,159050,137964,116243,142903,140014,164165
103798	110108,182657,182527,182781,182793,138172,151989,34763,177209,107434,137050,136988,137028,137024,137038,137022,137026,137052,137064,137018
103875	110108,159467,159123,159471,159135,159133,159125,151989,137050,136988,137024,137028,137038,137022,137026,137052,137064,137018,136992,137016
104351	110108,151989,138172,137050,136988,137024,137028,137038,137022,137026,137052,137064,137018,136992,137016,137032,137046,137006,137020,136996
104593	110108,159467,159123,159133,159135,159471,159125,182781,182657,182793,182527,138172,151989,137050,136988,137024,137028,137038,137022,137026
104863	110108,159467,159135,159125,159123,159471,159133,138172,151989,177209,182657,182781,182527,182793,54124,183013,107434,137050,136988,137024
105068	159467,159135,159123,159471,159133,159125,137050,136988,137024,137028,137038,137022,137026,137052,137064,137018,137032,137016,136992,137046
105144	159125,159135,159133,159471,159123,159467,138172,183013,136988,137050,137024,137022,137028,137064,137026,137038,137052,137018,136992,137032
105506	110108,151989,34763,177209,138172,159467,137050,136988,137024,137028,137038,137022,137026,137052,137064,137018,136992,137016,137032,137046
105600	110108,159123,159135,159125,159133,159471,159467,151989,183013,107434,177209,178417,179019,177903,178881,135310,179065,183057,177921,178415
106002	159467,159123,159471,159135,159133,159125,138172,110108,151989,34763,107434,183013,137050,136988,137024,137028,137038,137022,137026,137052
106469	159135,159123,159125,159471,159467,159133,164861,179563,164907,179619,166231,179629,165383,179535,165381,179531,166223,179509,164771,165733
106490	159135,159123,159471,159125,159133,159467,110108,54124,138172,183013,151989,137050,136988,137024,137028,137038,137022,137026,137052,137064
107003	1221,183013,138172,183057,178415,178057,179019,183913,135310,178417,143833,177921,179065,178881,177903,182781,182657,182793,182527,151989
107167	110108,151989,138172,177209,34763,137050,136988,137024,137028,137038,137022,137026,137052,137064,137018,137016,136992,137032,137046,137006
107394	159135,159125,159133,159123,159471,159467,138172,151989,183013,110108,177209,137050,136988,137024,137028,137038,137022,137026,137052,137064
107534	110108,138172,182657,182781,182527,182793,177209,34763,151989,54124,107434,135232,137050,137028,136988,137038,137024,137022,137026,137052
108020	6985,3415,8620,670,3134,6643,27366,26150,4422,8125,6783,2731,2351,86898,6433,25805,26578,25954,6669,8477
108555	110108,151989,177209,138172,34763,182657,182527,182793,182781,47782,155713,183941,179019,179065,177921,183057,178881,183913,178415,143833
109018	159135,159123,159125,159471,159133,159467,138172,183013,151989,54124,110108,177209,137050,136988,137024,137028,137022,137038,137026,137052
109058	165733,179581,179591,166229,179589,179509,165743,179617,179629,166225,164861,143235,179619,179535,179563,166231,165381,164907,165383,179531
109444	110108,159467,159125,159133,159135,159471,159123,138172,151989,182657,182781,182527,182793,135055,54124,177209,107434,137050,136988,137024
109532	159123,159135,159471,159133,159125,159467,151989,138172,183013,110108,137050,136988,137024,137028,137038,137022,137026,137052,137064,137018
109770	110108,151989,138172,34763,182657,182793,182527,182781,137050,136988,137024,137028,137038,137022,137026,137052,137064,137018,136992,137016
109906	159123,159135,159471,159125,159133,159467,183013,138172,151989,54124,110108,177209,137050,136988,137024,137028,137038,137022,137026,137052
109999	159135,159125,159133,159123,159471,159467,183013,138172,151989,110108,54124,137050,136988,137024,137028,137022,137038,137026,137052,137064
110074	138172,110108,182657,182781,182793,182527,34763,151989,137050,136988,137028,137024,137038,137022,137026,137052,137064,137018,136992,137032
110121	159135,159123,159133,159471,159467,159125,151989,138172,183013,110108,34763,177209,137050,136988,137024,137028,137038,137022,137026,137052
110261	110108,182657,182527,182781,182793,177209,34763,138172,167496,167368,151989,135232,107434,137050,137028,136988,137038,137024,137022,137026
110431	110108,138172,159123,159135,159471,159125,159133,159467,151989,177209,182657,182781,182793,182527,183013,34763,137050,136988,137024,137028
110949	110108,182657,182781,182793,182527,138172,151989,177209,137050,136988,137024,137028,137038,137022,137026,137052,34763,137064,137018,136992
111302	159135,159123,159471,159133,159125,159467,138172,183013,151989,54124,137050,136988,137024,137028,137038,137022,137026,137052,137064,137018
111379	110108,151989,177209,159123,159135,159471,159467,159133,159125,138172,34763,183013,182657,182793,182527,182781,137050,136988,137024,137028
111600	720,1148,745,1223,95858,3429,159135,159125,159133,159123,159471,159467,183013,138172,180839,177209,171221,132124,124903,159053
111801	110108,151989,177209,183013,34763,137050,136988,137024,137028,137038,137022,137026,137052,137064,137018,137016,137032,137046,136992,138172
111993	159135,159123,159125,159471,159133,159467,632,183013,175733,176959,164165,123569,161732,54124,27396,138925,161944,172981,143717,122068
112401	110108,182781,182657,182793,182527,138172,151989,179619,179535,166231,164861,164907,165381,179531,166223,179563,179509,179629,165383,183013
113140	110108,182657,182527,182793,182781,177209,138172,151989,34763,183913,178415,178417,179019,135310,178057,179065,177903,177921,143833,183057
113154	110108,182657,182781,182527,182793,138172,177209,151989,34763,107434,135232,137050,137028,136988,137024,137038,137022,137026,137052,137064
113781	159135,159123,159125,159133,159471,183013,159467,138172,177209,151989,110108,182781,182657,182793,182527,178417,178415,178057,135310,183913
113920	159135,159123,159125,159471,159133,159467,183013,132124,171221,180839,109762,159048,159053,122701,124903,137964,159050,116243,140014,142903
113956	110108,182657,182781,182527,182793,138172,151989,177209,34763,159467,159133,159471,159123,159135,159125,107434,178415,183913,178417,135310
113999	110108,159467,159133,159135,159123,159471,159125,151989,182657,138172,182781,182527,182793,177209,107434,34763,137050,136988,137024,137028
114506	110108,182657,182781,182527,182793,138172,151989,34763,177209,107434,137050,136988,137028,137024,137038,137022,137026,137052,137064,137018
114563	159135,159123,159125,159133,159471,159467,183013,132124,180839,171221,109762,159053,159048,124903,122701,137964,116243,159050,140014,142903
114589	159135,159133,159123,159471,159125,924,159467,183013,1206,138172,151989,176959,137050,136988,137024,137028,137022,137038,137026,137052
115080	159135,159125,159471,159123,159133,159467,668,55098,670,6918,159053,109762,159048,180839,132124,171221,122701,124903,159050,137964
115427	159135,159125,159133,159471,159123,159467,7762,924,82143,750,162414,668,183013,132124,180839,109762,159048,159053,171221,159050
115433	110108,151989,177209,138172,183013,34763,137050,136988,137024,137028,137038,137022,137026,137052,137064,137018,136992,137016,137032,137046
116007	110108,138172,182781,182657,182793,182527,151989,159125,159123,159135,159133,159471,159467,107434,183013,178415,183913,143833,179019,178417
116089	159135,159125,159123,159133,159471,159467,110108,138172,180839,159053,132124,109762,124903,171221,159048,122701,137964,159050,116243,140014
116113	110108,151989,182781,182657,138172,182793,182527,159123,159135,159133,159471,159125,159467,177209,183013,137050,136988,137024,137028,137038
116720	110108,177209,138172,151989,34763,137050,136988,137024,137028,137038,137022,137026,137052,137064,137018,136992,137016,137032,136996,137020
117019	110108,151989,159123,159135,159471,54124,159125,159133,138172,159467,183013,34763,177209,137050,136988,137024,137028,137038,137022,137026
117184	110108,151989,34763,177209,138172,107434,159467,54124,182657,182527,182793,182781,47782,155713,137050,136988,137024,137028,137038,159471
117572	110108,138172,182657,182781,182527,182793,151989,34763,179535,179619,179591,166231,165743,165733,166225,179509,164907,179581,179563,179617
117924	159125,159135,159123,159133,159471,159467,138172,183013,171221,180839,132124,116243,159053,137964,124903,122701,109762,159048,159050,142903
117940	159123,159135,159133,159471,159125,159467,183013,151989,138172,123569,27396,138925,161732,166229,179629,179581,179589,122068,143717,165733
118217	110108,159123,159471,159135,159133,159125,159467,138172,151989,177209,183013,54124,182657,182781,182527,182793,137050,136988,137024,137028
118319	159135,159125,159471,159133,159123,159467,138172,183013,54124,151989,164278,170865,178845,182345,183085,154341,178739,180585,47782,155713
118333	159123,159135,159471,159133,159125,159467,164165,123569,161732,27396,138925,143717,122068,183013,164861,179619,179563,166231,165381,179535
118790	110108,34763,182657,182527,182793,182781,151989,138172,177209,107434,165733,179581,179591,166229,165743,166225,179509,179619,179589,179617
118838	159123,159135,159133,159125,159471,159467,138172,151989,137050,136988,137024,137028,137038,137022,137026,137052,137064,137018,137032,136992
118858	110108,138172,159467,159125,159471,159133,159135,159123,54124,177209,107434,34763,151989,137050,136988,137028,137024,137038,137022,137026
118993	110108,182657,182793,182781,182527,151989,159123,159135,159125,171221,180839,116243,137964,159053,159471,132124,124903,179509,109762,138172
119060	159125,159135,159133,159123,159471,159467,183013,177209,183941,54124,171221,138172,180839,132124,137964,122701,124903,109762,116243,159053
119073	159123,159135,159471,159125,159133,159467,110108,54124,151989,137050,136988,137024,137028,137038,137022,137026,137052,137064,137018,136992
119115	159123,159135,159467,159471,159133,159125,151989,110108,183013,138172,54124,34763,177209,137050,136988,137024,137028,137038,137022,137026
120104	159135,159125,159123,159471,159133,159467,138172,183013,151989,110108,54124,177209,137050,136988,137024,137028,137022,137038,137026,137052
120189	159135,159123,159471,159133,159125,159467,183013,138172,151989,54124,110108,137050,136988,137024,137028,137038,137022,137026,137052,137064
120406	159125,159135,159133,159471,159123,159467,138172,183013,151989,54124,110108,177209,137050,136988,137024,137028,137038,137022,137026,137052
120499	164861,179619,165733,179509,179629,166231,179535,179617,165381,179563,179581,166229,179591,164907,179589,165743,166225,165383,166223,179531
120915	159123,159135,159133,159471,159125,159467,183013,151989,166229,179629,179581,179589,179509,164861,165733,179617,165383,179591,165743,166225
121432	159135,159123,159125,159471,159133,159467,183013,138172,151989,171221,132124,54124,180839,122701,109762,159053,159048,124903,116243,137964
121436	110108,165733,179581,166229,179509,179589,179591,179629,179617,179619,165743,166225,166231,179535,143235,165381,164861,179563,166223,165383
121439	159135,159125,159133,159471,159123,159467,183013,54124,138172,137050,136988,137024,137028,137038,137022,137026,137052,137064,137018,136992
122505	110108,138172,34763,151989,107434,137050,136988,137028,137024,137038,137022,137026,137052,137064,137018,136992,137016,137032,137046,137006
122733	138172,177209,110108,183941,183013,155713,47782,151989,178739,164278,154341,182345,178845,183085,170865,180585,155529,182657,135055,182781
122790	159471,159125,159123,159135,159133,110108,159467,177209,183013,138172,151989,54124,34763,137050,136988,137024,137028,137038,137022,137026
123430	86345,127098,159123,159125,159135,159471,159133,86377,159467,92535,104069,110108,171221,116243,137964,122701,180839,132124,159053,124903
123510	957,26133,60487,1023,596,594,899,1029,159125,159135,159133,159471,159123,919,159467,52435,183013,138172,177209,182781
123652	159467,159135,159123,159471,159133,159125,179581,166229,165733,179629,179589,179619,179509,179591,179617,166231,165743,179535,166225,165383
