userId,Movies,overlapCount
45101,"110108,177209,182527,182657,182781,182793,34763,151989,138172,54124,27137,107434,183941,124601,183013,183947,155529,173153,137853,124287",0
45259,"159467,159123,159125,159133,159135,159471,138172,151989,183013,110108,182781,182657,182793,182527,177209,137046,137052,137022,137032,136996",0
45999,"159467,159125,159123,159471,159135,159133,183013,138172,54124,110108,151989,177209,137046,137052,137022,137032,137026,136996,137006,137038",0
46629,"110108,182527,182793,182781,182657,138172,177209,124601,151989,107434,34763,54124,183013,178415,178417,179019,179065,178057,177903,143833",0
47230,"182527,182657,182781,182793,110108,177209,34763,107434,124601,151989,141064,172071,138172,167368,158378,167496,183947,173153,34445,135232",0
47701,"183013,159467,138172,159125,159471,159123,159135,159133,177209,151989,54124,110108,137046,137052,137022,137032,137026,136996,137006,137038",0
47944,"110108,159123,159467,159133,159125,159471,159135,34763,151989,182657,182527,182793,182781,138172,177209,137046,137052,137022,107434,137026",0
47993,"110108,182657,182781,182793,182527,159467,138172,177209,151989,159125,159123,159135,159133,159471,183013,134757,107434,178415,179065,178057",0
48351,"138172,110108,182527,182793,182781,167666,182657,107434,124601,34763,151989,175617,175479,177209,167496,167368,180273,180279,141064,172071",0
48934,"159467,159123,159125,159133,159135,159471,138172,110108,107434,177209,183013,151989,137046,137052,137022,137032,137026,136996,137006,137038",0
49212,"110108,182527,182781,182657,182793,138172,34763,107434,177209,151989,168888,130558,135232,34445,183437,138568,130544,173153,171807,171821",0
49796,"60221,164907,166219,165745,179723,179567,179617,179625,165743,164787,166231,179621,179627,179589,137601,164765,149879,165383,168020,166223",0
50330,"183085,154341,178739,182345,164278,170865,180585,178845,60221,183013,27137,138172,177209,183941,137046,137052,137022,137032,137026,136996",0
51444,"110108,138172,151989,182527,182657,182781,182793,34763,177209,107434,159467,159123,159133,159125,159471,159135,155713,47782,54124,124601",0
51875,"159125,159471,159135,159123,159133,159467,183013,138172,54124,151989,159050,137964,159053,142903,140014,116243,47782,155713,124903,109762",0
51890,"86237,159125,159135,159467,159471,159123,159133,8620,27366,97648,183013,138172,3739,670,54124,26151,7748,6783,8785,50742",0
51939,"159125,159467,159135,159123,159471,159133,138172,183013,54124,137964,159053,159050,142903,109762,116243,122701,132124,140014,180839,124903",0
51966,"159467,159125,159135,159471,159123,159133,137964,159050,159053,142903,109762,122701,132124,116243,180839,140014,171221,124903,159048,54124",0
51982,"110108,182527,182781,182657,182793,138172,107434,34763,151989,177209,124601,135055,34445,177903,143833,178881,179065,178415,183913,179019",0
52146,"159125,159467,159471,159135,159123,159133,138172,183013,54124,47782,155713,135055,151989,137046,137052,137022,137032,137026,136996,137006",0
53023,"159125,159135,159471,159123,159133,159467,54124,138172,183013,137964,159050,159053,142903,122701,132124,116243,109762,180839,140014,171221",0
53834,"110108,159467,159123,159133,151989,159125,159135,159471,138172,182657,182781,182527,182793,177209,183013,34763,107434,135055,54124,155713",0
54018,"138172,95517,129733,161944,172981,162364,162702,32435,93967,95977,94972,60221,175731,175727,175729,175709,175733,141275,175737,177609",0
54441,"159467,159125,159471,159135,159123,159133,110108,183013,138172,54124,177209,137046,137052,137022,137032,137026,136996,137006,137038,137078",0
54449,"110108,54124,164907,179625,165743,179723,179567,166219,179617,165745,166231,164787,179621,164765,137601,179619,168020,179563,179509,179591",0
54466,"159467,159125,159123,159135,159133,159471,138172,110108,54124,183013,151989,137046,137052,137022,137032,137026,136996,137006,137038,137078",0
55448,"54124,138172,180279,180273,159125,159467,159123,159135,159471,159133,177609,117656,183013,175617,107434,167666,155996,122535,129223,160028",0
55701,"54124,110108,138172,104069,159125,159135,159471,159467,159123,159133,107434,137052,137046,137032,137022,137026,137018,136996,137016,136998",0
55768,"159125,159467,159135,159471,159133,159123,183013,143717,161732,138925,123569,122068,27396,164165,176959,161470,151989,138172,137046,137022",0
55951,"159467,159135,159125,159471,159133,159123,164907,179625,179567,166219,179617,165745,165743,166231,179723,164787,179589,179621,164765,137601",0
56103,"159467,159125,159135,159471,159133,159123,6985,134849,137964,159053,159050,109762,142903,116243,140014,124903,132124,122701,180839,171221",0
56116,"159467,159125,159135,159123,159133,159471,110108,92494,54124,138172,168020,179621,179563,164765,164907,179589,137601,179625,179567,179619",0
56291,"86237,159125,159467,159123,159135,159471,159133,138172,183013,54124,137022,137046,137052,137032,137026,136996,137006,137038,137078,137028",0
56427,"182527,182781,182657,182793,138172,110108,183437,177209,168888,130558,135310,183913,178415,183057,179065,178057,177921,177903,178881,179019",0
56478,"159467,159125,159123,159135,159133,159471,138172,54124,110108,183013,135310,183913,179065,183057,177921,178057,179019,178415,178881,178417",0
57041,"138172,183013,134757,183941,182793,182527,137022,137046,137052,137032,182781,182657,137026,136996,137006,137038,137078,137028,136988,137048",0
57172,"159467,159125,159135,159471,159123,159133,138172,54124,110108,183013,183057,183913,178057,135310,179065,177921,178415,179019,178417,178881",0
57728,"78499,1198,3114,45210,1036,8961,1,88125,8636,1387,182781,182657,182527,182793,168326,168888,130558,1923,181495,117656",0
57787,"110108,138172,182657,182781,182527,182793,107434,151989,34763,159467,159123,159133,159125,159135,159471,137046,137052,137022,137032,136996",0
59199,"159125,159467,159135,159471,159123,159133,97648,138172,54124,183013,137046,137052,137022,137032,137026,136996,137006,137038,137078,137028",0
59219,"159467,159123,159133,159125,159135,159471,182781,182793,182657,182527,138172,110108,151989,107434,134757,181495,183013,178415,135310,179065",0
59880,"110108,177209,34763,151989,183013,182527,182657,182781,182793,138172,107434,54124,155713,47782,124601,183941,34445,173153,27137,155529",0
60239,"110108,182527,182781,182657,182793,138172,177209,34763,151989,107434,124601,54124,143833,177903,179019,178417,179065,178881,178415,183913",0
60286,"159467,159125,159123,159471,159135,159133,183013,138172,151989,177209,155713,47782,137046,137052,137022,137032,137026,136996,137006,137038",0
68688,"159467,159123,159133,159471,159125,159135,110108,138172,151989,54124,177209,183013,182527,182793,182781,107434,182657,155713,47782,124601",0
70213,"159467,159125,159135,159471,159123,159133,183013,138172,137046,137052,137022,137032,137026,136996,137006,137038,137078,137028,136988,137048",0
71087,"138172,162022,124287,179019,135310,183057,178417,177921,183913,178057,143833,178415,179065,177903,178881,47782,155713,183941,177209,183013",0
71326,"159467,110108,159123,159133,159125,159135,159471,151989,182657,182781,182793,182527,138172,179567,166219,165745,164787,164907,168020,34763",0
71528,"110108,34763,151989,177209,47782,155713,182527,182657,182781,182793,138172,107434,182345,180585,178845,154341,164278,178739,170865,183085",0
71548,"159467,159125,159135,159123,159133,159471,138172,135310,183913,177921,179065,183057,178057,178415,178881,177903,143833,179019,178417,183013",0
72107,"7153,110108,5952,4993,182657,182781,182527,182793,34763,151989,107434,138172,135232,182345,178845,180585,164278,154341,170865,183085",0
72369,"182781,182657,182527,182793,179567,166219,165745,164787,164907,165743,179723,179617,60221,166231,179625,179627,179589,179621,168020,137601",0
72987,"159467,159125,159123,159133,159135,159471,110108,166219,179567,164907,165745,179625,164787,179621,168020,137601,179589,164765,179563,179723",0
72995,"110108,182527,182781,182657,182793,34763,177209,138172,107434,124601,167496,167368,151989,141064,172071,135232,170429,160966,160974,160970",0
72998,"159467,159125,159135,159123,159133,159471,183013,151989,164907,179625,179567,166219,165745,164787,179621,179589,179723,137601,168020,165743",0
73672,"110108,159467,159123,159133,159135,159125,159471,182781,182657,182793,182527,54124,168020,164765,179563,179621,179619,137601,179627,179509",0
74440,"159125,159135,159471,159123,159467,159133,183013,138172,54124,183913,183057,178057,179065,177921,179019,177903,178417,178415,178881,135310",0
74514,"159467,159123,159135,159125,159133,159471,110108,138172,182527,182793,182781,182657,177209,151989,54124,183013,107434,134757,167368,124601",0
74627,"159467,159123,159125,159133,159135,159471,110108,138172,151989,182781,182657,182527,182793,177209,107434,183013,54124,137046,137052,137022",0
74754,"159467,159125,159135,159133,159123,159471,161732,138925,143717,123569,122068,27396,164907,179625,166219,179567,165745,179617,179723,165743",0
75465,"110108,159467,159123,159133,159135,159125,159471,107434,151989,182781,182657,34763,182793,182527,138172,54124,168020,179563,137601,179621",0
82118,"159125,159123,159471,159135,159133,159467,138172,183013,54124,137022,137046,137032,137052,137026,136996,137006,137038,137078,137028,136988",0
82254,"182793,182781,182657,182527,138172,135310,178415,183913,179065,183057,177903,178057,178881,143833,179019,178417,177921,151989,159467,60221",0
82270,"159467,159125,159135,159471,159123,159133,183013,138172,110108,54124,177209,137046,137052,137022,137032,137026,136996,137006,137038,137078",0
82393,"110108,182657,182781,182527,182793,159467,159123,159133,159125,159135,159471,107434,34763,151989,138172,177209,168020,135055,179563,137601",0
82708,"86345,159467,159125,159135,159133,159123,159471,86347,86377,92535,60221,164907,179625,165745,168020,166219,179589,179567,179563,137601",0
83092,"159467,159123,159125,159135,159471,159133,138172,151989,183013,54124,110108,135055,137046,137052,137022,137032,137026,136996,137006,137038",0
83446,"159467,159123,159125,159133,159135,159471,138172,110108,151989,177209,183013,182527,182793,182781,182657,179065,179019,177903,143833,178057",0
83812,"182527,182781,182657,182793,177209,175617,168888,130558,138172,107434,110108,34763,183941,137853,158378,159749,124601,139074,143422,34445",0
83837,"182527,182781,182657,182793,110108,138172,151989,34763,107434,168888,130558,135232,34445,177209,54124,183437,164849,175617,124601,171807",0
83868,"159467,159123,159125,159135,159133,159471,110108,177209,138172,151989,34763,183013,54124,182527,182657,182781,182793,107434,47782,155713",0
84251,"138172,159467,110108,159125,159135,159123,159133,159471,54124,182781,182657,182793,182527,177209,135310,183057,183913,179065,178057,177921",0
84322,"138172,159467,183013,159125,159123,159133,159135,159471,151989,54124,183085,154341,178739,180585,164278,170865,178845,182345,155713,47782",0
84698,"138172,159123,159125,159133,159471,159135,159467,151989,183013,47782,155713,34763,107434,54124,110108,177209,182345,154341,183085,178739",0
85868,"159467,159125,159135,159123,159133,159471,110108,183013,138172,151989,54124,179567,166219,164907,165745,164787,179625,179589,179621,164765",0
86555,"159467,159135,159125,159133,159123,159471,110108,179567,166219,168020,164907,179621,164765,137601,165745,179625,179563,164787,179589,179619",0
86672,"110108,182527,182781,182657,182793,34763,151989,138172,107434,177209,34445,137046,137052,137022,136996,137032,137006,137038,137026,137078",0
87745,"138172,110108,142903,109762,159050,159053,140014,132124,122701,137964,124903,116243,180839,171221,159048,182781,182657,182527,54124,182793",0
87796,"110108,159467,159125,159123,159135,159133,159471,138172,182781,182657,182793,182527,54124,177209,151989,183013,107434,134757,178057,183057",0
88157,"159467,159123,159125,159133,159135,159471,151989,183013,138172,110108,54124,34763,137046,137052,137022,137032,136996,137026,137006,137038",0
88378,"159467,159125,159135,159471,159123,159133,138172,183013,183057,135310,178057,183913,179065,178415,177921,178417,179019,178881,177903,143833",0
88433,"110108,159467,159123,159133,159135,159125,159471,182781,182527,182793,182657,107434,167368,167496,138172,151989,54124,34763,177209,183339",0
88504,"138172,183013,182527,182781,182657,182793,151989,155713,47782,177903,178881,183913,143833,177921,179065,183057,135310,178057,178415,179019",0
88589,"110108,182781,182793,182527,182657,138172,177209,151989,179065,179019,183913,178057,178417,177903,178415,183057,143833,178881,177921,135310",0
88596,"159125,159467,159135,159471,159133,159123,54124,159053,137964,159050,142903,109762,132124,122701,180839,116243,171221,159048,140014,124903",0
90270,"110108,182527,182781,182657,182793,138172,177209,107434,183913,135310,167368,167496,179065,177921,183057,178057,178415,178881,177903,143833",0
90504,"159125,159467,159135,159471,159123,159133,138172,183013,54124,137046,137052,137022,137032,137026,136996,137006,137038,137078,137028,136988",0
90514,"110108,182527,182781,182657,182793,107434,177209,138568,130544,34763,167496,167368,124601,34445,54124,138172,151989,135232,3226,173153",0
92393,"159467,159123,159125,159135,159133,159471,110108,138172,183013,182781,182657,182793,182527,151989,177209,107434,54124,134757,179065,178057",0
92716,"159125,159135,159471,159467,159123,159133,143717,138925,161732,123569,122068,27396,183013,164165,137046,137022,137052,137032,137026,136996",0
93117,"159467,159123,159125,159471,159133,159135,110108,151989,138172,54124,183013,137046,137052,137022,137032,137026,136996,137006,137038,137078",0
93210,"159123,159125,159133,159471,159135,159467,138172,151989,183013,54124,110108,47782,155713,34763,137046,137022,137052,137032,137026,136996",0
93404,"138172,183013,151989,177209,159123,159467,159125,159471,159133,159135,110108,54124,34763,47782,155713,107434,137046,137052,137032,137022",0
94421,"159467,159125,159135,159123,159133,159471,164907,179625,165745,166219,179567,179723,179621,164787,179589,166231,164765,137601,179617,165743",0
94711,"159123,159467,159133,159125,159135,159471,110108,34763,151989,138172,168020,179567,179563,166219,137601,179589,165745,179621,164787,164765",0
94822,"159467,159125,159135,159133,159123,159471,138172,54124,183013,177209,137964,159050,159053,142903,122701,132124,109762,180839,116243,171221",0
94901,"34763,183013,151989,138172,107434,137046,137052,137022,137032,137026,137006,136996,137038,137078,137028,136988,137048,137020,26747,137064",0
95185,"260,1196,183013,161732,138925,143717,123569,122068,27396,60221,164907,179625,166219,179567,165745,164787,183941,179723,179617,165743",0
95471,"159125,159123,159471,159135,159133,159467,97648,137046,137022,137052,137032,137026,136996,137006,137038,137078,137028,136988,137048,137020",0
95527,"159467,159125,159123,159471,159135,159133,138172,183013,54124,151989,110108,137046,137052,137022,137032,137026,136996,137006,137038,137078",0
95806,"159125,159467,159123,159135,159471,159133,183013,138172,137022,137046,137052,137032,137026,136996,183057,183913,179065,178057,137006,179019",0
95909,"183013,151989,138172,175617,137046,137022,137052,137032,137026,136996,137006,137038,137078,137028,136988,137048,137020,26747,137064,136998",0
96207,"159467,159123,159125,159133,159135,159471,138172,151989,183013,137046,137022,137052,137032,137026,136996,137006,137038,137078,137028,136988",0
96295,"177209,110108,182527,182781,182793,182657,183941,138172,162022,124287,183913,178057,183057,179065,178415,135310,177921,177903,143833,179019",0
96452,"159467,159123,159125,159133,159135,159471,179567,166219,165745,164907,168020,164787,179625,137601,179589,179563,179621,164765,179619,179723",0
97151,"159467,159125,159471,159135,159123,159133,183013,138172,151989,177209,54124,137046,137052,137022,137032,137026,136996,137006,137038,137078",0
97237,"159125,159471,159123,159135,159133,159467,183013,54124,138172,151989,110108,137046,137052,137022,137032,137026,136996,137006,137038,137078",0
97404,"159125,159135,159471,159123,159133,159467,138172,86347,104069,183013,54124,137046,137022,137052,137032,137026,136996,137006,137038,137078",0
97809,"159467,159135,159125,159133,159123,159471,164165,161732,138925,143717,123569,122068,27396,60221,164907,179625,179617,179567,166219,165745",0
98426,"260,1196,161732,138925,123569,122068,143717,27396,164165,7153,175733,60221,183013,4993,175731,175709,175729,175727,175737,141275",0
98635,"159467,159135,159123,159133,159125,159471,110108,182657,182781,182527,182793,54124,151989,138172,135055,177209,183013,107434,47782,155713",0
98663,"110108,182527,182781,182657,182793,34763,177209,107434,138172,124601,151989,135232,167368,167496,141064,172071,173153,3226,130544,138568",0
99373,"138172,182527,182781,182657,182793,177209,151989,175617,34763,54124,110108,183013,135310,183913,178415,183057,178057,179065,177903,178881",0
100121,"7153,5952,4993,34763,110108,151989,135232,182345,178845,180585,164278,154341,170865,183085,178739,107434,182657,182781,182527,182793",0
100489,"159125,159135,159467,159123,159471,159133,183013,151989,138172,164907,179625,166219,179567,165745,164787,179589,179621,179723,168020,137601",0
100901,"159125,159467,159135,159471,159123,159133,183013,137964,138172,159053,159050,142903,116243,132124,122701,109762,140014,180839,124903,171221",0
101059,"110108,182657,182781,182527,182793,151989,138172,34763,107434,177209,135232,179567,168020,166219,179563,165745,179627,137601,164787,179621",0
101241,"183013,138172,137046,137052,137022,137032,137026,136996,137006,137038,137078,137028,136988,137048,26747,137020,137064,136998,137018,137016",0
101389,"159467,159123,159125,159135,159133,159471,110108,138172,183013,54124,151989,182781,182657,182793,182527,177209,137046,137052,137022,137032",0
102595,"182781,182793,182527,182657,177209,110108,138172,159467,134757,159125,159135,183013,159133,159123,159471,179065,178057,178415,183057,183913",0
102850,"110108,34763,138172,182781,182657,182793,182527,177209,107434,151989,54124,167368,167496,183339,183335,176359,171777,176845,135055,137046",0
102899,"159467,159125,159123,159135,159471,159133,110108,183013,138172,54124,177209,151989,107434,155713,47782,137046,135055,137052,137022,137032",0
103041,"138172,151989,177209,110108,34763,182657,182527,182781,182793,107434,183013,155713,47782,183947,183085,182345,154341,180585,178845,164278",0
103481,"159123,159125,159471,159133,159135,159467,110108,54124,151989,34763,138172,177209,107434,183013,137046,137052,137022,137032,137026,136996",0
103537,"182527,182657,182781,182793,177209,110108,34763,151989,183941,138172,107434,183013,137046,137052,124601,137022,137032,137026,136996,137006",0
103755,"159125,159135,159471,159133,159123,159467,176959,175733,161944,179731,164907,179625,166231,179723,165743,179617,179547,179621,143235,165745",0
103798,"110108,182527,182781,182657,182793,34763,138172,151989,107434,177209,124601,167496,167368,155713,47782,177903,143833,179019,135055,178881",0
103875,"110108,159123,159467,159125,159471,159133,159135,177209,151989,34763,107434,54124,183013,137046,137052,137022,137032,136996,137026,137006",0
104351,"110108,182657,182781,182793,182527,138172,159467,151989,159125,159123,159133,159135,159471,164907,179567,166219,165745,179625,164787,168020",0
104593,"110108,182527,182781,182793,182657,159467,159123,159133,159135,159125,159471,138172,107434,54124,151989,177209,124601,167368,167496,34763",0
104863,"110108,159467,159123,159133,159125,159135,159471,138172,182781,182527,182657,182793,177209,107434,54124,151989,179065,183913,183057,178057",0
105068,"159123,159467,159133,159471,159125,159135,110108,107434,138172,137046,137052,137022,124601,137032,137026,136996,137006,137038,137078,137028",0
105144,"159125,159123,159135,159471,159467,159133,138172,183013,54124,137022,137046,137032,137052,137026,136996,137006,137038,137078,137028,136988",0
105506,"110108,34763,151989,168020,179563,179567,166219,137601,179621,179589,165745,164765,164787,179627,179619,179581,165733,179625,179509,164907",0
105600,"110108,159125,159123,159135,159133,159471,159467,54124,177209,107434,151989,34763,138172,183013,177903,178881,179065,183913,143833,179019",0
106002,"159467,159123,159133,159125,159135,159471,110108,138172,151989,34763,107434,155713,47782,135055,183013,177209,182657,182781,182527,182793",0
106469,"159125,159135,159467,159123,159471,159133,54124,138172,183013,137046,137022,137052,137032,137026,136996,137006,137038,137078,137028,136988",0
106490,"159125,159123,159135,159133,159471,159467,110108,54124,138172,107434,183013,177209,34763,151989,137046,137052,137022,137032,137026,136996",0
107003,"260,1196,182527,182781,182793,182657,183913,183057,135310,178057,179065,178415,179019,177903,177921,178881,178417,143833,138172,183013",0
107167,"110108,151989,34763,182657,182781,182527,182793,177209,138172,183013,179567,166219,168020,165745,179563,164787,179589,179621,137601,164765",0
107394,"159467,159125,159123,159135,159133,159471,138172,183013,151989,177209,54124,110108,137046,137022,137052,137032,137026,136996,137006,137038",0
107534,"110108,138172,182527,182781,182657,182793,182345,180585,178845,164278,154341,170865,178739,183085,54124,34763,167496,167368,107434,135232",0
108020,"3134,6985,4422,3415,923,109848,2920,2731,162414,108981,670,1104,86898,3742,2732,7327,26587,159467,93040,159125",0
108555,"177209,47782,155713,182527,182657,182781,182793,183941,34763,151989,138172,177903,178881,143833,183913,179019,179065,177921,178415,178057",0
109018,"159125,159135,159471,159123,159467,159133,183013,138172,54124,151989,47782,155713,135055,177209,137046,137022,137052,137032,137026,136996",0
109058,"110108,179567,166219,168020,137601,179621,165745,179563,164787,164765,179625,164907,179619,179627,179589,179509,179723,179591,164861,179581",0
109444,"159467,159123,159125,159133,159135,159471,110108,138172,54124,107434,135055,182781,182657,182527,182793,151989,183913,135310,183057,179065",0
109532,"159467,159123,159125,159133,159471,159135,138172,151989,110108,183013,54124,177209,137046,137052,137022,137032,136996,137026,137006,137038",0
109770,"110108,151989,34763,182657,182781,182527,182793,138172,107434,179567,168020,166219,179563,137601,165745,179589,164787,179621,164765,179627",0
109906,"183013,138172,159467,159125,159135,159471,159133,159123,183057,178057,179065,183913,177921,135310,178415,177903,178881,143833,179019,178417",0
109999,"159467,159125,159135,159123,159471,159133,183013,138172,151989,54124,137046,137022,137052,137032,137026,136996,137006,137038,137078,137028",0
110074,"110108,138172,182781,182657,182527,182793,34763,182345,178845,180585,164278,170865,154341,178739,107434,183085,167666,181495,56655,135232",0
110121,"159467,159123,159125,159133,159471,159135,110108,138172,151989,183013,107434,177209,54124,34763,137046,137052,137022,137032,137026,136996",0
110261,"110108,182527,182781,182657,182793,177209,34763,167496,167368,135232,138568,130544,107434,170429,160966,160974,160970,124601,138172,141064",0
110431,"110108,182781,182657,182527,182793,107434,179567,166219,168020,165745,164787,179563,137601,179627,179619,164765,179621,179589,179509,179581",0
110949,"182527,182781,182657,182793,110108,138172,107434,177209,151989,124601,34445,168888,130558,34763,183437,134757,158378,178415,183913,179065",0
111302,"159467,159125,159123,159135,159471,159133,138172,183013,151989,110108,54124,137046,137052,137022,137032,137026,136996,137006,137038,137078",0
111379,"182527,182781,182657,182793,110108,170429,160974,160966,160970,177209,34763,183437,135232,167496,167368,164620,144192,164849,168888,130558",0
111600,"159125,159467,159135,159471,159123,159133,138172,720,183013,541,177921,135310,178057,183057,183913,179065,178417,178415,179019,178881",0
111801,"177209,110108,183941,182527,182657,182781,182793,183013,34763,137853,27137,155529,137046,137052,137022,137032,137026,137006,136996,137038",0
111993,"86237,97648,159125,159135,159471,159123,159133,159467,142608,57069,183013,138172,95604,164165,137022,137046,137052,137032,137026,147124",0
112401,"182781,182657,182527,182793,183913,177903,178881,179065,143833,135310,183057,177921,178057,179019,178415,178417,138172,110108,135055,151989",0
113140,"110108,182527,182781,182793,182657,177209,138172,124601,151989,173153,34763,183013,177903,143833,179065,178881,178057,183913,178417,179019",0
113154,"110108,182527,182781,182657,182793,138172,177209,124601,107434,34763,167496,167368,135232,141064,138568,130544,172071,151989,138923,173153",0
113781,"183013,138172,159467,182527,182793,182781,177209,182657,159125,159471,159135,159123,159133,183941,178057,183057,179065,183913,178415,177921",0
113920,"159125,159135,159471,159123,159133,159467,183013,54124,138172,137964,159053,159050,142903,116243,140014,109762,124903,132124,122701,180839",0
113956,"110108,182527,182781,182657,182793,138172,177209,34763,151989,107434,124601,135232,183437,167496,167368,173153,170429,160966,160974,160970",0
113999,"110108,159467,159123,159133,182781,182657,182793,182527,159135,159125,159471,107434,151989,138172,168020,179563,179589,179621,137601,164765",0
114506,"110108,182527,182781,182657,182793,138172,34763,107434,151989,177209,124601,173153,135232,34445,167496,167368,177903,183437,178415,143833",0
114563,"159125,159467,159135,159471,159133,159123,183013,137964,159050,159053,142903,116243,140014,109762,124903,122701,132124,180839,171221,159048",0
114589,"924,159471,159125,159467,159135,159133,159123,1206,1208,183013,2427,541,143717,161732,138925,123569,122068,27396,164165,296",0
115080,"55098,159125,159135,159471,159467,159123,159133,142608,97648,5224,54124,138172,3894,110108,106,183013,137964,159050,159053,122701",0
115427,"668,82143,924,50742,670,750,159125,159135,159467,159471,159123,159133,923,6985,912,7762,4237,3739,1212,6643",0
115433,"110108,177209,138172,151989,182657,182527,182781,182793,183013,34763,107434,137046,137052,137022,137032,137026,136996,137006,137038,137078",0
116007,"182781,182527,182657,182793,110108,168888,130558,129733,183437,138172,164849,135232,117656,56655,167934,183953,167496,167368,107434,3226",0
116089,"159467,159125,159135,159471,159123,159133,138172,54124,183013,135310,183913,183057,178057,179065,177921,178415,178417,179019,178881,143833",0
116113,"159467,182781,182793,182657,182527,159123,159125,159133,159135,159471,138172,110108,151989,183013,179065,178057,183057,179019,177903,143833",0
116720,"110108,177209,138172,34763,151989,124601,107434,182527,182657,182781,182793,183013,141064,172071,155713,47782,54124,173153,137046,137052",0
117019,"110108,34763,151989,54124,183013,107434,138172,137046,137052,137022,137032,137026,136996,137006,137038,137078,179567,166219,137028,165745",0
117184,"110108,34763,182527,182657,182781,182793,170429,160974,160966,160970,177209,135232,107434,151989,158344,141064,164849,172071,177719,164620",0
117572,"110108,182527,182781,182657,182793,138172,34763,151989,107434,177209,135232,167496,167368,135055,155713,47782,54124,183339,183335,176359",0
117924,"159467,159125,159135,159123,159133,159471,138172,183013,183913,179065,135310,183057,178057,177921,177903,178881,178415,143833,179019,178417",0
117940,"159467,159135,159125,159133,159123,159471,161732,143717,138925,123569,122068,27396,164165,164907,179625,179567,166219,165745,164787,179617",0
118217,"159467,159135,159125,159471,159133,159123,177209,183013,110108,54124,138172,151989,124601,162022,124287,134757,182657,182793,182527,182781",0
118319,"159125,159471,159123,159135,159133,159467,54124,138172,183013,47782,155713,183085,154341,178739,180585,170865,164278,178845,182345,151989",0
118333,"159125,159135,159471,159133,159123,159467,143717,161732,138925,123569,122068,164165,27396,183013,138172,60221,151989,175733,135055,47782",0
118790,"182657,182781,182527,182793,110108,34763,151989,177209,138172,107434,47782,155713,60221,168888,130558,135055,177903,178881,143833,177921",0
118838,"159467,159125,159123,159471,159135,159133,138172,183013,151989,54124,137046,137052,137022,137032,137026,136996,137006,137038,137078,137028",0
118858,"110108,138172,54124,107434,167496,167368,159123,159133,159467,159125,159471,159135,34763,177209,175479,166028,167666,182345,180585,151989",0
118993,"182781,182657,182793,182527,159053,109762,137964,159050,142903,116243,140014,124903,122701,132124,180839,159048,171221,138172,183013,177209",0
119060,"183013,159125,159471,159135,159123,159133,159467,183941,159050,137964,159053,142903,140014,124903,116243,109762,122701,132124,180839,171221",0
119073,"159467,159125,159123,159135,159133,159471,110108,54124,151989,177209,138172,183013,137046,137052,137022,137032,137026,136996,137006,137038",0
119115,"159467,159123,159125,159133,159471,159135,151989,110108,183013,138172,34763,54124,177209,47782,155713,137046,137052,137022,137032,136996",0
120104,"159467,159125,159135,159471,159123,159133,183013,138172,110108,151989,54124,137046,137052,137022,137032,137026,136996,137006,137038,137078",0
120189,"159467,159125,159123,159471,159135,159133,138172,183013,54124,110108,137046,137052,137022,137032,137026,136996,137006,137038,137078,137028",0
120406,"159467,159125,159135,159471,159123,159133,138172,54124,183013,135310,183913,183057,177921,178057,179065,178415,178417,179019,178881,177903",0
120499,"161732,138925,143717,123569,122068,27396,164165,175733,60221,164907,179625,166219,179567,165745,164787,179617,179723,165743,166231,179621",0
