userId,Movies,overlapCount
51966,"159467,159471,159125,159123,159133,159135,54124,124903,137964,159050,122701,159048,140014,142903,116243,159053,109762,132124,171221,180839",0
51982,"110108,182781,182657,182793,182527,138172,107434,34763,151989,177209,124601,135055,178417,135310,183913,178881,179019,183057,178415,178057",0
52146,"159467,159133,159125,159135,159471,159123,138172,183013,54124,47782,155713,135055,151989,178057,178415,143833,177903,177921,183913,183057",0
53023,"159133,159471,159123,159125,159135,159467,54124,138172,183013,136996,137032,137038,137048,137020,137016,137046,137026,137078,54072,137018",0
53834,"110108,159467,159471,159123,159125,159133,159135,151989,138172,177209,34763,182781,182657,182793,182527,107434,54124,183013,135055,155713",0
54018,"138172,95517,129733,95977,93967,94972,162364,172981,32435,60221,162702,161944,177609,141275,175737,175731,175727,175709,175729,159467",0
54441,"159467,159471,159133,159123,159135,159125,110108,183013,54124,138172,177209,136996,137032,137038,137048,137020,137046,137016,137026,137078",0
54449,"110108,164907,179627,166225,179591,165745,179527,179547,164771,143235,165743,179629,164861,179617,179559,179621,168020,166229,179635,124987",0
54466,"159467,159471,159123,159125,159133,159135,138172,110108,54124,183013,136996,137032,137038,137048,137020,137016,137046,137026,137078,54072",0
55448,"54124,138172,180279,180273,159125,159467,159123,159471,159133,159135,177609,117656,183013,175617,107434,167666,146489,122535,147966,146487",0
55701,"26528,159467,159471,159133,159125,159123,159135,93988,110108,54124,138172,159050,124903,137964,159048,140014,122701,116243,159053,109762",0
55768,"159467,159135,159133,159471,159125,159123,183013,27396,161732,143717,138925,123569,122068,164165,137964,124903,159050,109762,122701,180839",0
55951,"159467,159471,159133,159123,159125,159135,54124,110108,183013,138172,151989,165745,143235,164861,124987,179559,166231,179591,179625,164907",0
56103,"6985,134849,159467,923,159135,159471,159125,159133,159123,3022,124903,137964,159050,122701,159048,109762,140014,180839,116243,142903",2
56116,"159467,159471,159123,159133,159125,159135,110108,54124,138172,143235,165745,164861,179591,124987,164907,166225,166231,179559,179547,179625",0
56291,"86237,159471,159133,159467,159123,159125,159135,138172,183013,54124,136996,137032,137038,137048,137020,137016,137046,137026,137078,54072",0
56427,"182793,182781,182657,182527,138172,110108,177209,107434,168888,130558,183437,151989,178057,183057,178415,179019,178417,178881,183913,143833",0
56478,"159467,159471,159123,159133,159125,159135,138172,110108,54124,183013,178057,183057,135310,143833,177903,183913,178417,178415,179065,178881",0
57041,"138172,183013,177209,182793,182781,182657,182527,178057,135310,183057,183913,178417,143833,179065,179019,177903,177921,178415,178881,134757",0
57172,"159467,159471,159133,159123,159125,159135,138172,54124,110108,183013,183913,178415,178057,135310,178417,178881,183057,177903,143833,177921",0
57728,"78499,182657,182781,182793,182527,168888,130558,45210,181495,183437,117656,175617,164849,138172,183947,139630,159749,151989,158378,129733",2
57787,"110108,182781,182793,182657,182527,138172,107434,151989,34763,124601,177209,136996,137032,137038,137048,137020,137016,137046,137026,137078",0
59199,"159467,159133,159125,159471,159135,159123,138172,97648,54124,183013,136996,137032,137038,137048,137020,137016,137046,137026,137078,54072",0
59219,"182781,182657,182793,182527,159467,159471,159123,159125,159133,159135,138172,110108,107434,151989,134757,181495,178881,135310,183913,178415",0
59880,"177209,183013,183941,34763,182527,182793,182657,182781,110108,8111,151989,124601,107434,139074,137853,47782,155713,138172,34445,27137",0
60239,"110108,182781,182793,182657,182527,138172,177209,34763,107434,151989,124601,54124,178415,179019,178881,183057,179065,177903,143833,177921",0
60286,"159467,159123,159471,159125,159133,159135,183013,138172,151989,54124,177209,136996,137032,137038,137048,137020,137016,137046,137026,137078",0
68688,"110108,138172,159467,159123,159471,159133,159125,159135,182657,182781,182793,182527,177209,151989,167666,167496,124601,167368,107434,54124",0
70213,"159467,159133,159135,159471,159125,159123,183013,138172,136996,137032,137038,137048,137020,137016,137046,137026,137078,54072,137018,137052",0
71087,"138172,162022,124287,179019,183057,178057,178415,177921,179065,143833,177903,178417,183913,135310,178881,177209,47782,155713,183941,34763",0
71326,"159467,159471,159123,159133,159125,159135,110108,151989,182781,182657,182793,165745,143235,164861,124987,179559,182527,166231,168020,166225",0
71528,"110108,34763,151989,177209,182657,182793,182527,182781,47782,155713,138172,107434,178845,182345,164278,183085,170865,154341,178739,180585",0
71548,"159467,159471,159123,159133,159125,159135,138172,135310,178057,178417,183057,183913,143833,177903,179065,178415,177921,179019,178881,60221",0
72107,"110108,138172,182657,182781,182793,182527,34763,151989,107434,54124,135232,177209,164278,183085,47782,155713,178845,182345,170865,34445",0
72369,"182781,182657,182793,182527,138172,110108,60221,179627,166225,164907,179547,164771,149879,143235,168020,179621,179559,164861,165745,179527",0
72987,"110108,177209,34763,151989,54124,155713,47782,138172,165745,124987,168020,143235,179591,179559,164771,166231,164861,149879,179625,166225",0
72995,"110108,182527,182793,182657,182781,34763,177209,107434,138172,124601,167368,167496,172071,135232,141064,170429,151989,160966,160970,160974",0
72998,"159467,159471,159123,159125,159133,159135,110108,183013,151989,138172,177209,34763,107434,165745,143235,179591,164861,164771,168020,124987",0
73672,"110108,159123,159471,159467,159125,159133,159135,182781,182657,182527,182793,54124,179559,166231,124987,164861,143235,166225,179625,165745",0
74440,"159125,159467,159471,159135,159123,159133,183013,138172,54124,178057,178417,183057,183913,178415,178881,135310,143833,177921,179019,177903",0
74514,"159467,159471,159123,159133,159125,159135,110108,138172,182781,182793,182657,182527,54124,177209,183013,151989,107434,124601,134757,167496",0
74627,"159467,159471,159123,159133,159125,159135,110108,138172,151989,182781,182657,182793,182527,177209,107434,54124,183013,34763,136996,137038",0
74754,"159467,159471,159123,159125,159135,159133,143717,161732,27396,138925,123569,122068,165745,143235,164861,168020,179591,149879,164771,179559",0
75465,"159467,159471,159123,159133,159125,159135,110108,107434,138172,151989,34763,182781,182657,182793,182527,54124,164861,143235,124987,165745",0
82118,"159133,159471,159125,159123,159135,159467,138172,54124,183013,136996,137032,137038,137048,137020,137016,137046,137026,137078,54072,137018",0
82254,"182781,182793,182657,182527,138172,135310,178417,183913,179019,178415,143833,179065,178881,177903,177921,178057,183057,151989,159467,159471",0
82270,"159467,159125,159471,159123,159133,159135,138172,183013,54124,110108,177209,136996,137032,137038,137048,137020,137016,137046,137026,137078",0
82393,"110108,182657,182781,182793,182527,159471,159123,34763,159467,159133,159125,159135,107434,151989,177209,138172,166225,179547,124987,166231",0
82708,"159133,159471,159467,159125,159123,159135,86345,164278,178845,154341,183085,182345,170865,178739,180585,60221,138172,122701,124903,159048",0
83092,"159133,159471,159467,159123,159125,159135,138172,151989,183013,54124,110108,135055,136996,137032,137038,137048,137020,137016,137046,137026",0
83446,"138172,159467,159471,159123,110108,159133,159125,159135,182781,182657,182793,182527,151989,177209,183013,107434,34763,178415,178417,179019",0
83812,"182527,182793,182657,182781,110108,177209,168888,130558,138172,175617,34763,107434,135232,3226,164849,158378,124601,34445,138923,143422",0
83837,"182657,182793,182781,182527,110108,138172,34763,151989,107434,168888,130558,135232,177209,34445,183437,54124,164849,124601,143422,175617",0
83868,"159467,159471,159123,159133,159125,159135,110108,177209,138172,151989,34763,183013,54124,182781,182793,182657,182527,107434,155713,47782",0
84251,"138172,110108,159467,182781,182793,182657,159471,182527,159125,159123,159135,159133,54124,178057,183057,135310,178415,178417,183913,143833",0
84322,"138172,159467,159125,159133,159135,159471,159123,183013,151989,110108,54124,47782,155713,183085,180585,164278,170865,178845,154341,178739",0
84698,"138172,159123,159471,159125,159133,159135,159467,151989,183013,34763,47782,155713,107434,54124,110108,177209,135055,164278,183085,178845",0
85868,"159467,159471,159123,159125,159133,159135,183013,110108,138172,54124,151989,135055,107434,134757,182781,182657,182793,182527,178417,178057",0
86555,"159467,159471,159123,159133,159125,159135,110108,124987,166231,179559,164861,143235,165745,179625,166225,179591,179547,168020,164771,149879",0
86672,"110108,182657,182781,182793,182527,34763,151989,138172,177209,107434,136996,137032,137038,137048,137020,137016,137046,137026,137078,54072",0
87745,"110108,138172,54124,124903,122701,137964,159048,159050,140014,142903,171221,116243,132124,180839,109762,159053,165745,179591,168020,143235",0
87796,"110108,159467,159471,159123,159125,159133,159135,138172,182781,182657,182793,182527,54124,177209,151989,107434,134757,183013,173153,136996",0
88157,"159467,159471,159123,159133,159125,159135,151989,183013,138172,54124,110108,34763,177209,107434,136996,137032,137038,137048,137020,137016",0
88378,"159467,159135,159133,159125,159471,159123,138172,183013,178057,178415,143833,135310,177921,177903,179065,179019,178881,183913,178417,183057",0
88433,"159467,159471,159123,159133,159125,159135,110108,138172,54124,182781,182657,182793,182527,107434,151989,167496,167368,177209,34763,135055",0
88504,"138172,182793,182781,182657,182527,183013,47782,155713,151989,178057,178417,183913,183057,135310,143833,177903,179019,179065,177921,178415",0
88589,"110108,182657,182527,182781,182793,177209,138172,138568,130544,151989,124601,178415,178057,183057,179019,178881,177903,143833,177921,179065",0
88596,"159467,159471,159123,159125,159133,159135,110108,54124,137964,159050,124903,159048,122701,132124,159053,116243,140014,142903,171221,109762",0
90270,"110108,182793,182781,182527,182657,138172,177209,107434,167496,167368,183057,135310,178417,178057,183913,178881,143833,177903,178415,179019",0
90504,"159467,159133,159471,159123,159125,159135,138172,183013,54124,136996,137032,137038,137048,137020,137016,137046,137026,137078,54072,137018",0
90514,"110108,182527,182657,182781,182793,107434,177209,34763,138568,130544,34445,124601,138172,54124,151989,167368,167496,135232,173153,3226",0
92393,"159467,159471,159123,159133,159125,159135,110108,138172,182781,182793,182657,182527,183013,151989,177209,54124,107434,134757,136996,137032",0
92716,"159467,159471,159125,159123,159133,159135,183013,54124,27396,161732,143717,138925,122068,123569,138172,164165,136996,137032,137038,137048",0
93117,"159467,159471,159123,159133,159125,159135,110108,151989,54124,138172,183013,136996,137032,137038,137048,137020,137016,137046,137026,137078",0
93210,"159123,159471,159133,159125,159135,159467,138172,151989,183013,54124,47782,155713,110108,34763,136996,137032,137038,137048,137020,137016",0
93404,"138172,151989,177209,183013,110108,54124,34763,159467,159133,159123,159471,159125,159135,47782,155713,107434,136996,137038,137032,137048",0
94421,"159471,159133,159123,159467,159135,159125,183013,164165,27396,161732,143717,138925,122068,123569,165745,143235,179591,164861,164907,168020",0
94711,"159471,159123,159133,159125,159135,159467,110108,34763,165745,124987,143235,164771,168020,164861,179591,166231,166225,179559,179547,179625",0
94822,"159467,159471,159123,159133,159125,159135,54124,138172,110108,183013,151989,177209,136996,137032,137038,137048,137020,137016,137964,124903",0
94901,"34763,183013,151989,177209,138172,47782,155713,107434,136996,137032,137038,137048,137020,137016,137046,137026,137078,54072,137018,137052",0
95185,"260,1196,183013,143717,161732,27396,138925,122068,123569,177209,60221,151989,136996,137032,183941,137038,137048,137020,137016,137046",2
95471,"159133,159471,159123,159125,159135,159467,97648,86237,183013,138172,136996,137032,137038,137048,137020,137016,137046,137026,137078,54072",0
95527,"159467,159471,159133,159123,159125,159135,138172,54124,183013,110108,151989,136996,137032,137038,137048,137020,137016,137046,137026,137078",0
95806,"159471,159467,159133,159123,159135,159125,183013,138172,178417,183913,135310,183057,178057,143833,178881,177903,179019,179065,177921,178415",0
95909,"183013,151989,34763,138172,177209,159467,136996,137032,137038,137048,137020,159125,159135,137016,137046,137026,137078,159471,54072,137018",0
96207,"159133,159467,159471,159123,159125,159135,138172,183013,151989,136996,137032,137038,137048,137020,137016,137046,137026,137078,54072,137018",0
96295,"177209,182793,182657,182781,182527,110108,183941,138172,162022,178057,124287,178415,183057,178881,179019,178417,183913,143833,179065,177921",0
96452,"159467,159471,159123,159133,159135,159125,165745,164771,166225,168020,143235,179591,179547,164861,124987,149879,179559,179627,166231,179625",0
97151,"159467,159135,159133,159125,159471,159123,183013,138172,151989,177209,54124,136996,137032,137038,137048,137020,137046,137016,137026,137078",0
97237,"159467,159123,159471,159133,159125,159135,183013,110108,138172,54124,151989,107434,136996,137032,137038,137048,137020,137016,137046,137026",0
97404,"159133,159471,159135,159125,159123,159467,138172,86347,165745,164907,179591,143235,164861,168020,164771,124987,149879,179625,179617,179559",0
97809,"159467,159471,159123,159125,159133,159135,143717,161732,27396,164165,123569,138925,122068,60221,165745,143235,164861,179559,168020,179591",0
98426,"143717,161732,27396,122068,138925,123569,260,164165,183013,60221,151989,47782,155713,165745,168020,149879,179591,164771,143235,179617",1
98635,"159467,159471,159123,159133,159125,159135,110108,54124,151989,182781,182657,182793,183013,182527,138172,135055,107434,177209,166225,165745",0
98663,"110108,182793,182657,182781,182527,34763,177209,107434,138172,124601,135232,167368,167496,151989,3226,172071,141064,138568,130544,168888",0
99373,"138172,110108,34763,151989,182793,182781,182657,182527,177209,54124,47782,155713,175617,107434,178057,178415,179019,177921,183057,177903",0
100121,"7153,4993,5952,34763,110108,151989,135232,164278,178845,182345,183085,170865,154341,178739,180585,177209,182657,182781,182527,182793",3
100489,"159471,159123,159133,159135,159125,159467,183013,151989,138172,165745,179591,143235,168020,164771,164861,149879,124987,164907,179625,179559",0
100901,"159467,159133,159471,159123,159135,159125,183013,54124,138172,137964,124903,159050,122701,116243,159053,109762,132124,159048,180839,140014",0
101059,"110108,182657,182781,182527,182793,151989,34763,166225,179547,179559,124987,166231,165745,166219,179627,143235,164861,164771,168020,149879",0
101241,"183013,138172,136996,137032,137038,137048,137020,137046,137016,137026,137078,54072,137018,137052,136992,137028,137050,137006,137022,26747",0
101389,"159467,159471,159123,159133,159125,159135,110108,138172,182781,182657,182793,182527,151989,183013,177209,54124,136996,137032,137038,137048",0
102595,"110108,182781,182793,182657,182527,177209,159467,159471,159123,159125,159135,159133,138172,134757,183013,178881,183057,178415,178057,178417",0
102850,"110108,138172,182781,182657,182793,182527,177209,54124,107434,34763,151989,124601,159467,159123,159471,167496,167368,159133,159125,159135",0
102899,"159471,159467,159123,159133,159125,159135,110108,151989,183013,138172,54124,177209,34763,107434,135055,165745,143235,164861,179591,164771",0
103041,"138172,177209,151989,182781,182793,182657,182527,34763,110108,183013,107434,155713,47782,178057,178417,135310,183913,183057,178881,178415",0
103481,"159471,159133,159123,159125,159135,159467,110108,151989,34763,54124,138172,177209,183013,107434,136996,137032,137038,137048,137020,137016",0
103537,"182793,182781,182657,182527,177209,110108,34763,138172,183941,151989,124601,107434,162022,124287,54124,136996,137032,137038,137048,137020",0
103755,"159133,159471,159135,159123,159125,159467,164165,164907,165745,143235,179591,164861,124987,179625,168020,164771,149879,166231,179559,179527",0
103798,"110108,182657,182527,182781,182793,34763,151989,107434,138172,177209,135232,167368,167496,170429,160966,160974,160970,124601,158344,155713",0
103875,"110108,34763,177209,159123,159471,159133,159125,159135,151989,159467,107434,54124,136996,137032,137038,137048,137020,137016,137046,183013",0
104351,"110108,165745,166225,179547,143235,179627,164861,179591,164771,124987,179559,166231,168020,164907,149879,179625,166219,179535,179617,166229",0
104593,"110108,182781,182657,182793,182527,159467,159471,159123,159133,159125,159135,138172,107434,151989,54124,34763,177209,124601,167368,167496",0
104863,"110108,159467,159471,159123,159133,159125,159135,138172,182781,182793,182657,182527,177209,54124,107434,151989,183057,178057,135310,178417",0
105068,"159123,159471,159133,159125,159135,159467,110108,107434,151989,136996,137032,137038,137048,137020,137016,137046,137026,54072,137078,137018",0
105144,"159133,159471,159125,159123,159467,159135,138172,54124,183013,136996,137038,137032,137048,137020,137016,137046,137026,137078,54072,137018",0
105506,"34763,151989,110108,159123,159471,159133,159125,159135,159467,177209,165745,124987,168020,143235,164771,164861,179591,166231,149879,179625",0
105600,"110108,54124,107434,34763,159471,159123,159133,159125,159135,177209,151989,159467,138172,183013,178417,178881,135310,183913,178415,179019",0
106002,"159467,159123,159471,159133,159125,159135,110108,138172,151989,34763,107434,155713,47782,135055,183013,177209,182657,182781,182793,182527",0
106469,"159471,159123,159133,159125,159467,159135,54124,138172,183013,136996,137032,137038,137048,137020,137016,137046,137026,137078,54072,137018",0
106490,"159471,159123,159133,159125,159135,159467,54124,138172,183013,110108,177209,107434,151989,34763,136996,137032,137038,137048,137020,137016",0
107003,"260,1196,178057,178415,179019,183057,177921,143833,183913,178881,179065,177903,135310,178417,138172,183013,182781,182793,182657,182527",2
107167,"110108,151989,34763,182781,177209,182657,182793,182527,138172,183013,165745,124987,143235,164861,179559,168020,166231,179591,164771,166225",0
107394,"159467,159471,159133,159123,159125,159135,138172,183013,177209,151989,54124,110108,155713,136996,137032,137038,47782,137048,137020,137016",0
107534,"110108,138172,182793,182657,182781,182527,34763,107434,54124,177209,167496,167368,164278,183085,182345,178845,170865,178739,154341,180585",0
108020,"3134,6985,670,923,4422,2731,2920,162414,3415,109848,3742,8125,26150,6643,86898,39183,26587,6783,8620,25805",4
108555,"177209,34763,47782,155713,151989,138172,182793,182657,182781,182527,183941,178057,183057,178417,178415,183913,179019,177903,143833,135310",0
109018,"159471,159133,159123,159125,159135,159467,183013,138172,54124,151989,155713,177209,47782,135055,136996,137032,137038,137048,137020,137016",0
109058,"110108,165745,124987,143235,166231,179591,179559,164861,179625,164771,179627,168020,166225,179547,149879,164907,166219,179535,179617,166229",0
109444,"110108,159467,159471,159123,159133,159125,159135,138172,54124,107434,182781,182793,182657,182527,135055,151989,178057,135310,183057,183913",0
109532,"159467,159471,159123,159133,159125,159135,138172,110108,151989,183013,54124,177209,136996,137032,137038,137048,137020,137016,137046,137026",0
109770,"110108,151989,34763,182657,182781,182793,182527,138172,107434,177209,165745,124987,143235,166225,166231,179559,168020,164861,164771,179547",0
109906,"138172,183013,159467,159471,159135,159125,159123,159133,177209,178057,178417,183913,135310,183057,178881,178415,179019,143833,177903,177921",0
109999,"159467,159471,159133,159123,159125,159135,183013,138172,54124,151989,136996,137032,137038,137048,137020,137016,137046,137026,137078,54072",0
110074,"110108,138172,182657,182781,182793,182527,164278,178845,182345,183085,178739,154341,170865,180585,167666,34763,107434,56655,181495,135232",0
110121,"159123,159471,159467,159133,159125,159135,151989,183013,138172,110108,177209,34763,107434,54124,155713,47782,136996,137032,137038,137048",0
110261,"110108,182657,182527,182793,182781,34763,177209,107434,138172,167368,167496,135232,124601,151989,172071,141064,130544,138568,170429,160966",0
110431,"110108,138172,182781,182657,182793,182527,177209,151989,34763,107434,159467,183013,159471,159123,54124,159125,159133,159135,136996,137032",0
110949,"182781,182527,182793,182657,110108,107434,138172,177209,151989,34763,134757,168888,130558,34445,124601,183941,183013,158378,171821,171807",0
111302,"159467,159133,159471,159123,159125,159135,138172,183013,151989,54124,136996,137032,137038,137048,137020,137016,137046,137026,137078,54072",0
111379,"110108,159467,177209,159471,159123,159133,159125,159135,151989,138172,34763,182781,182657,182793,182527,183013,107434,54124,155713,47782",0
111600,"159467,159125,159471,159123,159135,159133,138172,183013,135310,183913,179065,143833,178417,177921,177903,178881,178057,179019,178415,183057",0
111801,"110108,177209,34763,151989,183013,47782,155713,182781,182793,182657,182527,183941,138172,27137,183947,136996,137032,137038,137048,137020",0
111993,"86237,97648,159133,159471,159125,159123,159135,159467,142608,82143,183013,57069,138172,147124,632,164165,27396,161732,143717,138925",0
112401,"182781,182793,182657,182527,178417,183913,135310,178057,183057,143833,178881,177903,179019,178415,179065,177921,138172,110108,183941,135055",0
113140,"182657,182793,182781,182527,110108,177209,138172,124601,34763,151989,173153,107434,178415,179019,178417,183057,178881,178057,183913,177903",0
113154,"110108,182657,182793,182781,182527,138172,177209,107434,34763,124601,135232,151989,172071,141064,167368,167496,130544,138568,138923,170429",0
113781,"183013,138172,182781,182793,182657,182527,177209,183941,178881,178415,179019,183913,178417,178057,135310,177921,179065,143833,183057,177903",0
113920,"159133,159135,159471,159125,159123,159467,183013,54124,138172,137964,124903,159050,109762,122701,116243,180839,159053,159048,132124,140014",0
113956,"110108,182657,182527,182781,182793,138172,177209,34763,151989,107434,124601,167368,167496,135232,173153,183437,170429,160966,160970,160974",0
113999,"110108,182657,182527,182781,182793,107434,159467,151989,159123,159471,159133,159125,159135,135232,181495,34763,129733,138172,183339,176845",0
114506,"110108,182657,182793,182781,182527,138172,34763,107434,177209,151989,124601,135232,173153,183437,34445,167368,167496,168888,130558,178415",0
114563,"159467,159135,159471,159133,159125,159123,183013,138172,124903,137964,159050,109762,122701,180839,116243,140014,159048,159053,132124,142903",0
114589,"159467,159135,159133,159125,159471,159123,924,183013,27396,161732,143717,138925,123569,122068,164165,138172,176959,151989,136996,137032",1
115080,"55098,159133,159471,159467,159123,159125,159135,142608,97648,142452,54124,6918,5224,3894,668,137964,124903,159050,122701,159048",0
115427,"82143,668,670,50742,159467,159133,159471,159135,159125,159123,6985,3739,923,750,912,3134,3022,6669,1212,6643",5
115433,"110108,177209,138172,182781,182793,182657,151989,182527,183013,34763,107434,136996,137032,137038,137048,137020,54124,137016,137046,137026",0
116007,"182793,182527,182657,182781,183437,168888,130558,110108,138172,158378,178057,183057,183913,135310,178417,143833,177903,178415,179065,178881",0
116089,"159467,159471,159133,159123,159125,159135,138172,54124,183013,124903,159050,137964,122701,159048,110108,116243,140014,159053,109762,132124",0
116113,"182781,182793,182657,182527,110108,138172,151989,159467,183013,159471,159123,159133,159135,159125,177209,178415,179019,178417,178881,183913",0
116720,"110108,177209,34763,138172,151989,124601,107434,182781,182793,182657,182527,183013,47782,155713,172071,54124,141064,173153,137038,136996",0
117019,"110108,183013,159471,159123,159467,159125,151989,159133,159135,138172,34763,54124,155713,47782,177209,135055,136996,137032,137038,137048",0
117184,"110108,34763,177209,151989,107434,182657,182527,182781,182793,138172,54124,155713,47782,183013,124601,173153,170429,160966,160974,160970",0
117572,"110108,182657,182781,182527,182793,34763,138172,151989,107434,177209,135232,167496,167368,54124,135055,155713,47782,183339,176845,176359",0
117924,"159467,159471,159123,159125,159135,159133,138172,183013,178057,183057,178417,135310,183913,143833,177903,178415,178881,179019,179065,177921",0
117940,"159467,159471,159123,159135,159133,159125,27396,161732,143717,123569,122068,138925,164165,60221,165745,143235,164861,164907,168020,179591",0
118217,"110108,159467,159471,159123,159133,159125,159135,138172,177209,54124,183013,151989,182781,182793,182657,182527,107434,34763,124601,136996",0
118319,"159133,159125,159471,159135,159123,159467,54124,138172,183013,154341,170865,180585,183085,178739,164278,178845,182345,155713,47782,151989",0
118333,"159133,159135,159471,159123,159125,159467,164165,143717,27396,161732,123569,138925,122068,175733,60221,165745,143235,179591,168020,164861",0
118790,"110108,182657,182527,182781,182793,34763,107434,177209,151989,138172,135232,155713,47782,168888,130558,135055,3226,170429,160966,160974",0
118838,"159467,159471,159133,159123,159135,159125,138172,183013,54124,136996,137032,137038,137048,137020,137016,137046,151989,137026,137078,54072",0
118858,"110108,138172,54124,107434,34763,167496,167368,177209,164278,183085,182345,178845,170865,154341,178739,182793,182657,182781,180585,182527",0
118993,"182781,182793,182657,182527,159050,122701,140014,124903,137964,159048,109762,142903,180839,116243,159053,171221,132124,138172,177209,183013",0
119060,"183013,159135,159125,159133,159471,159123,159467,183941,177209,124903,137964,109762,180839,159050,140014,116243,183057,178057,178417,159053",0
119073,"159471,159123,159133,159125,159467,159135,110108,54124,151989,177209,138172,34763,136996,137032,137038,137048,137020,137016,137046,183013",0
119115,"159123,159471,159467,159133,159125,159135,151989,183013,110108,143717,34763,27396,161732,122068,123569,138925,138172,54124,177209,164165",0
120104,"159471,159133,159467,159125,159123,159135,183013,138172,54124,110108,151989,136996,137032,137038,137048,137020,137016,137046,137026,137078",0
120189,"159467,159133,159471,159123,159125,159135,183013,138172,54124,151989,177209,136996,137032,137038,137048,137020,137016,137046,137026,137078",0
120406,"159467,159125,159133,159471,159123,159135,138172,54124,183013,167666,151989,178057,183057,143833,177903,177921,135310,178415,183913,179065",0
120499,"159471,159123,159125,159133,159135,159467,165745,143235,124987,179591,164861,168020,179559,166231,179625,164771,149879,179617,179627,166229",0
